,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Pierre-Michel Lasogga,"€ 62,365","€ 3,243,000","€ 3,469,552",F,24,Germany,Hamburg,Bundesliga,2016-2017
2,Kyriakos Papadopoulos,"€ 55,212","€ 2,871,000","€ 3,071,564",D,24,Greece,Hamburg,Bundesliga,2016-2017
3,René Adler,"€ 49,692","€ 2,584,000","€ 2,764,515",K,31,Germany,Hamburg,Bundesliga,2016-2017
4,Lewis Holtby,"€ 46,019","€ 2,393,000","€ 2,560,172",M,25,Germany,Hamburg,Bundesliga,2016-2017
5,Filip Kostic,"€ 46,019","€ 2,393,000","€ 2,560,172",M,23,Serbia,Hamburg,Bundesliga,2016-2017
6,Douglas Santos,"€ 44,173","€ 2,297,000","€ 2,457,465",D,22,Brazil,Hamburg,Bundesliga,2016-2017
7,Nicolai Müller,"€ 36,808","€ 1,914,000","€ 2,047,709",F,28,Germany,Hamburg,Bundesliga,2016-2017
8,Aaron Hunt,"€ 36,808","€ 1,914,000","€ 2,047,709",M,29,Germany,Hamburg,Bundesliga,2016-2017
9,Johan Djourou,"€ 36,808","€ 1,914,000","€ 2,047,709",D,29,Switzerland,Hamburg,Bundesliga,2016-2017
10,Albin Ekdal,"€ 36,808","€ 1,914,000","€ 2,047,709",M,26,Sweden,Hamburg,Bundesliga,2016-2017
11,Walace,"€ 36,365","€ 1,891,000","€ 2,023,103",M,21,Brazil,Hamburg,Bundesliga,2016-2017
12,Matthias Ostrzolek,"€ 36,365","€ 1,891,000","€ 2,023,103",D,26,Germany,Hamburg,Bundesliga,2016-2017
13,Dennis Diekmeier,"€ 23,923","€ 1,244,000","€ 1,330,904",D,26,Germany,Hamburg,Bundesliga,2016-2017
14,Nabil Bahoui,"€ 14,346","€ 746,000","€ 798,115",F,25,Sweden,Hamburg,Bundesliga,2016-2017
15,Gideon Jung,"€ 14,346","€ 746,000","€ 798,115",D,21,Germany,Hamburg,Bundesliga,2016-2017
16,Michael Gregoritsch,"€ 14,346","€ 746,000","€ 798,115",F,22,Austria,Hamburg,Bundesliga,2016-2017
17,Sven Schipplock,"€ 14,346","€ 746,000","€ 798,115",F,27,Germany,Hamburg,Bundesliga,2016-2017
18,Christian Mathenia,"€ 8,135","€ 423,000","€ 452,550",K,24,Germany,Hamburg,Bundesliga,2016-2017
19,Ashton Götz,"€ 8,135","€ 423,000","€ 452,550",D,22,Germany,Hamburg,Bundesliga,2016-2017
20,Luca Waldschmidt,"€ 8,135","€ 423,000","€ 452,550",F,20,Germany,Hamburg,Bundesliga,2016-2017
21,Bobby Wood,"€ 6,308","€ 328,000","€ 350,914",F,23,United States,Hamburg,Bundesliga,2016-2017
22,Tom Mickel,"€ 1,904","€ 99,000","€ 105,916",K,27,Germany,Hamburg,Bundesliga,2016-2017
23,Mats Köhlert,"€ 1,904","€ 99,000","€ 105,916",F,18,Germany,Hamburg,Bundesliga,2016-2017
24,Frank Ronstadt,"€ 1,154","€ 60,000","€ 64,192",M,18,Germany,Hamburg,Bundesliga,2016-2017
25,Dren Feka,"€ 1,154","€ 60,000","€ 64,192",M,19,Kosovo,Hamburg,Bundesliga,2016-2017
26,Andreas Hirzel,"€ 1,154","€ 60,000","€ 64,192",K,23,Switzerland,Hamburg,Bundesliga,2016-2017
27,Vasilije Janjicic,"€ 1,038","€ 54,000","€ 57,772",M,17,Switzerland,Hamburg,Bundesliga,2016-2017
28,Bakery Jatta,€ 962,"€ 50,000","€ 53,493",F,18,The Gambia,Hamburg,Bundesliga,2016-2017
29,Finn Porath,€ 962,"€ 50,000","€ 53,493",F,19,Germany,Hamburg,Bundesliga,2016-2017
30,Oliver Oschkenat,€ 519,"€ 27,000","€ 28,886",D,22,Germany,Hamburg,Bundesliga,2016-2017
31,Alen Halilovic,€ 0,€ 0,€ 0,M,20,Croatia,Hamburg,Bundesliga,2016-2017
32,Emir Spahic,€ 0,€ 0,€ 0,D,35,Bosnia-Herzegovina,Hamburg,Bundesliga,2016-2017
33,Gotoku Sakai,€ 0,€ 0,€ 0,D,25,Japan,Hamburg,Bundesliga,2016-2017
34,Batuhan Altintas,€ 0,€ 0,€ 0,F,20,Turkey,Hamburg,Bundesliga,2016-2017
35,Cléber Reis,€ 0,€ 0,€ 0,D,25,Brazil,Hamburg,Bundesliga,2016-2017
36,Mergim Mavraj,€ 0,€ 0,€ 0,D,30,Albania,Hamburg,Bundesliga,2016-2017
37,Mohamed Gouaida,€ 0,€ 0,€ 0,M,23,Tunisia,Hamburg,Bundesliga,2016-2017
38,Arianit Ferati,€ 0,€ 0,€ 0,F,18,Germany,Hamburg,Bundesliga,2016-2017
