,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Luiz Gustavo,"€ 184,058","€ 9,571,000","€ 10,239,617",M,28,Brazil,Wolfsburg,Bundesliga,2016-2017
2,Ricardo Rodríguez,"€ 147,250","€ 7,657,000","€ 8,191,908",D,23,Switzerland,Wolfsburg,Bundesliga,2016-2017
3,Mario Gómez,"€ 110,058","€ 5,723,000","€ 6,122,801",F,30,Germany,Wolfsburg,Bundesliga,2016-2017
4,Yunus Malli,"€ 82,538","€ 4,292,000","€ 4,591,833",M,24,Turkey,Wolfsburg,Bundesliga,2016-2017
5,Vieirinha,"€ 73,615","€ 3,828,000","€ 4,095,419",D,30,Portugal,Wolfsburg,Bundesliga,2016-2017
6,Sebastian Jung,"€ 73,615","€ 3,828,000","€ 4,095,419",D,26,Germany,Wolfsburg,Bundesliga,2016-2017
7,Paul-Georges Ntep,"€ 73,615","€ 3,828,000","€ 4,095,419",F,23,Cameroon,Wolfsburg,Bundesliga,2016-2017
8,Daniel Didavi,"€ 73,365","€ 3,815,000","€ 4,081,511",M,26,Germany,Wolfsburg,Bundesliga,2016-2017
9,Diego Benaglio,"€ 55,212","€ 2,871,000","€ 3,071,564",K,32,Switzerland,Wolfsburg,Bundesliga,2016-2017
10,Riechedly Bazoer,"€ 55,212","€ 2,871,000","€ 3,071,564",M,19,Netherlands,Wolfsburg,Bundesliga,2016-2017
11,Maximilian Arnold,"€ 55,212","€ 2,871,000","€ 3,071,564",M,22,Germany,Wolfsburg,Bundesliga,2016-2017
12,Jeffrey Bruma,"€ 55,212","€ 2,871,000","€ 3,071,564",D,24,Netherlands,Wolfsburg,Bundesliga,2016-2017
13,Yannick Gerhardt,"€ 55,019","€ 2,861,000","€ 3,060,866",M,22,Germany,Wolfsburg,Bundesliga,2016-2017
14,Marcel Schäfer,"€ 54,558","€ 2,837,000","€ 3,035,189",D,32,Germany,Wolfsburg,Bundesliga,2016-2017
15,Philipp Wollscheid,"€ 50,000","€ 2,600,000","€ 2,781,632",D,27,Germany,Wolfsburg,Bundesliga,2016-2017
16,Jakub Blaszczykowski,"€ 46,019","€ 2,393,000","€ 2,560,172",F,30,Poland,Wolfsburg,Bundesliga,2016-2017
17,Josuha Guilavogui,"€ 45,846","€ 2,384,000","€ 2,550,543",M,25,France,Wolfsburg,Bundesliga,2016-2017
18,Daniel Caligiuri,"€ 45,846","€ 2,384,000","€ 2,550,543",M,28,Italy,Wolfsburg,Bundesliga,2016-2017
19,Christian Träsch,"€ 36,808","€ 1,914,000","€ 2,047,709",M,28,Germany,Wolfsburg,Bundesliga,2016-2017
20,Robin Knoche,"€ 36,692","€ 1,908,000","€ 2,041,290",D,24,Germany,Wolfsburg,Bundesliga,2016-2017
21,Borja Mayoral,"€ 18,346","€ 954,000","€ 1,020,645",F,19,Spain,Wolfsburg,Bundesliga,2016-2017
22,Koen Casteels,"€ 14,346","€ 746,000","€ 798,115",K,24,Belgium,Wolfsburg,Bundesliga,2016-2017
23,Ashkan Dejagah,"€ 14,346","€ 746,000","€ 798,115",F,29,Iran,Wolfsburg,Bundesliga,2016-2017
24,Max Grün,"€ 14,346","€ 746,000","€ 798,115",K,29,Germany,Wolfsburg,Bundesliga,2016-2017
25,Paul Seguin,"€ 9,808","€ 510,000","€ 545,628",M,21,Germany,Wolfsburg,Bundesliga,2016-2017
26,Ismail Azzaoui,"€ 8,135","€ 423,000","€ 452,550",F,18,Belgium,Wolfsburg,Bundesliga,2016-2017
27,Victor Osimhen,"€ 4,308","€ 224,000","€ 239,648",F,17,Nigeria,Wolfsburg,Bundesliga,2016-2017
28,Jannes Horn,"€ 1,731","€ 90,000","€ 96,287",D,19,Germany,Wolfsburg,Bundesliga,2016-2017
29,Amara Condé,€ 962,"€ 50,000","€ 53,493",M,19,Germany,Wolfsburg,Bundesliga,2016-2017
30,Justin Möbius,€ 962,"€ 50,000","€ 53,493",M,19,Germany,Wolfsburg,Bundesliga,2016-2017
31,Hendrik Hansen,€ 962,"€ 50,000","€ 53,493",D,21,Germany,Wolfsburg,Bundesliga,2016-2017
32,Robin Ziegele,€ 577,"€ 30,000","€ 32,096",D,19,Germany,Wolfsburg,Bundesliga,2016-2017
33,Phillip Menzel,€ 385,"€ 20,000","€ 21,397",K,17,Germany,Wolfsburg,Bundesliga,2016-2017
34,Leandro Putaro,€ 0,€ 0,€ 0,F,19,Germany,Wolfsburg,Bundesliga,2016-2017
35,Bas Dost,€ 0,€ 0,€ 0,F,27,Netherlands,Wolfsburg,Bundesliga,2016-2017
36,Bruno Henrique,€ 0,€ 0,€ 0,F,25,Brazil,Wolfsburg,Bundesliga,2016-2017
37,Carlos Ascues,€ 0,€ 0,€ 0,M,24,Peru,Wolfsburg,Bundesliga,2016-2017
38,Francisco Rodríguez,€ 0,€ 0,€ 0,M,20,Switzerland,Wolfsburg,Bundesliga,2016-2017
39,Josip Brekalo,€ 0,€ 0,€ 0,F,18,Croatia,Wolfsburg,Bundesliga,2016-2017
40,Julian Draxler,€ 0,€ 0,€ 0,F,22,Germany,Wolfsburg,Bundesliga,2016-2017
41,Luca Itter,€ 0,€ 0,€ 0,D,17,Germany,Wolfsburg,Bundesliga,2016-2017
42,Moritz Sprenger,€ 0,€ 0,€ 0,D,21,Germany,Wolfsburg,Bundesliga,2016-2017
43,Patrick Drewes,€ 0,€ 0,€ 0,K,23,Germany,Wolfsburg,Bundesliga,2016-2017
