,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Chimy Ávila,"€ 28,846","€ 1,500,000","€ 1,500,000",F,27,Argentina,Osasuna,La Liga,2021-2022
2,Rubén García,"€ 25,962","€ 1,350,000","€ 1,350,000",F,28,Spain,Osasuna,La Liga,2021-2022
3,Manu Sánchez,"€ 24,231","€ 1,260,000","€ 1,260,000",D,21,Spain,Osasuna,La Liga,2021-2022
4,Javi Ontiveros,"€ 21,346","€ 1,110,000","€ 1,110,000",F,23,Spain,Osasuna,La Liga,2021-2022
5,Nacho Vidal,"€ 19,423","€ 1,010,000","€ 1,010,000",D,27,Spain,Osasuna,La Liga,2021-2022
6,Sergio Herrera,"€ 18,269","€ 950,000","€ 950,000",K,28,Spain,Osasuna,La Liga,2021-2022
7,Darko Brasanac,"€ 14,808","€ 770,000","€ 770,000",M,29,Serbia,Osasuna,La Liga,2021-2022
8,Roberto Torres,"€ 13,654","€ 710,000","€ 710,000",F,32,Spain,Osasuna,La Liga,2021-2022
9,Unai García,"€ 13,077","€ 680,000","€ 680,000",D,29,Spain,Osasuna,La Liga,2021-2022
10,Jonás Ramalho,"€ 13,077","€ 680,000","€ 680,000",D,28,Angola,Osasuna,La Liga,2021-2022
11,José Ángel,"€ 12,500","€ 650,000","€ 650,000",D,32,Spain,Osasuna,La Liga,2021-2022
12,Juan Pérez,"€ 12,500","€ 650,000","€ 650,000",K,25,Spain,Osasuna,La Liga,2021-2022
13,Kike García,"€ 12,308","€ 640,000","€ 640,000",F,32,Spain,Osasuna,La Liga,2021-2022
14,Ante Budimir,"€ 12,115","€ 630,000","€ 630,000",F,30,Croatia,Osasuna,La Liga,2021-2022
15,Juan Cruz,"€ 11,923","€ 620,000","€ 620,000",D,29,Spain,Osasuna,La Liga,2021-2022
16,David García,"€ 11,923","€ 620,000","€ 620,000",D,27,Spain,Osasuna,La Liga,2021-2022
17,Aridane Hernández,"€ 11,731","€ 610,000","€ 610,000",D,32,Spain,Osasuna,La Liga,2021-2022
18,Jon Moncayola,"€ 9,615","€ 500,000","€ 500,000",M,23,Spain,Osasuna,La Liga,2021-2022
19,Kike Barja,"€ 8,846","€ 460,000","€ 460,000",F,24,Spain,Osasuna,La Liga,2021-2022
20,Lucas Torró,"€ 8,654","€ 450,000","€ 450,000",M,27,Spain,Osasuna,La Liga,2021-2022
21,Jesús Areso,"€ 7,692","€ 400,000","€ 400,000",D,22,Spain,Osasuna,La Liga,2021-2022
22,Robert Ibáñez,"€ 6,731","€ 350,000","€ 350,000",F,28,Spain,Osasuna,La Liga,2021-2022
23,Oier,"€ 6,538","€ 340,000","€ 340,000",M,35,Spain,Osasuna,La Liga,2021-2022
24,Iñigo Pérez,"€ 5,962","€ 310,000","€ 310,000",M,34,Spain,Osasuna,La Liga,2021-2022
25,Javi Martínez,"€ 3,077","€ 160,000","€ 160,000",F,22,Spain,Osasuna,La Liga,2021-2022
26,Jaume Grau,"€ 2,981","€ 155,000","€ 155,000",M,24,Spain,Osasuna,La Liga,2021-2022
27,Barbero,"€ 2,981","€ 155,000","€ 155,000",F,23,Spain,Osasuna,La Liga,2021-2022
