,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Gonçalo Guedes,"€ 117,308","€ 6,100,000","€ 6,100,000",F,25,Portugal,Valencia,La Liga,2021-2022
2,Gabriel Paulista,"€ 102,500","€ 5,330,000","€ 5,330,000",D,31,Brazil,Valencia,La Liga,2021-2022
3,Bryan Gil,"€ 95,000","€ 4,940,000","€ 4,940,000",F,20,Spain,Valencia,La Liga,2021-2022
4,Jasper Cillessen,"€ 72,115","€ 3,750,000","€ 3,750,000",K,32,Netherlands,Valencia,La Liga,2021-2022
5,José Gayà,"€ 67,308","€ 3,500,000","€ 3,500,000",D,26,Spain,Valencia,La Liga,2021-2022
6,Daniel Wass,"€ 66,154","€ 3,440,000","€ 3,440,000",M,32,Denmark,Valencia,La Liga,2021-2022
7,Denis Cheryshev,"€ 61,346","€ 3,190,000","€ 3,190,000",F,31,Russia,Valencia,La Liga,2021-2022
8,Hugo Duro,"€ 55,577","€ 2,890,000","€ 2,890,000",F,22,Spain,Valencia,La Liga,2021-2022
9,Jason,"€ 55,000","€ 2,860,000","€ 2,860,000",F,27,Spain,Valencia,La Liga,2021-2022
10,Manu Vallejo,"€ 50,577","€ 2,630,000","€ 2,630,000",F,24,Spain,Valencia,La Liga,2021-2022
11,Jaume Doménech,"€ 40,577","€ 2,110,000","€ 2,110,000",K,31,Spain,Valencia,La Liga,2021-2022
12,Carlos Soler,"€ 40,385","€ 2,100,000","€ 2,100,000",M,25,Spain,Valencia,La Liga,2021-2022
13,Marcos André,"€ 38,462","€ 2,000,000","€ 2,000,000",F,25,Brazil,Valencia,La Liga,2021-2022
14,Hélder Costa,"€ 37,885","€ 1,970,000","€ 1,970,000",F,28,Angola,Valencia,La Liga,2021-2022
15,Dimitri Foulquier,"€ 35,962","€ 1,870,000","€ 1,870,000",D,28,Guadeloupe,Valencia,La Liga,2021-2022
16,Thierry Correia,"€ 35,385","€ 1,840,000","€ 1,840,000",D,22,Portugal,Valencia,La Liga,2021-2022
17,Toni Lato,"€ 33,846","€ 1,760,000","€ 1,760,000",D,24,Spain,Valencia,La Liga,2021-2022
18,Álex Blanco,"€ 32,308","€ 1,680,000","€ 1,680,000",F,22,Spain,Valencia,La Liga,2021-2022
19,Cristiano Piccini,"€ 32,115","€ 1,670,000","€ 1,670,000",D,28,Italy,Valencia,La Liga,2021-2022
20,Ilaix Moriba,"€ 31,154","€ 1,620,000","€ 1,620,000",M,19,Guinea,Valencia,La Liga,2021-2022
21,Hugo Guillamón,"€ 31,154","€ 1,620,000","€ 1,620,000",M,22,Spain,Valencia,La Liga,2021-2022
22,Yunus Musah,"€ 28,846","€ 1,500,000","€ 1,500,000",F,19,United States,Valencia,La Liga,2021-2022
23,Maxi Gómez,"€ 28,846","€ 1,500,000","€ 1,500,000",F,25,Uruguay,Valencia,La Liga,2021-2022
24,Cristian Rivero,"€ 27,885","€ 1,450,000","€ 1,450,000",K,23,Spain,Valencia,La Liga,2021-2022
25,Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,Paraguay,Valencia,La Liga,2021-2022
26,Eray Cömert,"€ 21,154","€ 1,100,000","€ 1,100,000",D,23,Switzerland,Valencia,La Liga,2021-2022
27,Uros Racic,"€ 16,923","€ 880,000","€ 880,000",M,23,Serbia,Valencia,La Liga,2021-2022
28,Mouctar Diakhaby,"€ 15,385","€ 800,000","€ 800,000",D,25,France,Valencia,La Liga,2021-2022
29,Koba Koindredi,"€ 14,615","€ 760,000","€ 760,000",M,20,Neukaledonien,Valencia,La Liga,2021-2022
30,Giorgi Mamardashvili,"€ 14,615","€ 760,000","€ 760,000",K,21,Georgia,Valencia,La Liga,2021-2022
