,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Maxime Gonalons,"€ 71,154","€ 3,700,000","€ 3,700,000",M,32,France,Granada,La Liga,2021-2022
2,Rubén Rochina,"€ 37,115","€ 1,930,000","€ 1,930,000",F,30,Spain,Granada,La Liga,2021-2022
3,Luis Suárez,"€ 29,615","€ 1,540,000","€ 1,540,000",F,24,Colombia,Granada,La Liga,2021-2022
4,Jorge Molina,"€ 29,615","€ 1,540,000","€ 1,540,000",F,39,Spain,Granada,La Liga,2021-2022
5,Álex Collado,"€ 27,885","€ 1,450,000","€ 1,450,000",F,22,Spain,Granada,La Liga,2021-2022
6,Darwin Machís,"€ 26,154","€ 1,360,000","€ 1,360,000",F,28,Venezuela,Granada,La Liga,2021-2022
7,Sergio Escudero,"€ 25,000","€ 1,300,000","€ 1,300,000",D,32,Spain,Granada,La Liga,2021-2022
8,Domingos Duarte,"€ 24,231","€ 1,260,000","€ 1,260,000",D,26,Portugal,Granada,La Liga,2021-2022
9,Carlos Bacca,"€ 20,769","€ 1,080,000","€ 1,080,000",F,35,Colombia,Granada,La Liga,2021-2022
10,Luis Milla,"€ 20,577","€ 1,070,000","€ 1,070,000",M,27,Spain,Granada,La Liga,2021-2022
11,Santiago Arias,"€ 17,692","€ 920,000","€ 920,000",D,30,Colombia,Granada,La Liga,2021-2022
12,Luis Abram,"€ 17,308","€ 900,000","€ 900,000",D,25,Peru,Granada,La Liga,2021-2022
13,Luís Maximiano,"€ 14,231","€ 740,000","€ 740,000",K,23,Portugal,Granada,La Liga,2021-2022
14,Ángel Montoro,"€ 13,462","€ 700,000","€ 700,000",M,33,Spain,Granada,La Liga,2021-2022
15,Germán Sánchez,"€ 12,308","€ 640,000","€ 640,000",D,35,Spain,Granada,La Liga,2021-2022
16,Antonio Puertas,"€ 12,308","€ 640,000","€ 640,000",F,29,Spain,Granada,La Liga,2021-2022
17,Myrto Uzuni,"€ 11,538","€ 600,000","€ 600,000",F,26,Albania,Granada,La Liga,2021-2022
18,Alberto Soro,"€ 11,154","€ 580,000","€ 580,000",F,22,Spain,Granada,La Liga,2021-2022
19,Yan Eteki,"€ 9,615","€ 500,000","€ 500,000",M,24,Cameroon,Granada,La Liga,2021-2022
20,Neyder Lozano,"€ 9,038","€ 470,000","€ 470,000",D,27,Colombia,Granada,La Liga,2021-2022
21,Víctor Díaz,"€ 8,462","€ 440,000","€ 440,000",D,33,Spain,Granada,La Liga,2021-2022
22,Carlos Neva,"€ 7,308","€ 380,000","€ 380,000",D,25,Spain,Granada,La Liga,2021-2022
23,Quini,"€ 7,115","€ 370,000","€ 370,000",D,32,Spain,Granada,La Liga,2021-2022
24,Monchu,"€ 5,769","€ 300,000","€ 300,000",M,21,Spain,Granada,La Liga,2021-2022
25,Raúl Torrente,"€ 5,577","€ 290,000","€ 290,000",D,20,Spain,Granada,La Liga,2021-2022
26,Pepe Sánchez,"€ 4,808","€ 250,000","€ 250,000",D,21,Spain,Granada,La Liga,2021-2022
27,Njegos Petrovic,"€ 4,615","€ 240,000","€ 240,000",M,22,Serbia,Granada,La Liga,2021-2022
28,Matías Arezo,"€ 3,846","€ 200,000","€ 200,000",F,19,Uruguay,Granada,La Liga,2021-2022
29,João Costa,"€ 3,077","€ 160,000","€ 160,000",K,26,Portugal,Granada,La Liga,2021-2022
30,Aarón Escandell,"€ 3,077","€ 160,000","€ 160,000",K,26,Spain,Granada,La Liga,2021-2022
31,Daniel Raba,"€ 2,885","€ 150,000","€ 150,000",F,26,Spain,Granada,La Liga,2021-2022
32,Isma Ruiz,"€ 1,538","€ 80,000","€ 80,000",M,20,Spain,Granada,La Liga,2021-2022
