,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Vitolo,"€ 129,615","€ 6,740,000","€ 6,740,000",F,32,Spain,Getafe,La Liga,2021-2022
2,Borja Mayoral,"€ 92,115","€ 4,790,000","€ 4,790,000",F,24,Spain,Getafe,La Liga,2021-2022
3,Gonzalo Villar,"€ 48,077","€ 2,500,000","€ 2,500,000",M,23,Spain,Getafe,La Liga,2021-2022
4,Djené,"€ 42,308","€ 2,200,000","€ 2,200,000",D,30,Togo,Getafe,La Liga,2021-2022
5,Jaime Mata,"€ 41,154","€ 2,140,000","€ 2,140,000",F,33,Spain,Getafe,La Liga,2021-2022
6,Nemanja Maksimovic,"€ 40,000","€ 2,080,000","€ 2,080,000",M,27,Serbia,Getafe,La Liga,2021-2022
7,Gastón Álvarez,"€ 34,615","€ 1,800,000","€ 1,800,000",D,21,Uruguay,Getafe,La Liga,2021-2022
8,Okay Yokuslu,"€ 34,423","€ 1,790,000","€ 1,790,000",M,27,Turkey,Getafe,La Liga,2021-2022
9,Jorge Cuenca,"€ 29,423","€ 1,530,000","€ 1,530,000",D,22,Spain,Getafe,La Liga,2021-2022
10,Mauro Arambarri,"€ 29,423","€ 1,530,000","€ 1,530,000",M,26,Uruguay,Getafe,La Liga,2021-2022
11,David Soria,"€ 29,038","€ 1,510,000","€ 1,510,000",K,28,Spain,Getafe,La Liga,2021-2022
12,Florentino,"€ 25,385","€ 1,320,000","€ 1,320,000",M,22,Portugal,Getafe,La Liga,2021-2022
13,Óscar Rodríguez,"€ 22,115","€ 1,150,000","€ 1,150,000",F,23,Spain,Getafe,La Liga,2021-2022
14,Enes Ünal,"€ 16,538","€ 860,000","€ 860,000",F,24,Turkey,Getafe,La Liga,2021-2022
15,Sandro Ramírez,"€ 14,423","€ 750,000","€ 750,000",F,26,Spain,Getafe,La Liga,2021-2022
16,Jakub Jankto,"€ 12,885","€ 670,000","€ 670,000",M,26,Czech Republic,Getafe,La Liga,2021-2022
17,David Timor,"€ 12,692","€ 660,000","€ 660,000",M,31,Spain,Getafe,La Liga,2021-2022
18,Carles Aleñá,"€ 12,115","€ 630,000","€ 630,000",M,24,Spain,Getafe,La Liga,2021-2022
19,Damián Suárez,"€ 11,923","€ 620,000","€ 620,000",D,33,Uruguay,Getafe,La Liga,2021-2022
20,Mathías Olivera,"€ 11,923","€ 620,000","€ 620,000",D,24,Uruguay,Getafe,La Liga,2021-2022
21,Allan Nyom,"€ 11,923","€ 620,000","€ 620,000",D,33,Cameroon,Getafe,La Liga,2021-2022
22,Erick Cabaco,"€ 9,038","€ 470,000","€ 470,000",D,26,Uruguay,Getafe,La Liga,2021-2022
23,Chema,"€ 8,462","€ 440,000","€ 440,000",D,29,Spain,Getafe,La Liga,2021-2022
24,Stefan Mitrovic,"€ 4,808","€ 250,000","€ 250,000",D,31,Serbia,Getafe,La Liga,2021-2022
25,Darío Poveda,"€ 4,615","€ 240,000","€ 240,000",F,24,Spain,Getafe,La Liga,2021-2022
26,Jonathan Silva,"€ 3,846","€ 200,000","€ 200,000",D,27,Argentina,Getafe,La Liga,2021-2022
27,Juan Iglesias,"€ 3,462","€ 180,000","€ 180,000",D,23,Spain,Getafe,La Liga,2021-2022
28,Rubén Yáñez,"€ 3,462","€ 180,000","€ 180,000",K,28,Spain,Getafe,La Liga,2021-2022
29,Diego Conde,"€ 2,981","€ 155,000","€ 155,000",K,23,Spain,Getafe,La Liga,2021-2022
30,José Macías,"€ 2,981","€ 155,000","€ 155,000",F,21,Mexico,Getafe,La Liga,2021-2022
31,Josete Miranda,€ 0,€ 0,€ 0,F,23,Equatorial Guinea,Getafe,La Liga,2021-2022
