,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ivan Rakitic,"€ 253,846","€ 13,200,000","€ 13,200,000",M,33,Croatia,Sevilla,La Liga,2021-2022
2,Óliver Torres,"€ 143,269","€ 7,450,000","€ 7,450,000",M,27,Spain,Sevilla,La Liga,2021-2022
3,Youssef En-Nesyri,"€ 123,462","€ 6,420,000","€ 6,420,000",F,24,Morocco,Sevilla,La Liga,2021-2022
4,Suso,"€ 121,154","€ 6,300,000","€ 6,300,000",F,28,Spain,Sevilla,La Liga,2021-2022
5,Papu Gómez,"€ 120,192","€ 6,250,000","€ 6,250,000",F,33,Argentina,Sevilla,La Liga,2021-2022
6,Anthony Martial,"€ 115,385","€ 6,000,000","€ 6,000,000",F,26,France,Sevilla,La Liga,2021-2022
7,Munir El Haddadi,"€ 95,769","€ 4,980,000","€ 4,980,000",F,26,Morocco,Sevilla,La Liga,2021-2022
8,Fernando,"€ 93,654","€ 4,870,000","€ 4,870,000",M,34,Brazil,Sevilla,La Liga,2021-2022
9,Joan Jordán,"€ 90,769","€ 4,720,000","€ 4,720,000",M,27,Spain,Sevilla,La Liga,2021-2022
10,Jesús Navas,"€ 76,923","€ 4,000,000","€ 4,000,000",D,36,Spain,Sevilla,La Liga,2021-2022
11,Jesús Corona,"€ 67,308","€ 3,500,000","€ 3,500,000",F,29,Mexico,Sevilla,La Liga,2021-2022
12,Thomas Delaney,"€ 66,731","€ 3,470,000","€ 3,470,000",M,30,Denmark,Sevilla,La Liga,2021-2022
13,Diego Carlos,"€ 63,846","€ 3,320,000","€ 3,320,000",D,28,Brazil,Sevilla,La Liga,2021-2022
14,Marcos Acuña,"€ 54,615","€ 2,840,000","€ 2,840,000",D,30,Argentina,Sevilla,La Liga,2021-2022
15,Bono,"€ 52,885","€ 2,750,000","€ 2,750,000",K,30,Morocco,Sevilla,La Liga,2021-2022
16,Nemanja Gudelj,"€ 50,769","€ 2,640,000","€ 2,640,000",M,30,Serbia,Sevilla,La Liga,2021-2022
17,Erik Lamela,"€ 50,577","€ 2,630,000","€ 2,630,000",F,29,Argentina,Sevilla,La Liga,2021-2022
18,Joris Gnagnon,"€ 31,346","€ 1,630,000","€ 1,630,000",D,24,France,Sevilla,La Liga,2021-2022
19,Lucas Ocampos,"€ 30,769","€ 1,600,000","€ 1,600,000",F,27,Argentina,Sevilla,La Liga,2021-2022
20,Oussama Idrissi,"€ 28,462","€ 1,480,000","€ 1,480,000",F,25,Morocco,Sevilla,La Liga,2021-2022
21,Gonzalo Montiel,"€ 27,115","€ 1,410,000","€ 1,410,000",D,25,Argentina,Sevilla,La Liga,2021-2022
22,Karim Rekik,"€ 25,192","€ 1,310,000","€ 1,310,000",D,27,Netherlands,Sevilla,La Liga,2021-2022
23,Rafa Mir,"€ 24,231","€ 1,260,000","€ 1,260,000",F,24,Spain,Sevilla,La Liga,2021-2022
24,Ibrahim Amadou,"€ 23,462","€ 1,220,000","€ 1,220,000",M,28,France,Sevilla,La Liga,2021-2022
25,Óscar Rodríguez,"€ 22,115","€ 1,150,000","€ 1,150,000",F,23,Spain,Sevilla,La Liga,2021-2022
26,Jules Koundé,"€ 21,154","€ 1,100,000","€ 1,100,000",D,23,France,Sevilla,La Liga,2021-2022
27,Ludwig Augustinsson,"€ 20,577","€ 1,070,000","€ 1,070,000",D,27,Sweden,Sevilla,La Liga,2021-2022
28,Marko Dmitrovic,"€ 18,269","€ 950,000","€ 950,000",K,30,Serbia,Sevilla,La Liga,2021-2022
29,Javi Díaz,"€ 9,615","€ 500,000","€ 500,000",K,24,Spain,Sevilla,La Liga,2021-2022
30,Iván Romero,"€ 5,962","€ 310,000","€ 310,000",F,20,Spain,Sevilla,La Liga,2021-2022
