,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Antoine Griezmann,"€ 480,769","€ 25,000,000","€ 25,000,000",F,30,France,Atletico Madrid,La Liga,2021-2022
2,Jan Oblak,"€ 400,000","€ 20,800,000","€ 20,800,000",K,29,Slovenia,Atletico Madrid,La Liga,2021-2022
3,Koke,"€ 307,692","€ 16,000,000","€ 16,000,000",M,30,Spain,Atletico Madrid,La Liga,2021-2022
4,Luis Suárez,"€ 300,385","€ 15,620,000","€ 15,620,000",F,35,Uruguay,Atletico Madrid,La Liga,2021-2022
5,João Félix,"€ 280,385","€ 14,580,000","€ 14,580,000",F,22,Portugal,Atletico Madrid,La Liga,2021-2022
6,Felipe,"€ 145,385","€ 7,560,000","€ 7,560,000",D,32,Brazil,Atletico Madrid,La Liga,2021-2022
7,Yannick Carrasco,"€ 145,385","€ 7,560,000","€ 7,560,000",F,28,Belgium,Atletico Madrid,La Liga,2021-2022
8,Sime Vrsaljko,"€ 140,962","€ 7,330,000","€ 7,330,000",D,30,Croatia,Atletico Madrid,La Liga,2021-2022
9,Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 6,900,000",M,28,Central African Republic,Atletico Madrid,La Liga,2021-2022
10,Rodrigo de Paul,"€ 128,269","€ 6,670,000","€ 6,670,000",M,27,Argentina,Atletico Madrid,La Liga,2021-2022
11,Thomas Lemar,"€ 125,000","€ 6,500,000","€ 6,500,000",F,26,France,Atletico Madrid,La Liga,2021-2022
12,Héctor Herrera,"€ 115,385","€ 6,000,000","€ 6,000,000",M,31,Mexico,Atletico Madrid,La Liga,2021-2022
13,Stefan Savic,"€ 86,538","€ 4,500,000","€ 4,500,000",D,31,Montenegro,Atletico Madrid,La Liga,2021-2022
14,José Giménez,"€ 76,923","€ 4,000,000","€ 4,000,000",D,27,Uruguay,Atletico Madrid,La Liga,2021-2022
15,Renan Lodi,"€ 73,077","€ 3,800,000","€ 3,800,000",D,23,Brazil,Atletico Madrid,La Liga,2021-2022
16,Ángel Correa,"€ 67,308","€ 3,500,000","€ 3,500,000",F,26,Argentina,Atletico Madrid,La Liga,2021-2022
17,Benjamin Lecomte,"€ 59,423","€ 3,090,000","€ 3,090,000",K,30,France,Atletico Madrid,La Liga,2021-2022
18,Matheus Cunha,"€ 57,692","€ 3,000,000","€ 3,000,000",F,22,Brazil,Atletico Madrid,La Liga,2021-2022
19,Mario Hermoso,"€ 40,385","€ 2,100,000","€ 2,100,000",D,26,Spain,Atletico Madrid,La Liga,2021-2022
20,Marcos Llorente,"€ 40,385","€ 2,100,000","€ 2,100,000",M,27,Spain,Atletico Madrid,La Liga,2021-2022
21,Kieran Trippier,"€ 38,462","€ 2,000,000","€ 2,000,000",D,30,England,Atletico Madrid,La Liga,2021-2022
22,Daniel Wass,"€ 24,038","€ 1,250,000","€ 1,250,000",D,32,Denmark,Atletico Madrid,La Liga,2021-2022
23,Ivan Saponjic,"€ 16,154","€ 840,000","€ 840,000",F,24,Serbia,Atletico Madrid,La Liga,2021-2022
24,Reinildo Mandava,"€ 15,385","€ 800,000","€ 800,000",D,28,Mozambique,Atletico Madrid,La Liga,2021-2022
25,Francisco Montero,€ 0,€ 0,€ 0,D,22,Spain,Atletico Madrid,La Liga,2021-2022
