,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nabil Fekir,"€ 132,692","€ 6,900,000","€ 6,900,000",F,28,France,Real Betis,La Liga,2021-2022
2,Héctor Bellerín,"€ 128,269","€ 6,670,000","€ 6,670,000",D,26,Spain,Real Betis,La Liga,2021-2022
3,Germán Pezzella,"€ 80,192","€ 4,170,000","€ 4,170,000",D,30,Argentina,Real Betis,La Liga,2021-2022
4,William Carvalho,"€ 66,923","€ 3,480,000","€ 3,480,000",M,29,Portugal,Real Betis,La Liga,2021-2022
5,Willian José,"€ 57,692","€ 3,000,000","€ 3,000,000",F,30,Brazil,Real Betis,La Liga,2021-2022
6,Marc Bartra,"€ 51,923","€ 2,700,000","€ 2,700,000",D,31,Spain,Real Betis,La Liga,2021-2022
7,Guido Rodríguez,"€ 51,538","€ 2,680,000","€ 2,680,000",M,27,Argentina,Real Betis,La Liga,2021-2022
8,Martín Montoya,"€ 38,269","€ 1,990,000","€ 1,990,000",D,30,Spain,Real Betis,La Liga,2021-2022
9,Andrés Guardado,"€ 36,731","€ 1,910,000","€ 1,910,000",M,35,Mexico,Real Betis,La Liga,2021-2022
10,Claudio Bravo,"€ 30,769","€ 1,600,000","€ 1,600,000",K,38,Chile,Real Betis,La Liga,2021-2022
11,Joaquín,"€ 27,692","€ 1,440,000","€ 1,440,000",F,40,Spain,Real Betis,La Liga,2021-2022
12,Sergio Canales,"€ 26,346","€ 1,370,000","€ 1,370,000",F,30,Spain,Real Betis,La Liga,2021-2022
13,Borja Iglesias,"€ 24,808","€ 1,290,000","€ 1,290,000",F,29,Spain,Real Betis,La Liga,2021-2022
14,Cristian Tello,"€ 20,000","€ 1,040,000","€ 1,040,000",F,30,Spain,Real Betis,La Liga,2021-2022
15,Víctor Ruiz,"€ 17,885","€ 930,000","€ 930,000",D,33,Spain,Real Betis,La Liga,2021-2022
16,Juanmi,"€ 17,500","€ 910,000","€ 910,000",F,28,Spain,Real Betis,La Liga,2021-2022
17,Joel Robles,"€ 17,308","€ 900,000","€ 900,000",K,31,Spain,Real Betis,La Liga,2021-2022
18,Víctor Camarasa,"€ 17,115","€ 890,000","€ 890,000",M,27,Spain,Real Betis,La Liga,2021-2022
19,Youssouf Sabaly,"€ 14,423","€ 750,000","€ 750,000",D,28,Senegal,Real Betis,La Liga,2021-2022
20,Álex Moreno,"€ 13,077","€ 680,000","€ 680,000",D,28,Spain,Real Betis,La Liga,2021-2022
21,Paul Akouokou,"€ 9,808","€ 510,000","€ 510,000",M,24,Cote d'Ivoire,Real Betis,La Liga,2021-2022
22,Aitor Ruibal,"€ 8,462","€ 440,000","€ 440,000",F,25,Spain,Real Betis,La Liga,2021-2022
23,Rodri,"€ 7,692","€ 400,000","€ 400,000",F,21,Spain,Real Betis,La Liga,2021-2022
24,Diego Lainez,"€ 7,692","€ 400,000","€ 400,000",F,21,Mexico,Real Betis,La Liga,2021-2022
25,Juan Miranda,"€ 6,923","€ 360,000","€ 360,000",D,22,Spain,Real Betis,La Liga,2021-2022
26,Edgar González,"€ 4,808","€ 250,000","€ 250,000",D,24,Spain,Real Betis,La Liga,2021-2022
27,Rui Silva,"€ 2,981","€ 155,000","€ 155,000",K,27,Portugal,Real Betis,La Liga,2021-2022
28,Rober González,"€ 2,981","€ 155,000","€ 155,000",F,20,Spain,Real Betis,La Liga,2021-2022
