,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Asier Illarramendi,"€ 83,846","€ 4,360,000","€ 4,360,000",M,31,Spain,Real Sociedad,La Liga,2021-2022
2,Adnan Januzaj,"€ 76,923","€ 4,000,000","€ 4,000,000",F,26,Belgium,Real Sociedad,La Liga,2021-2022
3,Mikel Merino,"€ 75,192","€ 3,910,000","€ 3,910,000",M,25,Spain,Real Sociedad,La Liga,2021-2022
4,Mikel Oyarzabal,"€ 67,885","€ 3,530,000","€ 3,530,000",F,24,Spain,Real Sociedad,La Liga,2021-2022
5,Nacho Monreal,"€ 66,346","€ 3,450,000","€ 3,450,000",D,35,Spain,Real Sociedad,La Liga,2021-2022
6,Igor Zubeldia,"€ 65,769","€ 3,420,000","€ 3,420,000",D,24,Spain,Real Sociedad,La Liga,2021-2022
7,Rafinha,"€ 62,500","€ 3,250,000","€ 3,250,000",M,28,Brazil,Real Sociedad,La Liga,2021-2022
8,David Silva,"€ 55,769","€ 2,900,000","€ 2,900,000",F,36,Spain,Real Sociedad,La Liga,2021-2022
9,Álex Remiro,"€ 42,885","€ 2,230,000","€ 2,230,000",K,26,Spain,Real Sociedad,La Liga,2021-2022
10,Aritz Elustondo,"€ 40,577","€ 2,110,000","€ 2,110,000",D,27,Spain,Real Sociedad,La Liga,2021-2022
11,Portu,"€ 40,577","€ 2,110,000","€ 2,110,000",F,29,Spain,Real Sociedad,La Liga,2021-2022
12,Joseba Zaldua,"€ 34,808","€ 1,810,000","€ 1,810,000",D,29,Spain,Real Sociedad,La Liga,2021-2022
13,Alexander Sörloth,"€ 34,615","€ 1,800,000","€ 1,800,000",F,26,Norway,Real Sociedad,La Liga,2021-2022
14,Martín Zubimendi,"€ 33,077","€ 1,720,000","€ 1,720,000",M,23,Spain,Real Sociedad,La Liga,2021-2022
15,Alexander Isak,"€ 21,538","€ 1,120,000","€ 1,120,000",F,22,Sweden,Real Sociedad,La Liga,2021-2022
16,Carlos Fernández,"€ 20,000","€ 1,040,000","€ 1,040,000",F,25,Spain,Real Sociedad,La Liga,2021-2022
17,Jon Guridi,"€ 19,231","€ 1,000,000","€ 1,000,000",M,26,Spain,Real Sociedad,La Liga,2021-2022
18,Aihen Muñoz,"€ 19,038","€ 990,000","€ 990,000",D,24,Spain,Real Sociedad,La Liga,2021-2022
19,Ander Guevara,"€ 16,731","€ 870,000","€ 870,000",M,24,Spain,Real Sociedad,La Liga,2021-2022
20,Diego Rico,"€ 16,346","€ 850,000","€ 850,000",D,28,Spain,Real Sociedad,La Liga,2021-2022
21,Andoni Gorosabel,"€ 13,462","€ 700,000","€ 700,000",D,25,Spain,Real Sociedad,La Liga,2021-2022
22,Robin Le Normand,"€ 12,500","€ 650,000","€ 650,000",D,25,France,Real Sociedad,La Liga,2021-2022
23,Mathew Ryan,"€ 9,615","€ 500,000","€ 500,000",K,29,Australia,Real Sociedad,La Liga,2021-2022
24,Jon Pacheco,"€ 8,269","€ 430,000","€ 430,000",D,21,Spain,Real Sociedad,La Liga,2021-2022
25,Robert Navarro,"€ 8,077","€ 420,000","€ 420,000",F,19,Spain,Real Sociedad,La Liga,2021-2022
26,Beñat Turrientes,"€ 5,962","€ 310,000","€ 310,000",M,20,Spain,Real Sociedad,La Liga,2021-2022
27,Ander Barrenetxea,"€ 5,962","€ 310,000","€ 310,000",F,20,Spain,Real Sociedad,La Liga,2021-2022
28,Julen Lobete,"€ 3,846","€ 200,000","€ 200,000",F,21,Spain,Real Sociedad,La Liga,2021-2022
