,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Andrea Belotti,"€ 71,154","€ 3,700,000","€ 3,700,000",F,28,Italy,Torino,Serie A,2021-2022
2,Bremer,"€ 64,038","€ 3,330,000","€ 3,330,000",D,24,Brazil,Torino,Serie A,2021-2022
3,Simone Zaza,"€ 60,577","€ 3,150,000","€ 3,150,000",F,30,Italy,Torino,Serie A,2021-2022
4,Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,150,000",F,29,Italy,Torino,Serie A,2021-2022
5,Armando Izzo,"€ 60,577","€ 3,150,000","€ 3,150,000",D,29,Italy,Torino,Serie A,2021-2022
6,Antonio Sanabria,"€ 56,923","€ 2,960,000","€ 2,960,000",F,25,Paraguay,Torino,Serie A,2021-2022
7,Marko Pjaca,"€ 53,462","€ 2,780,000","€ 2,780,000",F,26,Croatia,Torino,Serie A,2021-2022
8,Ricardo Rodríguez,"€ 53,462","€ 2,780,000","€ 2,780,000",D,29,Switzerland,Torino,Serie A,2021-2022
9,Daniele Baselli,"€ 49,808","€ 2,590,000","€ 2,590,000",M,29,Italy,Torino,Serie A,2021-2022
10,Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,590,000",M,33,Venezuela,Torino,Serie A,2021-2022
11,Karol Linetty,"€ 49,808","€ 2,590,000","€ 2,590,000",F,27,Poland,Torino,Serie A,2021-2022
12,Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,220,000",M,25,Algeria,Torino,Serie A,2021-2022
13,Dennis Praet,"€ 36,923","€ 1,920,000","€ 1,920,000",M,27,Belgium,Torino,Serie A,2021-2022
14,Etrit Berisha,"€ 35,577","€ 1,850,000","€ 1,850,000",K,32,Albania,Torino,Serie A,2021-2022
15,Cristian Ansaldi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,35,Argentina,Torino,Serie A,2021-2022
16,Samuele Ricci,"€ 35,577","€ 1,850,000","€ 1,850,000",M,20,Italy,Torino,Serie A,2021-2022
17,Ola Aina,"€ 35,577","€ 1,850,000","€ 1,850,000",D,25,Nigeria,Torino,Serie A,2021-2022
18,Sasa Lukic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,25,Serbia,Torino,Serie A,2021-2022
19,Josip Brekalo,"€ 24,615","€ 1,280,000","€ 1,280,000",F,23,Croatia,Torino,Serie A,2021-2022
20,Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,280,000",F,20,Italy,Torino,Serie A,2021-2022
21,Rolando Mandragora,"€ 21,346","€ 1,110,000","€ 1,110,000",M,24,Italy,Torino,Serie A,2021-2022
22,Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 900,000",D,27,Kosovo,Torino,Serie A,2021-2022
23,Simone Edera,"€ 14,231","€ 740,000","€ 740,000",F,25,Italy,Torino,Serie A,2021-2022
24,Vanja Milinković-Savić,"€ 14,231","€ 740,000","€ 740,000",K,24,Serbia,Torino,Serie A,2021-2022
25,Demba Seck,"€ 14,231","€ 740,000","€ 740,000",F,20,Senegal,Torino,Serie A,2021-2022
26,David Zima,"€ 12,308","€ 640,000","€ 640,000",D,21,Czech Republic,Torino,Serie A,2021-2022
27,Tommaso Pobega,"€ 10,769","€ 560,000","€ 560,000",M,22,Italy,Torino,Serie A,2021-2022
28,Koffi Djidji,"€ 9,038","€ 470,000","€ 470,000",D,29,Cote d'Ivoire,Torino,Serie A,2021-2022
29,Alessandro Buongiorno,"€ 7,885","€ 410,000","€ 410,000",D,22,Italy,Torino,Serie A,2021-2022
30,Ben Lhassine Kone,"€ 5,385","€ 280,000","€ 280,000",F,21,Cote d'Ivoire,Torino,Serie A,2021-2022
31,Wilfried Stephane Singo,"€ 5,000","€ 260,000","€ 260,000",D,21,Cote d'Ivoire,Torino,Serie A,2021-2022
32,Magnus Warming,"€ 3,654","€ 190,000","€ 190,000",F,21,Denmark,Torino,Serie A,2021-2022
33,Luca Gemello,"€ 2,115","€ 110,000","€ 110,000",K,21,Italy,Torino,Serie A,2021-2022
34,Razvan Sava,€ 0,€ 0,€ 0,K,19,Romania,Torino,Serie A,2021-2022
