,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ciro Immobile,"€ 142,500","€ 7,410,000","€ 7,410,000",F,31,Italy,Lazio,Serie A,2021-2022
2,Sergej Milinković-Savić,"€ 114,038","€ 5,930,000","€ 5,930,000",M,26,Serbia,Lazio,Serie A,2021-2022
3,Francesco Acerbi,"€ 89,038","€ 4,630,000","€ 4,630,000",D,33,Italy,Lazio,Serie A,2021-2022
4,Luis Alberto,"€ 89,038","€ 4,630,000","€ 4,630,000",M,29,Spain,Lazio,Serie A,2021-2022
5,Lucas Leiva,"€ 81,923","€ 4,260,000","€ 4,260,000",M,35,Brazil,Lazio,Serie A,2021-2022
6,Elseid Hysaj,"€ 71,154","€ 3,700,000","€ 3,700,000",D,28,Albania,Lazio,Serie A,2021-2022
7,Pepe Reina,"€ 71,154","€ 3,700,000","€ 3,700,000",K,39,Spain,Lazio,Serie A,2021-2022
8,Mattia Zaccagni,"€ 71,154","€ 3,700,000","€ 3,700,000",F,26,Italy,Lazio,Serie A,2021-2022
9,Pedro,"€ 61,731","€ 3,210,000","€ 3,210,000",F,34,Spain,Lazio,Serie A,2021-2022
10,Vedat Muriqi,"€ 54,231","€ 2,820,000","€ 2,820,000",F,27,Kosovo,Lazio,Serie A,2021-2022
11,Felipe Anderson,"€ 54,231","€ 2,820,000","€ 2,820,000",F,28,Brazil,Lazio,Serie A,2021-2022
12,Manuel Lazzari,"€ 53,462","€ 2,780,000","€ 2,780,000",M,28,Italy,Lazio,Serie A,2021-2022
13,Danilo Cataldi,"€ 49,808","€ 2,590,000","€ 2,590,000",M,27,Italy,Lazio,Serie A,2021-2022
14,Stefan Radu,"€ 42,692","€ 2,220,000","€ 2,220,000",D,35,Romania,Lazio,Serie A,2021-2022
15,Thomas Strakosha,"€ 42,692","€ 2,220,000","€ 2,220,000",K,26,Albania,Lazio,Serie A,2021-2022
16,Jony,"€ 39,231","€ 2,040,000","€ 2,040,000",F,30,Spain,Lazio,Serie A,2021-2022
17,Jordan Lukaku,"€ 35,577","€ 1,850,000","€ 1,850,000",D,27,Belgium,Lazio,Serie A,2021-2022
18,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,27,Denmark,Lazio,Serie A,2021-2022
19,Patric,"€ 35,577","€ 1,850,000","€ 1,850,000",D,28,Spain,Lazio,Serie A,2021-2022
20,Gonzalo Escalante,"€ 34,423","€ 1,790,000","€ 1,790,000",M,28,Argentina,Lazio,Serie A,2021-2022
21,Toma Basic,"€ 34,423","€ 1,790,000","€ 1,790,000",M,25,Croatia,Lazio,Serie A,2021-2022
22,Adam Marusic,"€ 32,115","€ 1,670,000","€ 1,670,000",D,29,Montenegro,Lazio,Serie A,2021-2022
23,Luiz Felipe,"€ 28,462","€ 1,480,000","€ 1,480,000",D,24,Italy,Lazio,Serie A,2021-2022
24,Denis Vavro,"€ 24,615","€ 1,280,000","€ 1,280,000",D,25,Slovakia,Lazio,Serie A,2021-2022
25,Jean-Daniel Akpa Akpro,"€ 17,885","€ 930,000","€ 930,000",M,29,Cote d'Ivoire,Lazio,Serie A,2021-2022
26,Raúl Moro,"€ 17,885","€ 930,000","€ 930,000",F,19,Spain,Lazio,Serie A,2021-2022
27,André Anderson,"€ 17,885","€ 930,000","€ 930,000",F,22,Italy,Lazio,Serie A,2021-2022
28,Dimitrije Kamenovic,"€ 17,308","€ 900,000","€ 900,000",D,21,Serbia,Lazio,Serie A,2021-2022
29,Cristiano Lombardi,"€ 14,231","€ 740,000","€ 740,000",F,26,Italy,Lazio,Serie A,2021-2022
30,Bobby Adekanye,"€ 12,308","€ 640,000","€ 640,000",F,22,Netherlands,Lazio,Serie A,2021-2022
31,Luka Romero,"€ 9,808","€ 510,000","€ 510,000",F,17,Argentina,Lazio,Serie A,2021-2022
32,Jovane Cabral,"€ 8,654","€ 450,000","€ 450,000",F,23,Cape Verde,Lazio,Serie A,2021-2022
33,Marius Adamonis,"€ 3,654","€ 190,000","€ 190,000",K,24,Lithuania,Lazio,Serie A,2021-2022
34,Patryk Dziczek,€ 0,€ 0,€ 0,M,23,Poland,Lazio,Serie A,2021-2022
