,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Pablo Marí,"€ 101,731","€ 5,290,000","€ 5,290,000",D,28,Spain,Udinese,Serie A,2021-2022
2,Ilija Nestorovski,"€ 25,000","€ 1,300,000","€ 1,300,000",F,31,North Macedonia,Udinese,Serie A,2021-2022
3,Mato Jajalo,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Bosnia-Herzegovina,Udinese,Serie A,2021-2022
4,Gerard Deulofeu,"€ 24,615","€ 1,280,000","€ 1,280,000",F,27,Spain,Udinese,Serie A,2021-2022
5,Roberto Pereyra,"€ 24,615","€ 1,280,000","€ 1,280,000",F,31,Argentina,Udinese,Serie A,2021-2022
6,Sebastien De Maio,"€ 21,346","€ 1,110,000","€ 1,110,000",D,34,France,Udinese,Serie A,2021-2022
7,Bram Nuytinck,"€ 21,346","€ 1,110,000","€ 1,110,000",D,31,Netherlands,Udinese,Serie A,2021-2022
8,Marco Silvestri,"€ 17,885","€ 930,000","€ 930,000",K,30,Italy,Udinese,Serie A,2021-2022
9,Samir,"€ 17,885","€ 930,000","€ 930,000",D,26,Brazil,Udinese,Serie A,2021-2022
10,Ignacio Pussetto,"€ 17,885","€ 930,000","€ 930,000",F,26,Argentina,Udinese,Serie A,2021-2022
11,Jens Stryger Larsen,"€ 17,885","€ 930,000","€ 930,000",D,30,Denmark,Udinese,Serie A,2021-2022
12,Isaac Success,"€ 17,308","€ 900,000","€ 900,000",F,26,Nigeria,Udinese,Serie A,2021-2022
13,Nehuén Pérez,"€ 15,962","€ 830,000","€ 830,000",D,21,Argentina,Udinese,Serie A,2021-2022
14,Rodrigo Becão,"€ 14,808","€ 770,000","€ 770,000",D,26,Brazil,Udinese,Serie A,2021-2022
15,Tolgay Arslan,"€ 14,808","€ 770,000","€ 770,000",M,31,Germany,Udinese,Serie A,2021-2022
16,Fernando Forestieri,"€ 12,308","€ 640,000","€ 640,000",F,31,Italy,Udinese,Serie A,2021-2022
17,Walace,"€ 12,308","€ 640,000","€ 640,000",M,26,Brazil,Udinese,Serie A,2021-2022
18,Marvin Zeegelaar,"€ 12,308","€ 640,000","€ 640,000",D,31,Netherlands,Udinese,Serie A,2021-2022
19,Lazar Samardzic,"€ 9,808","€ 510,000","€ 510,000",F,19,Germany,Udinese,Serie A,2021-2022
20,Jean-Victor Makengo,"€ 7,308","€ 380,000","€ 380,000",M,23,France,Udinese,Serie A,2021-2022
21,Nahuel Molina,"€ 7,308","€ 380,000","€ 380,000",D,23,Argentina,Udinese,Serie A,2021-2022
22,Daniele Padelli,"€ 7,115","€ 370,000","€ 370,000",K,36,Italy,Udinese,Serie A,2021-2022
23,Destiny Udogie,"€ 5,385","€ 280,000","€ 280,000",D,19,Italy,Udinese,Serie A,2021-2022
24,Petar Micin,"€ 3,654","€ 190,000","€ 190,000",F,23,Serbia,Udinese,Serie A,2021-2022
25,Brandon Soppy,"€ 3,654","€ 190,000","€ 190,000",D,19,France,Udinese,Serie A,2021-2022
26,Beto,"€ 3,654","€ 190,000","€ 190,000",F,24,Portugal,Udinese,Serie A,2021-2022
27,Lukasz Teodorczyk,€ 0,€ 0,€ 0,F,30,Poland,Udinese,Serie A,2021-2022
28,Filip Benkovic,€ 0,€ 0,€ 0,D,24,Croatia,Udinese,Serie A,2021-2022
29,Jan Kubala,€ 0,€ 0,€ 0,D,21,Czech Republic,Udinese,Serie A,2021-2022
30,Antonio Santurro,€ 0,€ 0,€ 0,K,29,Italy,Udinese,Serie A,2021-2022
31,Manuel Gasparini,€ 0,€ 0,€ 0,K,19,Italy,Udinese,Serie A,2021-2022
32,Marco Ballarini,€ 0,€ 0,€ 0,M,20,Italy,Udinese,Serie A,2021-2022
