,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Diego Godín,"€ 74,038","€ 3,850,000","€ 3,850,000",D,35,Uruguay,Cagliari,Serie A,2021-2022
2,Marko Rog,"€ 53,462","€ 2,780,000","€ 2,780,000",M,26,Croatia,Cagliari,Serie A,2021-2022
3,Leonardo Pavoletti,"€ 49,808","€ 2,590,000","€ 2,590,000",F,33,Italy,Cagliari,Serie A,2021-2022
4,João Pedro,"€ 49,808","€ 2,590,000","€ 2,590,000",F,29,Italy,Cagliari,Serie A,2021-2022
5,Dalbert,"€ 42,692","€ 2,220,000","€ 2,220,000",D,28,Brazil,Cagliari,Serie A,2021-2022
6,Nahitan Nández,"€ 39,423","€ 2,050,000","€ 2,050,000",M,26,Uruguay,Cagliari,Serie A,2021-2022
7,Alessio Cragno,"€ 35,577","€ 1,850,000","€ 1,850,000",K,27,Italy,Cagliari,Serie A,2021-2022
8,Diego Farias,"€ 35,577","€ 1,850,000","€ 1,850,000",F,31,Brazil,Cagliari,Serie A,2021-2022
9,Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 1,850,000",D,32,Italy,Cagliari,Serie A,2021-2022
10,Gastón Pereiro,"€ 34,423","€ 1,790,000","€ 1,790,000",F,26,Uruguay,Cagliari,Serie A,2021-2022
11,Alberto Grassi,"€ 32,115","€ 1,670,000","€ 1,670,000",M,26,Italy,Cagliari,Serie A,2021-2022
12,Kevin Strootman,"€ 32,115","€ 1,670,000","€ 1,670,000",M,31,Netherlands,Cagliari,Serie A,2021-2022
13,Razvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,25,Romania,Cagliari,Serie A,2021-2022
14,Keita Baldé,"€ 19,808","€ 1,030,000","€ 1,030,000",F,26,Senegal,Cagliari,Serie A,2021-2022
15,Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,28,Greece,Cagliari,Serie A,2021-2022
16,Paolo Faragò,"€ 17,885","€ 930,000","€ 930,000",D,28,Italy,Cagliari,Serie A,2021-2022
17,Matteo Lovato,"€ 17,885","€ 930,000","€ 930,000",D,21,Italy,Cagliari,Serie A,2021-2022
18,Andrea Carboni,"€ 11,731","€ 610,000","€ 610,000",D,20,Italy,Cagliari,Serie A,2021-2022
19,Alessandro Deiola,"€ 10,769","€ 560,000","€ 560,000",M,26,Italy,Cagliari,Serie A,2021-2022
20,Gabriele Zappa,"€ 10,769","€ 560,000","€ 560,000",D,22,Italy,Cagliari,Serie A,2021-2022
21,Damir Ceter,"€ 8,846","€ 460,000","€ 460,000",F,24,Colombia,Cagliari,Serie A,2021-2022
22,Sebastian Walukiewicz,"€ 7,308","€ 380,000","€ 380,000",D,21,Poland,Cagliari,Serie A,2021-2022
23,Christian Oliva,"€ 7,308","€ 380,000","€ 380,000",M,25,Uruguay,Cagliari,Serie A,2021-2022
24,Simone Aresti,"€ 5,385","€ 280,000","€ 280,000",K,35,Italy,Cagliari,Serie A,2021-2022
25,Giorgio Altare,"€ 5,385","€ 280,000","€ 280,000",D,23,Italy,Cagliari,Serie A,2021-2022
26,Raoul Bellanova,"€ 1,154","€ 60,000","€ 60,000",D,21,Italy,Cagliari,Serie A,2021-2022
27,Edoardo Goldaniga,€ 0,€ 0,€ 0,D,28,Italy,Cagliari,Serie A,2021-2022
28,Luca Gagliano,€ 0,€ 0,€ 0,F,21,Italy,Cagliari,Serie A,2021-2022
29,Riccardo Ladinetti,€ 0,€ 0,€ 0,M,20,Italy,Cagliari,Serie A,2021-2022
30,Boris Radunović,€ 0,€ 0,€ 0,K,25,Serbia,Cagliari,Serie A,2021-2022
31,Adam Obert,€ 0,€ 0,€ 0,D,19,Slovakia,Cagliari,Serie A,2021-2022
32,Daniele Baselli,€ 0,€ 0,€ 0,M,29,Italy,Cagliari,Serie A,2021-2022
