,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Marko Arnautovic,"€ 66,538","€ 3,460,000","€ 3,460,000",F,32,Austria,Bologna,Serie A,2021-2022
2,Diego Falcinelli,"€ 60,577","€ 3,150,000","€ 3,150,000",F,30,Italy,Bologna,Serie A,2021-2022
3,Nicola Sansone,"€ 39,423","€ 2,050,000","€ 2,050,000",F,30,Italy,Bologna,Serie A,2021-2022
4,Roberto Soriano,"€ 39,423","€ 2,050,000","€ 2,050,000",F,30,Italy,Bologna,Serie A,2021-2022
5,Riccardo Orsolini,"€ 39,231","€ 2,040,000","€ 2,040,000",F,25,Italy,Bologna,Serie A,2021-2022
6,Gary Medel,"€ 36,923","€ 1,920,000","€ 1,920,000",D,34,Chile,Bologna,Serie A,2021-2022
7,Federico Santander,"€ 35,577","€ 1,850,000","€ 1,850,000",F,30,Paraguay,Bologna,Serie A,2021-2022
8,Kevin Bonifazi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,25,Italy,Bologna,Serie A,2021-2022
9,Lukasz Skorupski,"€ 32,115","€ 1,670,000","€ 1,670,000",K,30,Poland,Bologna,Serie A,2021-2022
10,Lorenzo De Silvestri,"€ 32,115","€ 1,670,000","€ 1,670,000",D,33,Italy,Bologna,Serie A,2021-2022
11,Mitchell Dijks,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,Netherlands,Bologna,Serie A,2021-2022
12,Musa Barrow,"€ 28,462","€ 1,480,000","€ 1,480,000",F,23,The Gambia,Bologna,Serie A,2021-2022
13,Adama Soumaoro,"€ 26,731","€ 1,390,000","€ 1,390,000",D,29,France,Bologna,Serie A,2021-2022
14,Ibrahima Mbaye,"€ 26,731","€ 1,390,000","€ 1,390,000",D,27,Senegal,Bologna,Serie A,2021-2022
15,Francesco Bardi,"€ 25,000","€ 1,300,000","€ 1,300,000",K,30,Italy,Bologna,Serie A,2021-2022
16,Luis Binks,"€ 24,615","€ 1,280,000","€ 1,280,000",D,20,England,Bologna,Serie A,2021-2022
17,Andreas Skov Olsen,"€ 19,808","€ 1,030,000","€ 1,030,000",F,21,Denmark,Bologna,Serie A,2021-2022
18,Mattias Svanberg,"€ 17,885","€ 930,000","€ 930,000",M,23,Sweden,Bologna,Serie A,2021-2022
19,Nicolás Domínguez,"€ 17,308","€ 900,000","€ 900,000",M,23,Argentina,Bologna,Serie A,2021-2022
20,Arthur Theate,"€ 15,962","€ 830,000","€ 830,000",D,21,Belgium,Bologna,Serie A,2021-2022
21,Michel Aebischer,"€ 12,308","€ 640,000","€ 640,000",M,25,Switzerland,Bologna,Serie A,2021-2022
22,Jerdy Schouten,"€ 12,308","€ 640,000","€ 640,000",M,25,Netherlands,Bologna,Serie A,2021-2022
23,Aaron Hickey,"€ 11,154","€ 580,000","€ 580,000",D,19,Scotland,Bologna,Serie A,2021-2022
24,Emanuel Vignato,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Bologna,Serie A,2021-2022
25,Denso Kasius,"€ 9,808","€ 510,000","€ 510,000",D,19,Netherlands,Bologna,Serie A,2021-2022
26,Sydney van Hooijdonk,"€ 9,808","€ 510,000","€ 510,000",F,21,Netherlands,Bologna,Serie A,2021-2022
27,Musa Juwara,"€ 8,846","€ 460,000","€ 460,000",F,20,The Gambia,Bologna,Serie A,2021-2022
28,Kingsley Michael,"€ 5,385","€ 280,000","€ 280,000",M,22,Nigeria,Bologna,Serie A,2021-2022
29,Nicolas Viola,"€ 5,385","€ 280,000","€ 280,000",M,32,Italy,Bologna,Serie A,2021-2022
30,Luis Rojas,"€ 5,000","€ 260,000","€ 260,000",F,19,Chile,Bologna,Serie A,2021-2022
31,Marco Molla,"€ 1,731","€ 90,000","€ 90,000",K,19,Albania,Bologna,Serie A,2021-2022
32,Gabriele Corbo,€ 0,€ 0,€ 0,D,21,Italy,Bologna,Serie A,2021-2022
33,Gianmarco Cangiano,€ 0,€ 0,€ 0,F,19,Italy,Bologna,Serie A,2021-2022
