,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nikola Milenkovic,"€ 89,038","€ 4,630,000","€ 4,630,000",D,24,Serbia,Fiorentina,Serie A,2021-2022
2,José Callejón,"€ 78,269","€ 4,070,000","€ 4,070,000",F,34,Spain,Fiorentina,Serie A,2021-2022
3,Lucas Torreira,"€ 74,038","€ 3,850,000","€ 3,850,000",M,25,Uruguay,Fiorentina,Serie A,2021-2022
4,Krzysztof Piatek,"€ 74,038","€ 3,850,000","€ 3,850,000",F,26,Poland,Fiorentina,Serie A,2021-2022
5,Nicolás González,"€ 61,731","€ 3,210,000","€ 3,210,000",F,23,Argentina,Fiorentina,Serie A,2021-2022
6,Giacomo Bonaventura,"€ 53,462","€ 2,780,000","€ 2,780,000",M,32,Italy,Fiorentina,Serie A,2021-2022
7,Gaetano Castrovilli,"€ 49,808","€ 2,590,000","€ 2,590,000",M,24,Italy,Fiorentina,Serie A,2021-2022
8,Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,410,000",M,28,Ghana,Fiorentina,Serie A,2021-2022
9,Cristiano Biraghi,"€ 42,692","€ 2,220,000","€ 2,220,000",D,29,Italy,Fiorentina,Serie A,2021-2022
10,Aleksandr Kokorin,"€ 41,923","€ 2,180,000","€ 2,180,000",F,30,Russia,Fiorentina,Serie A,2021-2022
11,Álvaro Odriozola,"€ 41,923","€ 2,180,000","€ 2,180,000",D,26,Spain,Fiorentina,Serie A,2021-2022
12,Arthur Cabral,"€ 41,923","€ 2,180,000","€ 2,180,000",F,23,Brazil,Fiorentina,Serie A,2021-2022
13,Jonathan Ikoné,"€ 41,923","€ 2,180,000","€ 2,180,000",F,23,France,Fiorentina,Serie A,2021-2022
14,Matija Nastasic,"€ 39,423","€ 2,050,000","€ 2,050,000",D,28,Serbia,Fiorentina,Serie A,2021-2022
15,Marco Benassi,"€ 39,231","€ 2,040,000","€ 2,040,000",M,26,Italy,Fiorentina,Serie A,2021-2022
16,Sofyan Amrabat,"€ 36,923","€ 1,920,000","€ 1,920,000",M,25,Morocco,Fiorentina,Serie A,2021-2022
17,Erick Pulgar,"€ 32,115","€ 1,670,000","€ 1,670,000",M,28,Chile,Fiorentina,Serie A,2021-2022
18,Bartlomiej Dragowski,"€ 28,462","€ 1,480,000","€ 1,480,000",K,24,Poland,Fiorentina,Serie A,2021-2022
19,Youssef Maleh,"€ 25,000","€ 1,300,000","€ 1,300,000",M,23,Morocco,Fiorentina,Serie A,2021-2022
20,Riccardo Saponara,"€ 24,615","€ 1,280,000","€ 1,280,000",F,30,Italy,Fiorentina,Serie A,2021-2022
21,Lucas Martínez Quarta,"€ 24,615","€ 1,280,000","€ 1,280,000",D,25,Argentina,Fiorentina,Serie A,2021-2022
22,Riccardo Sottil,"€ 21,346","€ 1,110,000","€ 1,110,000",F,22,Italy,Fiorentina,Serie A,2021-2022
23,Dusan Vlahovic,"€ 19,808","€ 1,030,000","€ 1,030,000",F,21,Serbia,Fiorentina,Serie A,2021-2022
24,Igor,"€ 17,308","€ 900,000","€ 900,000",D,23,Brazil,Fiorentina,Serie A,2021-2022
25,Lorenzo Venuti,"€ 14,231","€ 740,000","€ 740,000",D,26,Italy,Fiorentina,Serie A,2021-2022
26,Pietro Terracciano,"€ 10,769","€ 560,000","€ 560,000",K,31,Italy,Fiorentina,Serie A,2021-2022
27,Aleksa Terzic,"€ 7,308","€ 380,000","€ 380,000",D,22,Serbia,Fiorentina,Serie A,2021-2022
28,Antonio Rosati,"€ 5,385","€ 280,000","€ 280,000",K,38,Italy,Fiorentina,Serie A,2021-2022
29,Federico Brancolini,€ 769,"€ 40,000","€ 40,000",K,20,Italy,Fiorentina,Serie A,2021-2022
30,Alessandro Bianco,€ 0,€ 0,€ 0,M,18,Italy,Fiorentina,Serie A,2021-2022
31,Michele Cerofolini,€ 0,€ 0,€ 0,K,22,Italy,Fiorentina,Serie A,2021-2022
32,Louis Munteanu,€ 0,€ 0,€ 0,F,19,Romania,Fiorentina,Serie A,2021-2022
