,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Felipe Caicedo,"€ 89,038","€ 4,630,000","€ 4,630,000",F,32,Ecuador,Genoa,Serie A,2021-2022
2,Salvatore Sirigu,"€ 71,154","€ 3,700,000","€ 3,700,000",K,35,Italy,Genoa,Serie A,2021-2022
3,Nadiem Amiri,"€ 61,731","€ 3,210,000","€ 3,210,000",F,25,Germany,Genoa,Serie A,2021-2022
4,Nikola Maksimovic,"€ 53,462","€ 2,780,000","€ 2,780,000",D,30,Serbia,Genoa,Serie A,2021-2022
5,Hernani,"€ 46,346","€ 2,410,000","€ 2,410,000",M,27,Brazil,Genoa,Serie A,2021-2022
6,Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,220,000",M,25,Algeria,Genoa,Serie A,2021-2022
7,Domenico Criscito,"€ 42,692","€ 2,220,000","€ 2,220,000",D,35,Italy,Genoa,Serie A,2021-2022
8,Nicolò Rovella,"€ 35,577","€ 1,850,000","€ 1,850,000",M,20,Italy,Genoa,Serie A,2021-2022
9,Milan Badelj,"€ 34,423","€ 1,790,000","€ 1,790,000",M,32,Croatia,Genoa,Serie A,2021-2022
10,Stefano Sturaro,"€ 29,615","€ 1,540,000","€ 1,540,000",M,28,Italy,Genoa,Serie A,2021-2022
11,Davide Biraschi,"€ 25,000","€ 1,300,000","€ 1,300,000",D,27,Italy,Genoa,Serie A,2021-2022
12,Andrea Masiello,"€ 25,000","€ 1,300,000","€ 1,300,000",D,35,Italy,Genoa,Serie A,2021-2022
13,Mattia Bani,"€ 25,000","€ 1,300,000","€ 1,300,000",D,28,Italy,Genoa,Serie A,2021-2022
14,Caleb Ekuban,"€ 24,615","€ 1,280,000","€ 1,280,000",F,27,Ghana,Genoa,Serie A,2021-2022
15,Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,110,000",D,33,Serbia,Genoa,Serie A,2021-2022
16,Francesco Cassata,"€ 21,346","€ 1,110,000","€ 1,110,000",M,24,Italy,Genoa,Serie A,2021-2022
17,Manolo Portanova,"€ 21,346","€ 1,110,000","€ 1,110,000",M,21,Italy,Genoa,Serie A,2021-2022
18,Paolo Ghiglione,"€ 21,346","€ 1,110,000","€ 1,110,000",M,25,Italy,Genoa,Serie A,2021-2022
19,Mattia Destro,"€ 19,615","€ 1,020,000","€ 1,020,000",F,30,Italy,Genoa,Serie A,2021-2022
20,Goran Pandev,"€ 17,885","€ 930,000","€ 930,000",F,38,North Macedonia,Genoa,Serie A,2021-2022
21,Federico Marchetti,"€ 14,231","€ 740,000","€ 740,000",K,38,Italy,Genoa,Serie A,2021-2022
22,Lennart Czyborra,"€ 14,231","€ 740,000","€ 740,000",D,22,Germany,Genoa,Serie A,2021-2022
23,Riccardo Calafiori,"€ 14,231","€ 740,000","€ 740,000",D,19,Italy,Genoa,Serie A,2021-2022
24,Valon Behrami,"€ 12,308","€ 640,000","€ 640,000",M,36,Switzerland,Genoa,Serie A,2021-2022
25,Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Genoa,Serie A,2021-2022
26,Stefano Sabelli,"€ 9,615","€ 500,000","€ 500,000",D,28,Italy,Genoa,Serie A,2021-2022
27,Yayah Kallon,"€ 8,846","€ 460,000","€ 460,000",F,20,Sierra Leone,Genoa,Serie A,2021-2022
28,Andrea Cambiaso,"€ 4,231","€ 220,000","€ 220,000",D,21,Italy,Genoa,Serie A,2021-2022
29,Zinho Vanheusden,"€ 2,500","€ 130,000","€ 130,000",D,22,Belgium,Genoa,Serie A,2021-2022
30,Filippo Melegoni,"€ 1,154","€ 60,000","€ 60,000",M,22,Italy,Genoa,Serie A,2021-2022
31,Johan Vásquez,€ 962,"€ 50,000","€ 50,000",D,23,Mexico,Genoa,Serie A,2021-2022
32,Aleksander Buksa,€ 0,€ 0,€ 0,F,19,Poland,Genoa,Serie A,2021-2022
33,Pablo Galdames,€ 0,€ 0,€ 0,M,25,Chile,Genoa,Serie A,2021-2022
34,Morten Frendrup,€ 0,€ 0,€ 0,M,20,Denmark,Genoa,Serie A,2021-2022
35,Flavio Bianchi,€ 0,€ 0,€ 0,F,21,Italy,Genoa,Serie A,2021-2022
36,Lorenzo Andrenacci,€ 0,€ 0,€ 0,K,26,Italy,Genoa,Serie A,2021-2022
37,Albert Gudmundsson,€ 0,€ 0,€ 0,F,24,Iceland,Genoa,Serie A,2021-2022
38,Silvan Hefti,€ 0,€ 0,€ 0,D,24,Switzerland,Genoa,Serie A,2021-2022
39,Leo Östigard,€ 0,€ 0,€ 0,D,22,Norway,Genoa,Serie A,2021-2022
40,Adrian Semper,€ 0,€ 0,€ 0,K,24,Croatia,Genoa,Serie A,2021-2022
41,Laurens Serpe,€ 0,€ 0,€ 0,D,20,Italy,Genoa,Serie A,2021-2022
42,Abdoulaye Touré,€ 0,€ 0,€ 0,M,27,France,Genoa,Serie A,2021-2022
43,Kelvin Yeboah,€ 0,€ 0,€ 0,F,21,Italy,Genoa,Serie A,2021-2022
