,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Merih Demiral,"€ 71,154","€ 3,700,000","€ 3,700,000",D,23,Turkey,Atalanta,Serie A,2021-2022
2,Duván Zapata,"€ 64,038","€ 3,330,000","€ 3,330,000",F,30,Colombia,Atalanta,Serie A,2021-2022
3,Josip Ilicic,"€ 64,038","€ 3,330,000","€ 3,330,000",F,34,Slovenia,Atalanta,Serie A,2021-2022
4,Juan Musso,"€ 56,923","€ 2,960,000","€ 2,960,000",K,27,Argentina,Atalanta,Serie A,2021-2022
5,Aleksey Miranchuk,"€ 53,462","€ 2,780,000","€ 2,780,000",F,26,Russia,Atalanta,Serie A,2021-2022
6,Jérémie Boga,"€ 53,462","€ 2,780,000","€ 2,780,000",F,25,Cote d'Ivoire,Atalanta,Serie A,2021-2022
7,Luis Muriel,"€ 44,423","€ 2,310,000","€ 2,310,000",F,30,Colombia,Atalanta,Serie A,2021-2022
8,Teun Koopmeiners,"€ 36,923","€ 1,920,000","€ 1,920,000",M,23,Netherlands,Atalanta,Serie A,2021-2022
9,Mario Pasalic,"€ 35,577","€ 1,850,000","€ 1,850,000",M,26,Croatia,Atalanta,Serie A,2021-2022
10,Marten de Roon,"€ 35,577","€ 1,850,000","€ 1,850,000",M,30,Netherlands,Atalanta,Serie A,2021-2022
11,Rafael Tolói,"€ 35,577","€ 1,850,000","€ 1,850,000",D,31,Italy,Atalanta,Serie A,2021-2022
12,Davide Zappacosta,"€ 32,115","€ 1,670,000","€ 1,670,000",D,29,Italy,Atalanta,Serie A,2021-2022
13,Robin Gosens,"€ 28,462","€ 1,480,000","€ 1,480,000",D,27,Germany,Atalanta,Serie A,2021-2022
14,Matteo Pessina,"€ 28,462","€ 1,480,000","€ 1,480,000",F,24,Italy,Atalanta,Serie A,2021-2022
15,Hans Hateboer,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,Netherlands,Atalanta,Serie A,2021-2022
16,Remo Freuler,"€ 28,462","€ 1,480,000","€ 1,480,000",M,29,Switzerland,Atalanta,Serie A,2021-2022
17,José Luis Palomino,"€ 28,462","€ 1,480,000","€ 1,480,000",D,32,Argentina,Atalanta,Serie A,2021-2022
18,Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,480,000",D,29,Albania,Atalanta,Serie A,2021-2022
19,Joakim Maehle,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Denmark,Atalanta,Serie A,2021-2022
20,Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,28,Ukraine,Atalanta,Serie A,2021-2022
21,Marco Sportiello,"€ 21,346","€ 1,110,000","€ 1,110,000",K,29,Italy,Atalanta,Serie A,2021-2022
22,Matteo Lovato,"€ 17,885","€ 930,000","€ 930,000",D,21,Italy,Atalanta,Serie A,2021-2022
23,Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 650,000",D,24,Italy,Atalanta,Serie A,2021-2022
24,Valentin Mihaila,"€ 11,154","€ 580,000","€ 580,000",F,22,Romania,Atalanta,Serie A,2021-2022
25,Federico Mattiello,"€ 10,769","€ 560,000","€ 560,000",D,26,Italy,Atalanta,Serie A,2021-2022
26,Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,20,Italy,Atalanta,Serie A,2021-2022
27,Francesco Rossi,"€ 3,654","€ 190,000","€ 190,000",K,30,Italy,Atalanta,Serie A,2021-2022
28,Bryan Cabezas,€ 0,€ 0,€ 0,F,24,Ecuador,Atalanta,Serie A,2021-2022
29,Giorgio Scalvini,€ 0,€ 0,€ 0,D,18,Italy,Atalanta,Serie A,2021-2022
