,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kalidou Koulibaly,"€ 213,654","€ 11,110,000","€ 11,110,000",D,30,Senegal,Napoli,Serie A,2021-2022
2,Lorenzo Insigne,"€ 163,846","€ 8,520,000","€ 8,520,000",F,30,Italy,Napoli,Serie A,2021-2022
3,Dries Mertens,"€ 160,192","€ 8,330,000","€ 8,330,000",F,34,Belgium,Napoli,Serie A,2021-2022
4,Konstantinos Manolas,"€ 142,500","€ 7,410,000","€ 7,410,000",D,30,Greece,Napoli,Serie A,2021-2022
5,Piotr Zielinski,"€ 124,615","€ 6,480,000","€ 6,480,000",F,27,Poland,Napoli,Serie A,2021-2022
6,Victor Osimhen,"€ 98,654","€ 5,130,000","€ 5,130,000",F,23,Nigeria,Napoli,Serie A,2021-2022
7,Hirving Lozano,"€ 98,654","€ 5,130,000","€ 5,130,000",F,26,Mexico,Napoli,Serie A,2021-2022
8,Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 4,440,000",D,31,Algeria,Napoli,Serie A,2021-2022
9,Giovanni Di Lorenzo,"€ 85,385","€ 4,440,000","€ 4,440,000",D,28,Italy,Napoli,Serie A,2021-2022
10,Matteo Politano,"€ 78,269","€ 4,070,000","€ 4,070,000",F,28,Italy,Napoli,Serie A,2021-2022
11,Mário Rui,"€ 74,808","€ 3,890,000","€ 3,890,000",D,30,Portugal,Napoli,Serie A,2021-2022
12,Andrea Petagna,"€ 64,038","€ 3,330,000","€ 3,330,000",F,26,Italy,Napoli,Serie A,2021-2022
13,Diego Demme,"€ 61,731","€ 3,210,000","€ 3,210,000",M,30,Germany,Napoli,Serie A,2021-2022
14,Axel Tuanzebe,"€ 60,000","€ 3,120,000","€ 3,120,000",D,24,England,Napoli,Serie A,2021-2022
15,Adam Ounas,"€ 56,923","€ 2,960,000","€ 2,960,000",F,25,Algeria,Napoli,Serie A,2021-2022
16,André Zambo Anguissa,"€ 54,231","€ 2,820,000","€ 2,820,000",M,26,Cameroon,Napoli,Serie A,2021-2022
17,Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Spain,Napoli,Serie A,2021-2022
18,Amir Rrahmani,"€ 44,423","€ 2,310,000","€ 2,310,000",D,27,Kosovo,Napoli,Serie A,2021-2022
19,Juan Jesus,"€ 42,692","€ 2,220,000","€ 2,220,000",D,30,Brazil,Napoli,Serie A,2021-2022
20,Stanislav Lobotka,"€ 39,423","€ 2,050,000","€ 2,050,000",M,27,Slovakia,Napoli,Serie A,2021-2022
21,Eljif Elmas,"€ 36,923","€ 1,920,000","€ 1,920,000",M,22,North Macedonia,Napoli,Serie A,2021-2022
22,Alex Meret,"€ 35,577","€ 1,850,000","€ 1,850,000",K,24,Italy,Napoli,Serie A,2021-2022
23,David Ospina,"€ 34,423","€ 1,790,000","€ 1,790,000",K,33,Colombia,Napoli,Serie A,2021-2022
24,Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,480,000",D,30,France,Napoli,Serie A,2021-2022
25,Filippo Costa,"€ 6,346","€ 330,000","€ 330,000",D,26,Italy,Napoli,Serie A,2021-2022
26,Alessandro Zanoli,"€ 6,346","€ 330,000","€ 330,000",D,21,Italy,Napoli,Serie A,2021-2022
27,Davide Marfella,€ 0,€ 0,€ 0,K,22,Italy,Napoli,Serie A,2021-2022
