,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Anthony Modeste,"€ 67,308","€ 3,500,000","€ 3,500,000",F,33,France,Koln,Bundesliga,2021-2022
2,Jonas Hector,"€ 63,462","€ 3,300,000","€ 3,300,000",D,31,Germany,Koln,Bundesliga,2021-2022
3,Kingsley Schindler,"€ 49,423","€ 2,570,000","€ 2,570,000",F,28,Germany,Koln,Bundesliga,2021-2022
4,Timo Horn,"€ 48,077","€ 2,500,000","€ 2,500,000",K,28,Germany,Koln,Bundesliga,2021-2022
5,Jorge Meré,"€ 45,769","€ 2,380,000","€ 2,380,000",D,24,Spain,Koln,Bundesliga,2021-2022
6,Ellyes Skhiri,"€ 32,692","€ 1,700,000","€ 1,700,000",M,26,Tunisia,Koln,Bundesliga,2021-2022
7,Florian Kainz,"€ 23,077","€ 1,200,000","€ 1,200,000",F,29,Austria,Koln,Bundesliga,2021-2022
8,Mark Uth,"€ 21,923","€ 1,140,000","€ 1,140,000",F,30,Germany,Koln,Bundesliga,2021-2022
9,Ondrej Duda,"€ 21,154","€ 1,100,000","€ 1,100,000",F,27,Slovakia,Koln,Bundesliga,2021-2022
10,Jannes Horn,"€ 18,654","€ 970,000","€ 970,000",D,24,Germany,Koln,Bundesliga,2021-2022
11,Dejan Ljubicic,"€ 18,654","€ 970,000","€ 970,000",M,24,Austria,Koln,Bundesliga,2021-2022
12,Kingsley Ehizibue,"€ 18,462","€ 960,000","€ 960,000",D,26,Nigeria,Koln,Bundesliga,2021-2022
13,Louis Schaub,"€ 17,115","€ 890,000","€ 890,000",F,27,Austria,Koln,Bundesliga,2021-2022
14,Sebastian Andersson,"€ 17,115","€ 890,000","€ 890,000",F,30,Sweden,Koln,Bundesliga,2021-2022
15,Rafael Czichos,"€ 14,038","€ 730,000","€ 730,000",D,31,Germany,Koln,Bundesliga,2021-2022
16,Salih Özcan,"€ 14,038","€ 730,000","€ 730,000",M,24,Germany,Koln,Bundesliga,2021-2022
17,Tomas Ostrak,"€ 11,154","€ 580,000","€ 580,000",F,21,Czech Republic,Koln,Bundesliga,2021-2022
18,Benno Schmitz,"€ 11,154","€ 580,000","€ 580,000",D,27,Germany,Koln,Bundesliga,2021-2022
19,Niklas Hauptmann,"€ 10,385","€ 540,000","€ 540,000",M,25,Germany,Koln,Bundesliga,2021-2022
20,Bright Arrey-Mbi,"€ 8,077","€ 420,000","€ 420,000",D,18,Germany,Koln,Bundesliga,2021-2022
21,Julian Chabot,"€ 7,308","€ 380,000","€ 380,000",D,23,Germany,Koln,Bundesliga,2021-2022
22,Marvin Schwäbe,"€ 7,115","€ 370,000","€ 370,000",K,26,Germany,Koln,Bundesliga,2021-2022
23,Timo Hübers,"€ 3,846","€ 200,000","€ 200,000",D,25,Germany,Koln,Bundesliga,2021-2022
24,Luca Kilian,"€ 2,885","€ 150,000","€ 150,000",D,22,Germany,Koln,Bundesliga,2021-2022
25,Jan Thielmann,"€ 2,500","€ 130,000","€ 130,000",F,19,Germany,Koln,Bundesliga,2021-2022
26,Noah Katterbach,"€ 1,923","€ 100,000","€ 100,000",D,20,Germany,Koln,Bundesliga,2021-2022
27,Sava-Arangel Cestic,"€ 1,154","€ 60,000","€ 60,000",D,20,Serbia,Koln,Bundesliga,2021-2022
28,Tim Lemperle,€ 769,"€ 40,000","€ 40,000",F,19,Germany,Koln,Bundesliga,2021-2022
29,Jonas Urbig,€ 769,"€ 40,000","€ 40,000",K,18,Germany,Koln,Bundesliga,2021-2022
30,Matthias Köbbing,€ 577,"€ 30,000","€ 30,000",K,24,Germany,Koln,Bundesliga,2021-2022
31,Jens Castrop,€ 577,"€ 30,000","€ 30,000",F,18,Germany,Koln,Bundesliga,2021-2022
32,Marvin Obuz,€ 577,"€ 30,000","€ 30,000",F,20,Germany,Koln,Bundesliga,2021-2022
33,Mathias Olesen,€ 577,"€ 30,000","€ 30,000",M,20,Luxembourg,Koln,Bundesliga,2021-2022
