,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Emil Forsberg,"€ 126,923","€ 6,600,000","€ 6,600,000",F,30,Sweden,Leipzig,Bundesliga,2021-2022
2,Péter Gulácsi,"€ 107,692","€ 5,600,000","€ 5,600,000",K,31,Hungary,Leipzig,Bundesliga,2021-2022
3,Lukas Klostermann,"€ 100,000","€ 5,200,000","€ 5,200,000",D,25,Germany,Leipzig,Bundesliga,2021-2022
4,André Silva,"€ 96,154","€ 5,000,000","€ 5,000,000",F,26,Portugal,Leipzig,Bundesliga,2021-2022
5,Angeliño,"€ 90,385","€ 4,700,000","€ 4,700,000",M,25,Spain,Leipzig,Bundesliga,2021-2022
6,Dominik Szoboszlai,"€ 80,769","€ 4,200,000","€ 4,200,000",F,21,Hungary,Leipzig,Bundesliga,2021-2022
7,Willi Orbán,"€ 80,769","€ 4,200,000","€ 4,200,000",D,29,Hungary,Leipzig,Bundesliga,2021-2022
8,Dani Olmo,"€ 80,769","€ 4,200,000","€ 4,200,000",F,23,Spain,Leipzig,Bundesliga,2021-2022
9,Yussuf Poulsen,"€ 76,923","€ 4,000,000","€ 4,000,000",F,27,Denmark,Leipzig,Bundesliga,2021-2022
10,Benjamin Henrichs,"€ 73,077","€ 3,800,000","€ 3,800,000",D,24,Germany,Leipzig,Bundesliga,2021-2022
11,Kevin Kampl,"€ 67,308","€ 3,500,000","€ 3,500,000",M,31,Slovenia,Leipzig,Bundesliga,2021-2022
12,Marcel Halstenberg,"€ 57,692","€ 3,000,000","€ 3,000,000",D,30,Germany,Leipzig,Bundesliga,2021-2022
13,Nordi Mukiele,"€ 50,000","€ 2,600,000","€ 2,600,000",D,24,France,Leipzig,Bundesliga,2021-2022
14,Konrad Laimer,"€ 48,077","€ 2,500,000","€ 2,500,000",M,24,Austria,Leipzig,Bundesliga,2021-2022
15,Marcelo Saracchi,"€ 45,385","€ 2,360,000","€ 2,360,000",D,23,Uruguay,Leipzig,Bundesliga,2021-2022
16,Ilaix Moriba,"€ 31,154","€ 1,620,000","€ 1,620,000",M,18,Guinea,Leipzig,Bundesliga,2021-2022
17,Brian Brobbey,"€ 24,231","€ 1,260,000","€ 1,260,000",F,19,Netherlands,Leipzig,Bundesliga,2021-2022
18,Josko Gvardiol,"€ 21,538","€ 1,120,000","€ 1,120,000",D,20,Croatia,Leipzig,Bundesliga,2021-2022
19,Amadou Haidara,"€ 19,231","€ 1,000,000","€ 1,000,000",M,24,Mali,Leipzig,Bundesliga,2021-2022
20,Christopher Nkunku,"€ 19,231","€ 1,000,000","€ 1,000,000",F,24,France,Leipzig,Bundesliga,2021-2022
21,Tyler Adams,"€ 19,231","€ 1,000,000","€ 1,000,000",M,22,United States,Leipzig,Bundesliga,2021-2022
22,Philipp Tschauner,"€ 10,192","€ 530,000","€ 530,000",K,36,Germany,Leipzig,Bundesliga,2021-2022
23,Josep Martínez,"€ 5,962","€ 310,000","€ 310,000",K,23,Spain,Leipzig,Bundesliga,2021-2022
24,Hugo Novoa,"€ 5,192","€ 270,000","€ 270,000",F,19,Spain,Leipzig,Bundesliga,2021-2022
25,Mohamed Simakan,"€ 4,808","€ 250,000","€ 250,000",D,21,France,Leipzig,Bundesliga,2021-2022
26,Joscha Wosz,"€ 2,692","€ 140,000","€ 140,000",F,19,Germany,Leipzig,Bundesliga,2021-2022
27,Solomon Bonnah,"€ 2,308","€ 120,000","€ 120,000",D,18,Netherlands,Leipzig,Bundesliga,2021-2022
28,Caden Clark,"€ 1,154","€ 60,000","€ 60,000",F,18,United States,Leipzig,Bundesliga,2021-2022
29,Fabian Eutinger,€ 769,"€ 40,000","€ 40,000",K,18,Germany,Leipzig,Bundesliga,2021-2022
30,Ben Klefisch,€ 577,"€ 30,000","€ 30,000",M,18,Germany,Leipzig,Bundesliga,2021-2022
31,Sidney Raebiger,€ 385,"€ 20,000","€ 20,000",M,16,Germany,Leipzig,Bundesliga,2021-2022
