,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kevin Trapp,"€ 67,308","€ 3,500,000","€ 3,500,000",K,31,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
2,Filip Kostic,"€ 51,923","€ 2,700,000","€ 2,700,000",M,29,Serbia,Eintracht Frankfurt,Bundesliga,2021-2022
3,Martin Hinteregger,"€ 50,577","€ 2,630,000","€ 2,630,000",D,29,Austria,Eintracht Frankfurt,Bundesliga,2021-2022
4,Santos Borré,"€ 48,077","€ 2,500,000","€ 2,500,000",F,26,Colombia,Eintracht Frankfurt,Bundesliga,2021-2022
5,Amin Younes,"€ 46,154","€ 2,400,000","€ 2,400,000",F,28,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
6,Sebastian Rode,"€ 40,385","€ 2,100,000","€ 2,100,000",M,31,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
7,Djibril Sow,"€ 39,808","€ 2,070,000","€ 2,070,000",M,24,Switzerland,Eintracht Frankfurt,Bundesliga,2021-2022
8,Daichi Kamada,"€ 38,462","€ 2,000,000","€ 2,000,000",F,25,Japan,Eintracht Frankfurt,Bundesliga,2021-2022
9,Jens Petter Hauge,"€ 36,346","€ 1,890,000","€ 1,890,000",F,22,Norway,Eintracht Frankfurt,Bundesliga,2021-2022
10,Almamy Touré,"€ 32,692","€ 1,700,000","€ 1,700,000",D,25,France,Eintracht Frankfurt,Bundesliga,2021-2022
11,Jesper Lindström,"€ 31,538","€ 1,640,000","€ 1,640,000",F,21,Denmark,Eintracht Frankfurt,Bundesliga,2021-2022
12,Sam Lammers,"€ 29,038","€ 1,510,000","€ 1,510,000",F,24,Netherlands,Eintracht Frankfurt,Bundesliga,2021-2022
13,Timothy Chandler,"€ 26,923","€ 1,400,000","€ 1,400,000",D,31,United States,Eintracht Frankfurt,Bundesliga,2021-2022
14,Stefan Ilsanker,"€ 26,923","€ 1,400,000","€ 1,400,000",M,32,Austria,Eintracht Frankfurt,Bundesliga,2021-2022
15,Makoto Hasebe,"€ 26,923","€ 1,400,000","€ 1,400,000",M,38,Japan,Eintracht Frankfurt,Bundesliga,2021-2022
16,Erik Durm,"€ 26,923","€ 1,400,000","€ 1,400,000",D,29,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
17,Evan N'Dicka,"€ 23,077","€ 1,200,000","€ 1,200,000",D,22,France,Eintracht Frankfurt,Bundesliga,2021-2022
18,Gonçalo Paciência,"€ 23,077","€ 1,200,000","€ 1,200,000",F,27,Portugal,Eintracht Frankfurt,Bundesliga,2021-2022
19,Martin Pecar,"€ 15,192","€ 790,000","€ 790,000",F,19,Slovenia,Eintracht Frankfurt,Bundesliga,2021-2022
20,Danny da Costa,"€ 15,000","€ 780,000","€ 780,000",D,28,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
21,Fabio Blanco,"€ 14,808","€ 770,000","€ 770,000",F,17,Spain,Eintracht Frankfurt,Bundesliga,2021-2022
22,Gianluca Schäfer,"€ 14,615","€ 760,000","€ 760,000",F,18,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
23,Christopher Lenz,"€ 13,846","€ 720,000","€ 720,000",D,27,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
24,Jens Grahl,"€ 6,731","€ 350,000","€ 350,000",K,33,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
25,Ragnar Ache,"€ 6,731","€ 350,000","€ 350,000",F,23,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
26,Kristijan Jakic,"€ 5,769","€ 300,000","€ 300,000",M,24,Croatia,Eintracht Frankfurt,Bundesliga,2021-2022
27,Aymen Barkok,"€ 4,423","€ 230,000","€ 230,000",F,23,Morocco,Eintracht Frankfurt,Bundesliga,2021-2022
28,Tuta,"€ 4,038","€ 210,000","€ 210,000",D,22,Brazil,Eintracht Frankfurt,Bundesliga,2021-2022
29,Diant Ramaj,"€ 3,846","€ 200,000","€ 200,000",K,20,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
30,Ajdin Hrustic,"€ 3,462","€ 180,000","€ 180,000",M,25,Australia,Eintracht Frankfurt,Bundesliga,2021-2022
31,Ansgar Knauff,"€ 3,077","€ 160,000","€ 160,000",F,20,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
32,Enrique Herrero García,"€ 2,885","€ 150,000","€ 150,000",F,17,Spain,Eintracht Frankfurt,Bundesliga,2021-2022
33,Antonio Foti,"€ 2,308","€ 120,000","€ 120,000",M,18,Cyprus,Eintracht Frankfurt,Bundesliga,2021-2022
34,Jannik Horz,"€ 1,538","€ 80,000","€ 80,000",K,18,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
35,Jan Schröder,€ 769,"€ 40,000","€ 40,000",D,18,Germany,Eintracht Frankfurt,Bundesliga,2021-2022
