,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Vincenzo Grifo,"€ 18,269","€ 950,000","€ 950,000",F,28,Italy,Freiburg,Bundesliga,2021-2022
2,Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,31,Germany,Freiburg,Bundesliga,2021-2022
3,Dominique Heintz,"€ 16,154","€ 840,000","€ 840,000",D,28,Germany,Freiburg,Bundesliga,2021-2022
4,Jonathan Schmid,"€ 15,577","€ 810,000","€ 810,000",D,31,France,Freiburg,Bundesliga,2021-2022
5,Christian Günter,"€ 15,577","€ 810,000","€ 810,000",D,28,Germany,Freiburg,Bundesliga,2021-2022
6,Nils Petersen,"€ 14,423","€ 750,000","€ 750,000",F,33,Germany,Freiburg,Bundesliga,2021-2022
7,Janik Haberer,"€ 14,231","€ 740,000","€ 740,000",M,27,Germany,Freiburg,Bundesliga,2021-2022
8,Maximilian Eggestein,"€ 14,231","€ 740,000","€ 740,000",M,25,Germany,Freiburg,Bundesliga,2021-2022
9,Philipp Lienhart,"€ 13,077","€ 680,000","€ 680,000",D,25,Austria,Freiburg,Bundesliga,2021-2022
10,Roland Sallai,"€ 10,769","€ 560,000","€ 560,000",F,24,Hungary,Freiburg,Bundesliga,2021-2022
11,Manuel Gulde,"€ 9,423","€ 490,000","€ 490,000",D,30,Germany,Freiburg,Bundesliga,2021-2022
12,Lucas Höler,"€ 8,269","€ 430,000","€ 430,000",F,27,Germany,Freiburg,Bundesliga,2021-2022
13,Nishan Burkart,"€ 7,500","€ 390,000","€ 390,000",F,22,Switzerland,Freiburg,Bundesliga,2021-2022
14,Woo-yeong Jeong,"€ 7,500","€ 390,000","€ 390,000",F,22,South Korea,Freiburg,Bundesliga,2021-2022
15,Benjamin Uphoff,"€ 7,308","€ 380,000","€ 380,000",K,28,Germany,Freiburg,Bundesliga,2021-2022
16,Ermedin Demirovic,"€ 7,115","€ 370,000","€ 370,000",F,23,Bosnia-Herzegovina,Freiburg,Bundesliga,2021-2022
17,Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,28,Netherlands,Freiburg,Bundesliga,2021-2022
18,Kevin Schade,"€ 5,385","€ 280,000","€ 280,000",F,20,Germany,Freiburg,Bundesliga,2021-2022
19,Nico Schlotterbeck,"€ 5,000","€ 260,000","€ 260,000",D,22,Germany,Freiburg,Bundesliga,2021-2022
20,Lukas Kübler,"€ 4,808","€ 250,000","€ 250,000",D,29,Germany,Freiburg,Bundesliga,2021-2022
21,Hugo Siquet,"€ 2,885","€ 150,000","€ 150,000",D,19,Belgium,Freiburg,Bundesliga,2021-2022
22,Kiliann Sildillia,"€ 2,115","€ 110,000","€ 110,000",D,19,France,Freiburg,Bundesliga,2021-2022
23,Kimberly Ezekwem,"€ 2,115","€ 110,000","€ 110,000",D,20,Germany,Freiburg,Bundesliga,2021-2022
24,Noah Weißhaupt,"€ 1,731","€ 90,000","€ 90,000",F,20,Germany,Freiburg,Bundesliga,2021-2022
25,Yannik Keitel,"€ 1,346","€ 70,000","€ 70,000",M,21,Germany,Freiburg,Bundesliga,2021-2022
26,Keven Schlotterbeck,"€ 1,154","€ 60,000","€ 60,000",D,24,Germany,Freiburg,Bundesliga,2021-2022
27,Noah Atubolu,"€ 1,154","€ 60,000","€ 60,000",K,19,Germany,Freiburg,Bundesliga,2021-2022
