,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Patrik Schick,"€ 115,385","€ 6,000,000","€ 6,000,000",F,26,Czech Republic,Bayer Leverkusen,Bundesliga,2021-2022
2,Lucas Alario,"€ 61,538","€ 3,200,000","€ 3,200,000",F,29,Argentina,Bayer Leverkusen,Bundesliga,2021-2022
3,Nadiem Amiri,"€ 61,538","€ 3,200,000","€ 3,200,000",F,24,Germany,Bayer Leverkusen,Bundesliga,2021-2022
4,Kerem Demirbay,"€ 61,538","€ 3,200,000","€ 3,200,000",M,28,Germany,Bayer Leverkusen,Bundesliga,2021-2022
5,Sardar Azmoun,"€ 61,538","€ 3,200,000","€ 3,200,000",F,27,Iran,Bayer Leverkusen,Bundesliga,2021-2022
6,Robert Andrich,"€ 57,308","€ 2,980,000","€ 2,980,000",M,27,Germany,Bayer Leverkusen,Bundesliga,2021-2022
7,Karim Bellarabi,"€ 50,000","€ 2,600,000","€ 2,600,000",F,31,Germany,Bayer Leverkusen,Bundesliga,2021-2022
8,Lukas Hradecky,"€ 46,154","€ 2,400,000","€ 2,400,000",K,32,Finland,Bayer Leverkusen,Bundesliga,2021-2022
9,Julian Baumgartlinger,"€ 44,231","€ 2,300,000","€ 2,300,000",M,34,Austria,Bayer Leverkusen,Bundesliga,2021-2022
10,Jeremie Frimpong,"€ 40,385","€ 2,100,000","€ 2,100,000",D,21,Netherlands,Bayer Leverkusen,Bundesliga,2021-2022
11,Daley Sinkgraven,"€ 38,462","€ 2,000,000","€ 2,000,000",D,26,Netherlands,Bayer Leverkusen,Bundesliga,2021-2022
12,Moussa Diaby,"€ 36,538","€ 1,900,000","€ 1,900,000",F,22,France,Bayer Leverkusen,Bundesliga,2021-2022
13,Exequiel Palacios,"€ 32,692","€ 1,700,000","€ 1,700,000",M,23,Argentina,Bayer Leverkusen,Bundesliga,2021-2022
14,Odilon Kossounou,"€ 31,346","€ 1,630,000","€ 1,630,000",D,21,Cote d'Ivoire,Bayer Leverkusen,Bundesliga,2021-2022
15,Mitchel Bakker,"€ 30,962","€ 1,610,000","€ 1,610,000",D,21,Netherlands,Bayer Leverkusen,Bundesliga,2021-2022
16,Florian Wirtz,"€ 28,846","€ 1,500,000","€ 1,500,000",F,18,Germany,Bayer Leverkusen,Bundesliga,2021-2022
17,Charles Aránguiz,"€ 28,846","€ 1,500,000","€ 1,500,000",M,32,Chile,Bayer Leverkusen,Bundesliga,2021-2022
18,Jonathan Tah,"€ 28,846","€ 1,500,000","€ 1,500,000",D,25,Germany,Bayer Leverkusen,Bundesliga,2021-2022
19,Paulinho,"€ 25,000","€ 1,300,000","€ 1,300,000",F,21,Brazil,Bayer Leverkusen,Bundesliga,2021-2022
20,Timothy Fosu-Mensah,"€ 25,000","€ 1,300,000","€ 1,300,000",D,24,Netherlands,Bayer Leverkusen,Bundesliga,2021-2022
21,Andrey Lunev,"€ 23,846","€ 1,240,000","€ 1,240,000",K,30,Russia,Bayer Leverkusen,Bundesliga,2021-2022
22,Piero Hincapié,"€ 22,308","€ 1,160,000","€ 1,160,000",D,20,Ecuador,Bayer Leverkusen,Bundesliga,2021-2022
23,Amine Adli,"€ 21,346","€ 1,110,000","€ 1,110,000",F,21,France,Bayer Leverkusen,Bundesliga,2021-2022
24,Edmond Tapsoba,"€ 21,154","€ 1,100,000","€ 1,100,000",D,23,Burkina Faso,Bayer Leverkusen,Bundesliga,2021-2022
25,Joel Pohjanpalo,"€ 18,077","€ 940,000","€ 940,000",F,26,Finland,Bayer Leverkusen,Bundesliga,2021-2022
26,Panagiotis Retsos,"€ 17,885","€ 930,000","€ 930,000",D,23,Greece,Bayer Leverkusen,Bundesliga,2021-2022
27,Lennart Grill,"€ 17,308","€ 900,000","€ 900,000",K,23,Germany,Bayer Leverkusen,Bundesliga,2021-2022
28,Niklas Lomb,"€ 5,192","€ 270,000","€ 270,000",K,28,Germany,Bayer Leverkusen,Bundesliga,2021-2022
29,Emrehan Gedikli,"€ 2,885","€ 150,000","€ 150,000",F,18,Germany,Bayer Leverkusen,Bundesliga,2021-2022
30,Zidan Sertdemir,"€ 2,885","€ 150,000","€ 150,000",M,16,Denmark,Bayer Leverkusen,Bundesliga,2021-2022
31,Iker Bravo,"€ 1,154","€ 60,000","€ 60,000",F,17,Spain,Bayer Leverkusen,Bundesliga,2021-2022
