,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Robin Knoche,"€ 28,846","€ 1,500,000","€ 1,500,000",D,29,Germany,Union Berlin,Bundesliga,2021-2022
2,Taiwo Awoniyi,"€ 28,846","€ 1,500,000","€ 1,500,000",F,24,Nigeria,Union Berlin,Bundesliga,2021-2022
3,Timo Baumgartl,"€ 28,269","€ 1,470,000","€ 1,470,000",D,25,Germany,Union Berlin,Bundesliga,2021-2022
4,Dominique Heintz,"€ 23,077","€ 1,200,000","€ 1,200,000",D,28,Germany,Union Berlin,Bundesliga,2021-2022
5,Bastian Oczipka,"€ 22,308","€ 1,160,000","€ 1,160,000",D,33,Germany,Union Berlin,Bundesliga,2021-2022
6,Max Kruse,"€ 21,154","€ 1,100,000","€ 1,100,000",F,33,Germany,Union Berlin,Bundesliga,2021-2022
7,Kevin Möhwald,"€ 17,692","€ 920,000","€ 920,000",M,28,Germany,Union Berlin,Bundesliga,2021-2022
8,András Schäfer,"€ 17,308","€ 900,000","€ 900,000",M,22,Hungary,Union Berlin,Bundesliga,2021-2022
9,Grischa Prömel,"€ 16,923","€ 880,000","€ 880,000",M,27,Germany,Union Berlin,Bundesliga,2021-2022
10,Levin Öztunali,"€ 16,538","€ 860,000","€ 860,000",M,25,Germany,Union Berlin,Bundesliga,2021-2022
11,Rani Khedira,"€ 16,346","€ 850,000","€ 850,000",M,28,Germany,Union Berlin,Bundesliga,2021-2022
12,Frederik Rönnow,"€ 13,462","€ 700,000","€ 700,000",K,29,Denmark,Union Berlin,Bundesliga,2021-2022
13,Christopher Trimmel,"€ 13,077","€ 680,000","€ 680,000",D,34,Austria,Union Berlin,Bundesliga,2021-2022
14,Anthony Ujah,"€ 11,923","€ 620,000","€ 620,000",F,31,Nigeria,Union Berlin,Bundesliga,2021-2022
15,Niko Gießelmann,"€ 11,538","€ 600,000","€ 600,000",D,30,Germany,Union Berlin,Bundesliga,2021-2022
16,Tymoteusz Puchacz,"€ 11,154","€ 580,000","€ 580,000",D,22,Poland,Union Berlin,Bundesliga,2021-2022
17,Marvin Friedrich,"€ 10,962","€ 570,000","€ 570,000",D,25,Germany,Union Berlin,Bundesliga,2021-2022
18,Julian Ryerson,"€ 10,385","€ 540,000","€ 540,000",D,24,Norway,Union Berlin,Bundesliga,2021-2022
19,Sheraldo Becker,"€ 10,000","€ 520,000","€ 520,000",F,26,Suriname,Union Berlin,Bundesliga,2021-2022
20,Cedric Teuchert,"€ 9,808","€ 510,000","€ 510,000",F,24,Germany,Union Berlin,Bundesliga,2021-2022
21,Suleiman Abdullahi,"€ 9,231","€ 480,000","€ 480,000",F,25,Nigeria,Union Berlin,Bundesliga,2021-2022
22,Rick van Drongelen,"€ 8,462","€ 440,000","€ 440,000",D,22,Netherlands,Union Berlin,Bundesliga,2021-2022
23,Jakob Busk,"€ 8,077","€ 420,000","€ 420,000",K,28,Denmark,Union Berlin,Bundesliga,2021-2022
24,Sven Michel,"€ 7,692","€ 400,000","€ 400,000",F,31,Germany,Union Berlin,Bundesliga,2021-2022
25,Andreas Luthe,"€ 7,308","€ 380,000","€ 380,000",K,34,Germany,Union Berlin,Bundesliga,2021-2022
26,Genki Haraguchi,"€ 6,731","€ 350,000","€ 350,000",F,30,Japan,Union Berlin,Bundesliga,2021-2022
27,Andreas Voglsammer,"€ 6,154","€ 320,000","€ 320,000",F,30,Germany,Union Berlin,Bundesliga,2021-2022
28,Paul Jaeckel,"€ 5,769","€ 300,000","€ 300,000",D,23,Germany,Union Berlin,Bundesliga,2021-2022
29,Pawel Wszolek,"€ 4,038","€ 210,000","€ 210,000",F,29,Poland,Union Berlin,Bundesliga,2021-2022
30,Kevin Behrens,"€ 3,654","€ 190,000","€ 190,000",F,30,Germany,Union Berlin,Bundesliga,2021-2022
31,Keita Endo,"€ 3,462","€ 180,000","€ 180,000",F,24,Japan,Union Berlin,Bundesliga,2021-2022
32,Laurenz Dehl,€ 769,"€ 40,000","€ 40,000",F,20,Germany,Union Berlin,Bundesliga,2021-2022
33,Fabio Schneider,€ 769,"€ 40,000","€ 40,000",M,19,Germany,Union Berlin,Bundesliga,2021-2022
34,Mathis Bruns,€ 769,"€ 40,000","€ 40,000",D,17,Germany,Union Berlin,Bundesliga,2021-2022
