,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,000,000",D,24,Spain,Mainz,Bundesliga,2021-2022
2,Stefan Bell,"€ 34,615","€ 1,800,000","€ 1,800,000",D,30,Germany,Mainz,Bundesliga,2021-2022
3,Silvan Widmer,"€ 25,000","€ 1,300,000","€ 1,300,000",D,28,Switzerland,Mainz,Bundesliga,2021-2022
4,Ádám Szalai,"€ 23,077","€ 1,200,000","€ 1,200,000",F,34,Hungary,Mainz,Bundesliga,2021-2022
5,Dominik Kohr,"€ 22,885","€ 1,190,000","€ 1,190,000",M,28,Germany,Mainz,Bundesliga,2021-2022
6,Jeremiah St. Juste,"€ 18,462","€ 960,000","€ 960,000",D,25,Netherlands,Mainz,Bundesliga,2021-2022
7,Anton Stach,"€ 17,500","€ 910,000","€ 910,000",M,23,Germany,Mainz,Bundesliga,2021-2022
8,Jae-sung Lee,"€ 16,923","€ 880,000","€ 880,000",F,29,South Korea,Mainz,Bundesliga,2021-2022
9,Daniel Brosinski,"€ 14,808","€ 770,000","€ 770,000",D,33,Germany,Mainz,Bundesliga,2021-2022
10,Moussa Niakhaté,"€ 14,615","€ 760,000","€ 760,000",D,25,France,Mainz,Bundesliga,2021-2022
11,Marcus Ingvartsen,"€ 13,846","€ 720,000","€ 720,000",F,26,Denmark,Mainz,Bundesliga,2021-2022
12,Jean-Paul Boëtius,"€ 12,885","€ 670,000","€ 670,000",F,27,Netherlands,Mainz,Bundesliga,2021-2022
13,Kevin Stöger,"€ 12,692","€ 660,000","€ 660,000",F,28,Austria,Mainz,Bundesliga,2021-2022
14,Karim Onisiwo,"€ 11,346","€ 590,000","€ 590,000",F,29,Austria,Mainz,Bundesliga,2021-2022
15,Alexander Hack,"€ 10,577","€ 550,000","€ 550,000",D,28,Germany,Mainz,Bundesliga,2021-2022
16,Robin Zentner,"€ 10,000","€ 520,000","€ 520,000",K,27,Germany,Mainz,Bundesliga,2021-2022
17,Anderson Lucoqui,"€ 7,885","€ 410,000","€ 410,000",D,24,Angola,Mainz,Bundesliga,2021-2022
18,David Nemeth,"€ 5,962","€ 310,000","€ 310,000",D,20,Austria,Mainz,Bundesliga,2021-2022
19,Delano Burgzorg,"€ 4,808","€ 250,000","€ 250,000",F,23,Netherlands,Mainz,Bundesliga,2021-2022
20,Jonathan Burkardt,"€ 3,654","€ 190,000","€ 190,000",F,21,Germany,Mainz,Bundesliga,2021-2022
21,Leandro Barreiro Martins,"€ 2,500","€ 130,000","€ 130,000",M,22,Luxembourg,Mainz,Bundesliga,2021-2022
22,Marius Liesegang,"€ 1,538","€ 80,000","€ 80,000",K,21,Germany,Mainz,Bundesliga,2021-2022
23,Finn Dahmen,"€ 1,346","€ 70,000","€ 70,000",K,23,Germany,Mainz,Bundesliga,2021-2022
24,Omer Hanin,"€ 1,346","€ 70,000","€ 70,000",K,23,Israel,Mainz,Bundesliga,2021-2022
25,Lasse Rieß,"€ 1,154","€ 60,000","€ 60,000",K,20,Germany,Mainz,Bundesliga,2021-2022
26,Merveille Papela,€ 962,"€ 50,000","€ 50,000",M,21,Germany,Mainz,Bundesliga,2021-2022
27,Paul Nebel,€ 769,"€ 40,000","€ 40,000",F,19,Germany,Mainz,Bundesliga,2021-2022
28,Niklas Tauer,€ 769,"€ 40,000","€ 40,000",M,20,Germany,Mainz,Bundesliga,2021-2022
