,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Maximilian Arnold,"€ 105,769","€ 5,500,000","€ 5,500,000",M,27,Germany,Wolfsburg,Bundesliga,2021-2022
2,Xaver Schlager,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Austria,Wolfsburg,Bundesliga,2021-2022
3,John Anthony Brooks,"€ 75,962","€ 3,950,000","€ 3,950,000",D,29,United States,Wolfsburg,Bundesliga,2021-2022
4,Max Kruse,"€ 73,077","€ 3,800,000","€ 3,800,000",F,33,Germany,Wolfsburg,Bundesliga,2021-2022
5,Yannick Gerhardt,"€ 69,231","€ 3,600,000","€ 3,600,000",M,27,Germany,Wolfsburg,Bundesliga,2021-2022
6,Koen Casteels,"€ 65,385","€ 3,400,000","€ 3,400,000",K,29,Belgium,Wolfsburg,Bundesliga,2021-2022
7,Josuha Guilavogui,"€ 63,462","€ 3,300,000","€ 3,300,000",M,30,France,Wolfsburg,Bundesliga,2021-2022
8,Daniel Ginczek,"€ 61,538","€ 3,200,000","€ 3,200,000",F,30,Germany,Wolfsburg,Bundesliga,2021-2022
9,Kevin Mbabu,"€ 59,615","€ 3,100,000","€ 3,100,000",D,26,Switzerland,Wolfsburg,Bundesliga,2021-2022
10,Wout Weghorst,"€ 57,692","€ 3,000,000","€ 3,000,000",F,29,Netherlands,Wolfsburg,Bundesliga,2021-2022
11,Jérôme Roussillon,"€ 55,385","€ 2,880,000","€ 2,880,000",D,29,France,Wolfsburg,Bundesliga,2021-2022
12,Admir Mehmedi,"€ 53,846","€ 2,800,000","€ 2,800,000",F,30,Switzerland,Wolfsburg,Bundesliga,2021-2022
13,Dodi Lukébakio,"€ 48,077","€ 2,500,000","€ 2,500,000",F,24,Belgium,Wolfsburg,Bundesliga,2021-2022
14,Maximilian Philipp,"€ 40,385","€ 2,100,000","€ 2,100,000",F,27,Germany,Wolfsburg,Bundesliga,2021-2022
15,Jonas Wind,"€ 39,231","€ 2,040,000","€ 2,040,000",F,22,Denmark,Wolfsburg,Bundesliga,2021-2022
16,Luca Waldschmidt,"€ 38,462","€ 2,000,000","€ 2,000,000",F,25,Germany,Wolfsburg,Bundesliga,2021-2022
17,William,"€ 36,538","€ 1,900,000","€ 1,900,000",D,26,Brazil,Wolfsburg,Bundesliga,2021-2022
18,Sebastiaan Bornauw,"€ 35,192","€ 1,830,000","€ 1,830,000",D,22,Belgium,Wolfsburg,Bundesliga,2021-2022
19,Renato Steffen,"€ 23,077","€ 1,200,000","€ 1,200,000",F,30,Switzerland,Wolfsburg,Bundesliga,2021-2022
20,Kevin Paredes,"€ 17,308","€ 900,000","€ 900,000",M,18,United States,Wolfsburg,Bundesliga,2021-2022
21,Pavao Pervan,"€ 15,385","€ 800,000","€ 800,000",K,34,Austria,Wolfsburg,Bundesliga,2021-2022
22,Lukas Nmecha,"€ 11,923","€ 620,000","€ 620,000",F,23,Germany,Wolfsburg,Bundesliga,2021-2022
23,Aster Vranckx,"€ 11,538","€ 600,000","€ 600,000",M,19,Belgium,Wolfsburg,Bundesliga,2021-2022
24,Ridle Baku,"€ 11,538","€ 600,000","€ 600,000",M,23,Germany,Wolfsburg,Bundesliga,2021-2022
25,Paulo Otávio,"€ 9,231","€ 480,000","€ 480,000",D,27,Brazil,Wolfsburg,Bundesliga,2021-2022
26,Micky van de Ven,"€ 8,077","€ 420,000","€ 420,000",D,20,Netherlands,Wolfsburg,Bundesliga,2021-2022
27,Anselmo García McNulty,"€ 6,731","€ 350,000","€ 350,000",D,18,Ireland,Wolfsburg,Bundesliga,2021-2022
28,Maxence Lacroix,"€ 3,654","€ 190,000","€ 190,000",D,21,France,Wolfsburg,Bundesliga,2021-2022
29,Marvin Stefaniak,"€ 3,462","€ 180,000","€ 180,000",F,26,Germany,Wolfsburg,Bundesliga,2021-2022
30,Felix Nmecha,"€ 2,115","€ 110,000","€ 110,000",F,21,Germany,Wolfsburg,Bundesliga,2021-2022
31,Niklas Klinger,"€ 1,154","€ 60,000","€ 60,000",K,26,Germany,Wolfsburg,Bundesliga,2021-2022
32,Philipp Schulze,€ 962,"€ 50,000","€ 50,000",K,19,Germany,Wolfsburg,Bundesliga,2021-2022
33,Bartosz Bialek,€ 769,"€ 40,000","€ 40,000",F,20,Poland,Wolfsburg,Bundesliga,2021-2022
34,Jannis Lang,€ 577,"€ 30,000","€ 30,000",D,19,Germany,Wolfsburg,Bundesliga,2021-2022
