,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Daniel Didavi,"€ 40,385","€ 2,100,000","€ 2,100,000",F,31,Germany,Stuttgart,Bundesliga,2021-2022
2,Hiroki Ito,"€ 22,115","€ 1,150,000","€ 1,150,000",D,22,Japan,Stuttgart,Bundesliga,2021-2022
3,Erik Thommy,"€ 21,154","€ 1,100,000","€ 1,100,000",M,27,Germany,Stuttgart,Bundesliga,2021-2022
4,Marc Oliver Kempf,"€ 19,423","€ 1,010,000","€ 1,010,000",D,26,Germany,Stuttgart,Bundesliga,2021-2022
5,Orel Mangala,"€ 18,077","€ 940,000","€ 940,000",M,23,Belgium,Stuttgart,Bundesliga,2021-2022
6,Sasa Kalajdzic,"€ 15,000","€ 780,000","€ 780,000",F,24,Austria,Stuttgart,Bundesliga,2021-2022
7,Philipp Förster,"€ 14,808","€ 770,000","€ 770,000",F,26,Germany,Stuttgart,Bundesliga,2021-2022
8,Konstantinos Mavropanos,"€ 14,615","€ 760,000","€ 760,000",D,24,Greece,Stuttgart,Bundesliga,2021-2022
9,Waldemar Anton,"€ 14,423","€ 750,000","€ 750,000",D,25,Germany,Stuttgart,Bundesliga,2021-2022
10,Pascal Stenzel,"€ 13,654","€ 710,000","€ 710,000",D,25,Germany,Stuttgart,Bundesliga,2021-2022
11,Wataru Endo,"€ 12,692","€ 660,000","€ 660,000",M,28,Japan,Stuttgart,Bundesliga,2021-2022
12,Philipp Klement,"€ 12,500","€ 650,000","€ 650,000",F,28,Germany,Stuttgart,Bundesliga,2021-2022
13,Borna Sosa,"€ 12,308","€ 640,000","€ 640,000",D,24,Croatia,Stuttgart,Bundesliga,2021-2022
14,Nikolas Nartey,"€ 11,923","€ 620,000","€ 620,000",M,21,Denmark,Stuttgart,Bundesliga,2021-2022
15,Silas Wamangituka,"€ 10,769","€ 560,000","€ 560,000",M,23,Democratic Republic of the Congo,Stuttgart,Bundesliga,2021-2022
16,Fabian Bredlow,"€ 9,423","€ 490,000","€ 490,000",K,26,Germany,Stuttgart,Bundesliga,2021-2022
17,Atakan Karazor,"€ 9,038","€ 470,000","€ 470,000",M,25,Germany,Stuttgart,Bundesliga,2021-2022
18,Chris Führich,"€ 7,308","€ 380,000","€ 380,000",F,24,Germany,Stuttgart,Bundesliga,2021-2022
19,Wahid Faghir,"€ 5,962","€ 310,000","€ 310,000",F,18,Denmark,Stuttgart,Bundesliga,2021-2022
20,Clinton Mola,"€ 5,769","€ 300,000","€ 300,000",M,20,England,Stuttgart,Bundesliga,2021-2022
21,Enzo Millot,"€ 5,769","€ 300,000","€ 300,000",M,19,France,Stuttgart,Bundesliga,2021-2022
22,Florian Müller,"€ 5,192","€ 270,000","€ 270,000",K,24,Germany,Stuttgart,Bundesliga,2021-2022
23,Omar Marmoush,"€ 4,423","€ 230,000","€ 230,000",F,22,Egypt,Stuttgart,Bundesliga,2021-2022
24,Hamadi Al Ghaddioui,"€ 4,231","€ 220,000","€ 220,000",F,30,Morocco,Stuttgart,Bundesliga,2021-2022
25,Tanguy Coulibaly,"€ 3,846","€ 200,000","€ 200,000",F,20,France,Stuttgart,Bundesliga,2021-2022
26,Mateo Klimowicz,"€ 3,846","€ 200,000","€ 200,000",F,21,Germany,Stuttgart,Bundesliga,2021-2022
27,Roberto Massimo,"€ 3,654","€ 190,000","€ 190,000",M,21,Germany,Stuttgart,Bundesliga,2021-2022
28,Ömer Beyaz,"€ 2,500","€ 130,000","€ 130,000",F,18,Turkey,Stuttgart,Bundesliga,2021-2022
29,Tiago Tomás,"€ 2,308","€ 120,000","€ 120,000",F,19,Portugal,Stuttgart,Bundesliga,2021-2022
30,Alexis Tibidi,€ 962,"€ 50,000","€ 50,000",F,18,France,Stuttgart,Bundesliga,2021-2022
31,Mohamed Sankoh,€ 577,"€ 30,000","€ 30,000",F,18,Netherlands,Stuttgart,Bundesliga,2021-2022
32,Lilian Egloff,€ 577,"€ 30,000","€ 30,000",F,19,Germany,Stuttgart,Bundesliga,2021-2022
33,Florian Schock,€ 577,"€ 30,000","€ 30,000",K,20,Germany,Stuttgart,Bundesliga,2021-2022
34,Naouirou Ahamada,€ 385,"€ 20,000","€ 20,000",M,19,France,Stuttgart,Bundesliga,2021-2022
35,Momo Cissé,€ 385,"€ 20,000","€ 20,000",F,18,Guinea,Stuttgart,Bundesliga,2021-2022
