,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Edin Dzeko,"€ 160,250","€ 8,333,000","€ 8,477,452",F,32,Bosnia-Herzegovina,Roma,Serie A,2018-2019
2,Javier Pastore,"€ 124,635","€ 6,481,000","€ 6,593,348",M,29,Argentina,Roma,Serie A,2018-2019
3,Kevin Strootman,"€ 112,769","€ 5,864,000","€ 5,965,652",M,28,Netherlands,Roma,Serie A,2018-2019
4,Steven Nzonzi,"€ 110,404","€ 5,741,000","€ 5,840,520",M,29,France,Roma,Serie A,2018-2019
5,Daniele De Rossi,"€ 106,846","€ 5,556,000","€ 5,652,313",M,34,Italy,Roma,Serie A,2018-2019
6,Alessandro Florenzi,"€ 99,712","€ 5,185,000","€ 5,274,882",D,27,Italy,Roma,Serie A,2018-2019
7,Diego Perotti,"€ 99,712","€ 5,185,000","€ 5,274,882",F,29,Argentina,Roma,Serie A,2018-2019
8,Konstantinos Manolas,"€ 96,154","€ 5,000,000","€ 5,086,675",D,27,Greece,Roma,Serie A,2018-2019
9,Federico Fazio,"€ 89,038","€ 4,630,000","€ 4,710,261",D,31,Argentina,Roma,Serie A,2018-2019
10,Patrik Schick,"€ 89,038","€ 4,630,000","€ 4,710,261",F,22,Czech Republic,Roma,Serie A,2018-2019
11,Juan Jesus,"€ 78,346","€ 4,074,000","€ 4,144,623",D,27,Brazil,Roma,Serie A,2018-2019
12,Stephan El Shaarawy,"€ 71,231","€ 3,704,000","€ 3,768,209",F,25,Italy,Roma,Serie A,2018-2019
13,Aleksandar Kolarov,"€ 71,231","€ 3,704,000","€ 3,768,209",D,32,Serbia,Roma,Serie A,2018-2019
14,Maxime Gonalons,"€ 70,481","€ 3,665,000","€ 3,728,533",M,29,France,Roma,Serie A,2018-2019
15,Lorenzo Pellegrini,"€ 64,096","€ 3,333,000","€ 3,390,777",M,22,Italy,Roma,Serie A,2018-2019
