,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Franck Kessié,"€ 78,346","€ 4,074,000","€ 4,144,623",M,21,Cote d'Ivoire,Atalanta,Serie A,2018-2019
2,Papu Gómez,"€ 56,981","€ 2,963,000","€ 3,014,363",F,30,Argentina,Atalanta,Serie A,2018-2019
3,Duván Zapata,"€ 53,423","€ 2,778,000","€ 2,826,157",F,27,Colombia,Atalanta,Serie A,2018-2019
4,Bryan Cristante,"€ 49,865","€ 2,593,000","€ 2,637,950",M,23,Italy,Atalanta,Serie A,2018-2019
5,Andrea Petagna,"€ 42,731","€ 2,222,000","€ 2,260,518",F,23,Italy,Atalanta,Serie A,2018-2019
6,Josip Ilicic,"€ 35,615","€ 1,852,000","€ 1,884,104",F,30,Slovenia,Atalanta,Serie A,2018-2019
7,Mario Pasalic,"€ 35,615","€ 1,852,000","€ 1,884,104",M,23,Croatia,Atalanta,Serie A,2018-2019
8,Emiliano Rigoni,"€ 28,481","€ 1,481,000","€ 1,506,673",F,25,Argentina,Atalanta,Serie A,2018-2019
9,Rafael Tolói,"€ 28,481","€ 1,481,000","€ 1,506,673",D,27,Brazil,Atalanta,Serie A,2018-2019
10,Marten de Roon,"€ 24,923","€ 1,296,000","€ 1,318,466",M,27,Netherlands,Atalanta,Serie A,2018-2019
11,Etrit Berisha,"€ 24,923","€ 1,296,000","€ 1,318,466",K,29,Albania,Atalanta,Serie A,2018-2019
12,Andreas Cornelius,"€ 24,673","€ 1,283,000","€ 1,305,241",F,25,Denmark,Atalanta,Serie A,2018-2019
13,Marco Sportiello,"€ 21,365","€ 1,111,000","€ 1,130,259",K,26,Italy,Atalanta,Serie A,2018-2019
14,Federico Mattiello,"€ 19,596","€ 1,019,000","€ 1,036,664",D,22,Italy,Atalanta,Serie A,2018-2019
15,Andrea Masiello,"€ 17,808","€ 926,000","€ 942,052",D,32,Italy,Atalanta,Serie A,2018-2019
16,Remo Freuler,"€ 17,808","€ 926,000","€ 942,052",M,26,Switzerland,Atalanta,Serie A,2018-2019
17,José Luis Palomino,"€ 16,019","€ 833,000","€ 847,440",D,28,Argentina,Atalanta,Serie A,2018-2019
18,Pierluigi Gollini,"€ 14,250","€ 741,000","€ 753,845",K,23,Italy,Atalanta,Serie A,2018-2019
19,Timothy Castagne,"€ 14,250","€ 741,000","€ 753,845",D,22,Belgium,Atalanta,Serie A,2018-2019
20,Roger Ibañez,"€ 13,846","€ 720,000","€ 732,481",D,19,Brazil,Atalanta,Serie A,2018-2019
21,Ali Adnan,"€ 12,827","€ 667,000","€ 678,562",D,24,Iraq,Atalanta,Serie A,2018-2019
22,Marco D'Alessandro,"€ 12,462","€ 648,000","€ 659,233",M,27,Italy,Atalanta,Serie A,2018-2019
23,Berat Djimsiti,"€ 10,692","€ 556,000","€ 565,638",D,25,Albania,Atalanta,Serie A,2018-2019
24,Hans Hateboer,"€ 10,692","€ 556,000","€ 565,638",D,24,Netherlands,Atalanta,Serie A,2018-2019
25,Arkadiusz Reca,"€ 10,692","€ 556,000","€ 565,638",D,23,Poland,Atalanta,Serie A,2018-2019
26,Marco Tumminello,"€ 10,692","€ 556,000","€ 565,638",F,19,Italy,Atalanta,Serie A,2018-2019
27,Robin Gosens,"€ 10,692","€ 556,000","€ 565,638",D,23,Germany,Atalanta,Serie A,2018-2019
28,Gianluca Mancini,"€ 8,904","€ 463,000","€ 471,026",D,22,Italy,Atalanta,Serie A,2018-2019
29,Musa Barrow,"€ 8,904","€ 463,000","€ 471,026",F,19,The Gambia,Atalanta,Serie A,2018-2019
30,Nicolas Haas,"€ 7,038","€ 366,000","€ 372,345",M,22,Switzerland,Atalanta,Serie A,2018-2019
31,Matteo Pessina,"€ 5,692","€ 296,000","€ 301,131",M,21,Italy,Atalanta,Serie A,2018-2019
32,Luca Valzania,"€ 5,673","€ 295,000","€ 300,114",M,22,Italy,Atalanta,Serie A,2018-2019
33,Francesco Rossi,"€ 3,558","€ 185,000","€ 188,207",K,27,Italy,Atalanta,Serie A,2018-2019
34,Davide Bettella,"€ 3,558","€ 185,000","€ 188,207",D,18,Italy,Atalanta,Serie A,2018-2019
35,Lorenzo Migliorelli,"€ 1,269","€ 66,000","€ 67,144",D,20,Italy,Atalanta,Serie A,2018-2019
36,Filippo Melegoni,"€ 1,058","€ 55,000","€ 55,953",M,19,Italy,Atalanta,Serie A,2018-2019
37,Dejan Kulusevski,€ 904,"€ 47,000","€ 47,815",M,18,Sweden,Atalanta,Serie A,2018-2019
38,Alessandro Mallamo,€ 846,"€ 44,000","€ 44,763",F,19,Italy,Atalanta,Serie A,2018-2019
39,Alberto Alari,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Atalanta,Serie A,2018-2019
40,Alberto Carminati,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Atalanta,Serie A,2018-2019
41,Andrea Colpani,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Atalanta,Serie A,2018-2019
42,Caleb Okoli,€ 250,"€ 13,000","€ 13,225",D,16,Nigeria,Atalanta,Serie A,2018-2019
43,Enrico Del Prato,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Atalanta,Serie A,2018-2019
44,Enrico Zanoni,€ 250,"€ 13,000","€ 13,225",D,18,Italy,Atalanta,Serie A,2018-2019
45,Lorenzo Peli,€ 250,"€ 13,000","€ 13,225",F,18,Italy,Atalanta,Serie A,2018-2019
46,Marco Carnesecchi,€ 250,"€ 13,000","€ 13,225",K,18,Italy,Atalanta,Serie A,2018-2019
47,Nicolò Cambiaghi,€ 250,"€ 13,000","€ 13,225",F,17,Italy,Atalanta,Serie A,2018-2019
48,Thomas Bolis,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Atalanta,Serie A,2018-2019
49,Matteo Salvi,€ 154,"€ 8,000","€ 8,139",D,19,Italy,Atalanta,Serie A,2018-2019
50,Fabio Eguelfi,€ 0,€ 0,€ 0,D,23,Italy,Atalanta,Serie A,2018-2019
51,Luca Vido,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
52,Alberto Almici,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
53,Marco Carraro,€ 0,€ 0,€ 0,M,20,Italy,Atalanta,Serie A,2018-2019
54,Eyob Zambataro,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
55,Emmanuel Latte Lath,€ 0,€ 0,€ 0,F,19,Cote d'Ivoire,Atalanta,Serie A,2018-2019
56,Emanuele Suagher,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
57,Denis Hergheligiu,€ 0,€ 0,€ 0,M,18,Romania,Atalanta,Serie A,2018-2019
58,Mario Pugliese,€ 0,€ 0,€ 0,D,22,Italy,Atalanta,Serie A,2018-2019
59,Davide Agazzi,€ 0,€ 0,€ 0,M,25,Italy,Atalanta,Serie A,2018-2019
60,Christian Mora,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
61,Mbaye Seck,€ 0,€ 0,€ 0,D,19,Senegal,Atalanta,Serie A,2018-2019
62,Modou Badjie,€ 0,€ 0,€ 0,M,21,The Gambia,Atalanta,Serie A,2018-2019
63,Christian Capone,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
64,Boris Radunović,€ 0,€ 0,€ 0,K,22,Serbia,Atalanta,Serie A,2018-2019
65,Nicolas La Vigna,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
66,Tiziano Tulissi,€ 0,€ 0,€ 0,F,20,Italy,Atalanta,Serie A,2018-2019
