,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Manolo Gabbiadini,"€ 55,692","€ 2,896,000","€ 2,946,202",F,26,Italy,Sampdoria,Serie A,2018-2019
2,Dennis Praet,"€ 49,865","€ 2,593,000","€ 2,637,950",M,24,Belgium,Sampdoria,Serie A,2018-2019
3,Fabio Quagliarella,"€ 42,731","€ 2,222,000","€ 2,260,518",F,35,Italy,Sampdoria,Serie A,2018-2019
4,Lorenzo Tonelli,"€ 39,173","€ 2,037,000","€ 2,072,311",D,28,Italy,Sampdoria,Serie A,2018-2019
5,Albin Ekdal,"€ 39,173","€ 2,037,000","€ 2,072,311",M,28,Sweden,Sampdoria,Serie A,2018-2019
6,Gastón Ramírez,"€ 39,173","€ 2,037,000","€ 2,072,311",M,27,Uruguay,Sampdoria,Serie A,2018-2019
7,Omar Colley,"€ 33,827","€ 1,759,000","€ 1,789,492",D,25,The Gambia,Sampdoria,Serie A,2018-2019
8,Grégoire Defrel,"€ 33,827","€ 1,759,000","€ 1,789,492",F,27,Martinique,Sampdoria,Serie A,2018-2019
9,Riccardo Saponara,"€ 32,058","€ 1,667,000","€ 1,695,897",M,26,Italy,Sampdoria,Serie A,2018-2019
10,Jacopo Sala,"€ 32,058","€ 1,667,000","€ 1,695,897",D,26,Italy,Sampdoria,Serie A,2018-2019
11,Jakub Jankto,"€ 28,481","€ 1,481,000","€ 1,506,673",M,22,Czech Republic,Sampdoria,Serie A,2018-2019
12,Ronaldo Vieira,"€ 26,712","€ 1,389,000","€ 1,413,078",M,19,England,Sampdoria,Serie A,2018-2019
13,Gianluca Caprari,"€ 26,712","€ 1,389,000","€ 1,413,078",F,24,Italy,Sampdoria,Serie A,2018-2019
14,Nicola Murru,"€ 23,154","€ 1,204,000","€ 1,224,871",D,23,Italy,Sampdoria,Serie A,2018-2019
15,Édgar Barreto,"€ 23,154","€ 1,204,000","€ 1,224,871",M,33,Paraguay,Sampdoria,Serie A,2018-2019
16,Marco Sau,"€ 21,346","€ 1,110,000","€ 1,129,242",F,30,Italy,Sampdoria,Serie A,2018-2019
17,Emil Audero,"€ 19,596","€ 1,019,000","€ 1,036,664",K,21,Italy,Sampdoria,Serie A,2018-2019
18,Karol Linetty,"€ 17,808","€ 926,000","€ 942,052",M,23,Poland,Sampdoria,Serie A,2018-2019
19,Vasco Regini,"€ 17,788","€ 925,000","€ 941,035",D,27,Italy,Sampdoria,Serie A,2018-2019
20,Bartosz Bereszynski,"€ 16,019","€ 833,000","€ 847,440",D,25,Poland,Sampdoria,Serie A,2018-2019
21,Júnior Tavares,"€ 16,019","€ 833,000","€ 847,440",D,21,Brazil,Sampdoria,Serie A,2018-2019
22,Dawid Kownacki,"€ 16,019","€ 833,000","€ 847,440",F,21,Poland,Sampdoria,Serie A,2018-2019
23,Valerio Verre,"€ 15,846","€ 824,000","€ 838,284",M,24,Italy,Sampdoria,Serie A,2018-2019
24,Alex Ferrari,"€ 14,250","€ 741,000","€ 753,845",D,24,Italy,Sampdoria,Serie A,2018-2019
25,Federico Bonazzoli,"€ 12,327","€ 641,000","€ 652,112",F,21,Italy,Sampdoria,Serie A,2018-2019
26,Leonardo Capezzi,"€ 10,692","€ 556,000","€ 565,638",M,23,Italy,Sampdoria,Serie A,2018-2019
27,Rafael,"€ 10,692","€ 556,000","€ 565,638",K,28,Brazil,Sampdoria,Serie A,2018-2019
28,Joachim Andersen,"€ 8,904","€ 463,000","€ 471,026",D,22,Denmark,Sampdoria,Serie A,2018-2019
