,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Krzysztof Piatek,"€ 64,115","€ 3,334,000","€ 3,391,795",F,23,Poland,Genoa,Serie A,2018-2019
2,Gianluca Lapadula,"€ 53,423","€ 2,778,000","€ 2,826,157",F,28,Italy,Genoa,Serie A,2018-2019
3,Domenico Criscito,"€ 42,731","€ 2,222,000","€ 2,260,518",D,31,Italy,Genoa,Serie A,2018-2019
4,Stefano Sturaro,"€ 40,000","€ 2,080,000","€ 2,116,057",M,25,Italy,Genoa,Serie A,2018-2019
5,Sandro,"€ 39,135","€ 2,035,000","€ 2,070,277",M,29,Brazil,Genoa,Serie A,2018-2019
6,Rômulo,"€ 35,577","€ 1,850,000","€ 1,882,070",M,31,Italy,Genoa,Serie A,2018-2019
7,Lisandro López,"€ 32,058","€ 1,667,000","€ 1,695,897",D,28,Argentina,Genoa,Serie A,2018-2019
8,Federico Marchetti,"€ 24,923","€ 1,296,000","€ 1,318,466",K,35,Italy,Genoa,Serie A,2018-2019
9,Andrea Favilli,"€ 24,923","€ 1,296,000","€ 1,318,466",F,21,Italy,Genoa,Serie A,2018-2019
10,Ervin Zukanovic,"€ 21,365","€ 1,111,000","€ 1,130,259",D,31,Bosnia-Herzegovina,Genoa,Serie A,2018-2019
11,Oscar Hiljemark,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Sweden,Genoa,Serie A,2018-2019
12,Luca Rossettini,"€ 21,365","€ 1,111,000","€ 1,130,259",D,33,Italy,Genoa,Serie A,2018-2019
13,Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,129,242",M,29,Serbia,Genoa,Serie A,2018-2019
14,Miguel Veloso,"€ 20,385","€ 1,060,000","€ 1,078,375",M,32,Portugal,Genoa,Serie A,2018-2019
15,Antonio Sanabria,"€ 18,077","€ 940,000","€ 956,295",F,22,Paraguay,Genoa,Serie A,2018-2019
16,Goran Pandev,"€ 17,808","€ 926,000","€ 942,052",F,34,North Macedonia,Genoa,Serie A,2018-2019
17,Davide Biraschi,"€ 16,019","€ 833,000","€ 847,440",D,23,Italy,Genoa,Serie A,2018-2019
18,Iuri Medeiros,"€ 14,250","€ 741,000","€ 753,845",F,23,Portugal,Genoa,Serie A,2018-2019
19,Darko Lazovic,"€ 14,250","€ 741,000","€ 753,845",M,27,Serbia,Genoa,Serie A,2018-2019
20,Giuseppe Pezzella,"€ 14,231","€ 740,000","€ 752,828",D,20,Italy,Genoa,Serie A,2018-2019
21,Lukas Lerager,"€ 12,500","€ 650,000","€ 661,268",M,24,Denmark,Genoa,Serie A,2018-2019
22,Christian Kouamé,"€ 12,462","€ 648,000","€ 659,233",F,20,Cote d'Ivoire,Genoa,Serie A,2018-2019
23,Nicolás Spolli,"€ 12,462","€ 648,000","€ 659,233",D,35,Argentina,Genoa,Serie A,2018-2019
24,Daniel Bessa,"€ 12,462","€ 648,000","€ 659,233",M,25,Italy,Genoa,Serie A,2018-2019
25,Luca Mazzitelli,"€ 12,462","€ 648,000","€ 659,233",M,22,Italy,Genoa,Serie A,2018-2019
