,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Leonardo Pavoletti,"€ 42,731","€ 2,222,000","€ 2,260,518",F,29,Italy,Cagliari,Serie A,2018-2019
2,Darijo Srna,"€ 35,615","€ 1,852,000","€ 1,884,104",D,36,Croatia,Cagliari,Serie A,2018-2019
3,Ragnar Klavan,"€ 32,058","€ 1,667,000","€ 1,695,897",D,32,Estonia,Cagliari,Serie A,2018-2019
4,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,398,836",M,31,Slovenia,Cagliari,Serie A,2018-2019
5,Simone Padoin,"€ 24,923","€ 1,296,000","€ 1,318,466",M,34,Italy,Cagliari,Serie A,2018-2019
6,Nicolò Barella,"€ 24,923","€ 1,296,000","€ 1,318,466",M,21,Italy,Cagliari,Serie A,2018-2019
7,Lucas Castro,"€ 24,923","€ 1,296,000","€ 1,318,466",M,29,Argentina,Cagliari,Serie A,2018-2019
8,Cyril Théréau,"€ 24,808","€ 1,290,000","€ 1,312,362",F,35,France,Cagliari,Serie A,2018-2019
9,João Pedro,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Brazil,Cagliari,Serie A,2018-2019
10,Luca Ceppitelli,"€ 21,365","€ 1,111,000","€ 1,130,259",D,28,Italy,Cagliari,Serie A,2018-2019
11,Alessio Cragno,"€ 21,365","€ 1,111,000","€ 1,130,259",K,24,Italy,Cagliari,Serie A,2018-2019
12,Artur Ionita,"€ 21,365","€ 1,111,000","€ 1,130,259",M,27,Moldova,Cagliari,Serie A,2018-2019
13,Daniele Dessena,"€ 21,365","€ 1,111,000","€ 1,130,259",M,31,Italy,Cagliari,Serie A,2018-2019
14,Filip Bradaric,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Croatia,Cagliari,Serie A,2018-2019
15,Luca Cigarini,"€ 21,365","€ 1,111,000","€ 1,130,259",M,32,Italy,Cagliari,Serie A,2018-2019
16,Marco Sau,"€ 21,346","€ 1,110,000","€ 1,129,242",F,30,Italy,Cagliari,Serie A,2018-2019
17,Marco Andreolli,"€ 20,673","€ 1,075,000","€ 1,093,635",D,32,Italy,Cagliari,Serie A,2018-2019
18,Charalampos Lykogiannis,"€ 17,808","€ 926,000","€ 942,052",D,24,Greece,Cagliari,Serie A,2018-2019
19,Alberto Cerri,"€ 17,808","€ 926,000","€ 942,052",F,22,Italy,Cagliari,Serie A,2018-2019
20,Fabrizio Cacciatore,"€ 17,788","€ 925,000","€ 941,035",D,31,Italy,Cagliari,Serie A,2018-2019
21,Diego Farias,"€ 17,404","€ 905,000","€ 920,688",F,28,Brazil,Cagliari,Serie A,2018-2019
22,Paolo Faragò,"€ 14,250","€ 741,000","€ 753,845",M,25,Italy,Cagliari,Serie A,2018-2019
23,Fabio Pisacane,"€ 14,250","€ 741,000","€ 753,845",D,32,Italy,Cagliari,Serie A,2018-2019
24,Filippo Romagna,"€ 14,250","€ 741,000","€ 753,845",D,21,Italy,Cagliari,Serie A,2018-2019
25,Luca Pellegrini,"€ 14,231","€ 740,000","€ 752,828",D,19,Italy,Cagliari,Serie A,2018-2019
26,Rafael,"€ 10,692","€ 556,000","€ 565,638",K,36,Brazil,Cagliari,Serie A,2018-2019
27,Marko Pajac,"€ 10,673","€ 555,000","€ 564,621",D,25,Croatia,Cagliari,Serie A,2018-2019
28,Kiril Despodov,"€ 8,942","€ 465,000","€ 473,061",F,21,Bulgaria,Cagliari,Serie A,2018-2019
29,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 372,345",F,27,Italy,Cagliari,Serie A,2018-2019
30,Simone Aresti,"€ 5,346","€ 278,000","€ 282,819",K,32,Italy,Cagliari,Serie A,2018-2019
31,Damir Ceter,"€ 4,250","€ 221,000","€ 224,831",F,20,Colombia,Cagliari,Serie A,2018-2019
32,Kwang-Song Han,"€ 3,981","€ 207,000","€ 210,588",F,19,North Korea,Cagliari,Serie A,2018-2019
33,Alessandro Deiola,"€ 3,173","€ 165,000","€ 167,860",M,22,Italy,Cagliari,Serie A,2018-2019
34,Christian Oliva,"€ 3,077","€ 160,000","€ 162,774",M,22,Uruguay,Cagliari,Serie A,2018-2019
35,Maxime Leverbe,"€ 2,115","€ 110,000","€ 111,907",D,21,France,Cagliari,Serie A,2018-2019
36,Riccardo Daga,€ 712,"€ 37,000","€ 37,641",K,18,Italy,Cagliari,Serie A,2018-2019
37,Riccardo Ladinetti,€ 250,"€ 13,000","€ 13,225",M,17,Italy,Cagliari,Serie A,2018-2019
38,Alessandro Marongiu,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Cagliari,Serie A,2018-2019
39,Riccardo Doratiotto,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Cagliari,Serie A,2018-2019
40,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Cagliari,Serie A,2018-2019
41,Simone Pinna,€ 0,€ 0,€ 0,D,20,Italy,Cagliari,Serie A,2018-2019
42,Nunzio Lella,€ 0,€ 0,€ 0,M,17,Italy,Cagliari,Serie A,2018-2019
43,Roberto Biancu,€ 0,€ 0,€ 0,M,18,Italy,Cagliari,Serie A,2018-2019
44,Santiago Colombatto,€ 0,€ 0,€ 0,M,21,Argentina,Cagliari,Serie A,2018-2019
45,Sebastian Walukiewicz,€ 0,€ 0,€ 0,D,18,Poland,Cagliari,Serie A,2018-2019
46,Alessandro Capello,€ 0,€ 0,€ 0,F,22,Italy,Cagliari,Serie A,2018-2019
47,Daniele Ragatzu,€ 0,€ 0,€ 0,F,26,Italy,Cagliari,Serie A,2018-2019
48,Francesco Verde,€ 0,€ 0,€ 0,F,18,Italy,Cagliari,Serie A,2018-2019
49,Matteo Cotali,€ 0,€ 0,€ 0,D,21,Italy,Cagliari,Serie A,2018-2019
