,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Matteo Politano,"€ 56,981","€ 2,963,000","€ 3,014,363",F,24,Italy,Sassuolo,Serie A,2018-2019
2,Kevin-Prince Boateng,"€ 35,615","€ 1,852,000","€ 1,884,104",F,31,Ghana,Sassuolo,Serie A,2018-2019
3,Domenico Berardi,"€ 35,615","€ 1,852,000","€ 1,884,104",F,23,Italy,Sassuolo,Serie A,2018-2019
4,Alessandro Matri,"€ 35,615","€ 1,852,000","€ 1,884,104",F,33,Italy,Sassuolo,Serie A,2018-2019
5,Andrea Consigli,"€ 35,615","€ 1,852,000","€ 1,884,104",K,31,Italy,Sassuolo,Serie A,2018-2019
6,Khouma Babacar,"€ 24,923","€ 1,296,000","€ 1,318,466",F,25,Senegal,Sassuolo,Serie A,2018-2019
7,Alfred Duncan,"€ 24,923","€ 1,296,000","€ 1,318,466",M,25,Ghana,Sassuolo,Serie A,2018-2019
8,Simone Missiroli,"€ 24,923","€ 1,296,000","€ 1,318,466",M,32,Italy,Sassuolo,Serie A,2018-2019
9,Federico Peluso,"€ 24,923","€ 1,296,000","€ 1,318,466",D,34,Italy,Sassuolo,Serie A,2018-2019
10,Filip Djuricic,"€ 24,923","€ 1,296,000","€ 1,318,466",F,26,Serbia,Sassuolo,Serie A,2018-2019
11,Manuel Locatelli,"€ 24,923","€ 1,296,000","€ 1,318,466",M,20,Italy,Sassuolo,Serie A,2018-2019
12,Gian Marco Ferrari,"€ 21,365","€ 1,111,000","€ 1,130,259",D,26,Italy,Sassuolo,Serie A,2018-2019
13,Marlon,"€ 21,365","€ 1,111,000","€ 1,130,259",D,22,Brazil,Sassuolo,Serie A,2018-2019
14,Mehdi Bourabia,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Morocco,Sassuolo,Serie A,2018-2019
15,Federico Di Francesco,"€ 21,365","€ 1,111,000","€ 1,130,259",F,24,Italy,Sassuolo,Serie A,2018-2019
16,Francesco Magnanelli,"€ 21,365","€ 1,111,000","€ 1,130,259",M,33,Italy,Sassuolo,Serie A,2018-2019
17,Gianluca Pegolo,"€ 17,808","€ 926,000","€ 942,052",K,37,Italy,Sassuolo,Serie A,2018-2019
18,Edoardo Goldaniga,"€ 17,808","€ 926,000","€ 942,052",D,24,Italy,Sassuolo,Serie A,2018-2019
19,Stefano Sensi,"€ 17,808","€ 926,000","€ 942,052",M,22,Italy,Sassuolo,Serie A,2018-2019
20,Marcello Trotta,"€ 14,519","€ 755,000","€ 768,088",F,25,Italy,Sassuolo,Serie A,2018-2019
21,Mauricio Lemos,"€ 14,250","€ 741,000","€ 753,845",D,22,Uruguay,Sassuolo,Serie A,2018-2019
22,Jeremie Boga,"€ 14,250","€ 741,000","€ 753,845",F,21,Cote d'Ivoire,Sassuolo,Serie A,2018-2019
23,Timo Letschert,"€ 14,096","€ 733,000","€ 745,707",D,25,Netherlands,Sassuolo,Serie A,2018-2019
24,Pol Lirola,"€ 12,462","€ 648,000","€ 659,233",D,20,Spain,Sassuolo,Serie A,2018-2019
25,Luca Mazzitelli,"€ 12,462","€ 648,000","€ 659,233",M,22,Italy,Sassuolo,Serie A,2018-2019
26,Claud Adjapong,"€ 12,462","€ 648,000","€ 659,233",D,20,Italy,Sassuolo,Serie A,2018-2019
27,Rogério,"€ 12,462","€ 648,000","€ 659,233",D,20,Brazil,Sassuolo,Serie A,2018-2019
28,Giangiacomo Magnani,"€ 10,692","€ 556,000","€ 565,638",D,22,Italy,Sassuolo,Serie A,2018-2019
29,Enrico Brignola,"€ 10,692","€ 556,000","€ 565,638",F,18,Italy,Sassuolo,Serie A,2018-2019
30,Cristian Dell'Orco,"€ 10,673","€ 555,000","€ 564,621",D,24,Italy,Sassuolo,Serie A,2018-2019
31,Antonino Ragusa,"€ 10,558","€ 549,000","€ 558,517",F,28,Italy,Sassuolo,Serie A,2018-2019
32,Federico Ricci,"€ 10,558","€ 549,000","€ 558,517",F,24,Italy,Sassuolo,Serie A,2018-2019
33,Merih Demiral,"€ 9,712","€ 505,000","€ 513,754",D,20,Turkey,Sassuolo,Serie A,2018-2019
34,Gianluca Scamacca,"€ 6,635","€ 345,000","€ 350,981",F,19,Italy,Sassuolo,Serie A,2018-2019
35,Jens Odgaard,"€ 2,846","€ 148,000","€ 150,566",F,19,Denmark,Sassuolo,Serie A,2018-2019
36,Leonardo Sernicola,"€ 2,846","€ 148,000","€ 150,566",D,20,Italy,Sassuolo,Serie A,2018-2019
37,Giacomo Satalino,"€ 2,500","€ 130,000","€ 132,254",K,19,Italy,Sassuolo,Serie A,2018-2019
38,Francesco Cassata,"€ 1,788","€ 93,000","€ 94,612",M,20,Italy,Sassuolo,Serie A,2018-2019
39,Giacomo Raspadori,"€ 1,788","€ 93,000","€ 94,612",F,18,Italy,Sassuolo,Serie A,2018-2019
40,Alessandro Tripaldelli,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Sassuolo,Serie A,2018-2019
41,Nicholas Pierini,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Sassuolo,Serie A,2018-2019
42,Davide Frattesi,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Sassuolo,Serie A,2018-2019
43,Raffaele Celia,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Sassuolo,Serie A,2018-2019
44,Andrea Ghion,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Sassuolo,Serie A,2018-2019
45,Stefano Ferraresi,€ 250,"€ 13,000","€ 13,225",D,17,Italy,Sassuolo,Serie A,2018-2019
46,Leonardo Fontanesi,€ 0,€ 0,€ 0,D,22,Italy,Sassuolo,Serie A,2018-2019
47,Filippo Bandinelli,€ 0,€ 0,€ 0,M,23,Italy,Sassuolo,Serie A,2018-2019
48,Ettore Gliozzi,€ 0,€ 0,€ 0,F,22,Italy,Sassuolo,Serie A,2018-2019
49,Giovanni Sbrissa,€ 0,€ 0,€ 0,M,21,Italy,Sassuolo,Serie A,2018-2019
50,Andrea Masetti,€ 0,€ 0,€ 0,D,20,Italy,Sassuolo,Serie A,2018-2019
51,Pietro Cianci,€ 0,€ 0,€ 0,F,22,Italy,Sassuolo,Serie A,2018-2019
52,Andrea Cisco,€ 0,€ 0,€ 0,F,19,Italy,Sassuolo,Serie A,2018-2019
53,Jérémie Broh,€ 0,€ 0,€ 0,M,21,Italy,Sassuolo,Serie A,2018-2019
54,Riccardo Marchizza,€ 0,€ 0,€ 0,D,20,Italy,Sassuolo,Serie A,2018-2019
55,Giacomo Zecca,€ 0,€ 0,€ 0,F,20,Italy,Sassuolo,Serie A,2018-2019
56,Marco Pinato,€ 0,€ 0,€ 0,M,23,Italy,Sassuolo,Serie A,2018-2019
57,Marius Marin,€ 0,€ 0,€ 0,M,19,Romania,Sassuolo,Serie A,2018-2019
58,Luca Ravanelli,€ 0,€ 0,€ 0,D,21,Italy,Sassuolo,Serie A,2018-2019
59,Martin Erlic,€ 0,€ 0,€ 0,D,20,Croatia,Sassuolo,Serie A,2018-2019
