,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Matías Silvestre,"€ 21,365","€ 1,111,000","€ 1,130,259",D,33,Argentina,Empoli,Serie A,2018-2019
2,Luca Antonelli,"€ 21,365","€ 1,111,000","€ 1,130,259",D,31,Italy,Empoli,Serie A,2018-2019
3,Francesco Caputo,"€ 21,365","€ 1,111,000","€ 1,130,259",F,30,Italy,Empoli,Serie A,2018-2019
4,Antonino La Gumina,"€ 17,808","€ 926,000","€ 942,052",F,22,Italy,Empoli,Serie A,2018-2019
5,Afriyie Acquah,"€ 17,808","€ 926,000","€ 942,052",M,26,Ghana,Empoli,Serie A,2018-2019
6,Diego Farias,"€ 17,404","€ 905,000","€ 920,688",F,28,Brazil,Empoli,Serie A,2018-2019
7,Rade Krunic,"€ 14,250","€ 741,000","€ 753,845",M,24,Bosnia-Herzegovina,Empoli,Serie A,2018-2019
8,Ismaël Bennacer,"€ 12,462","€ 648,000","€ 659,233",M,20,Algeria,Empoli,Serie A,2018-2019
9,Marcel Büchel,"€ 10,904","€ 567,000","€ 576,829",M,27,Liechtenstein,Empoli,Serie A,2018-2019
10,Levan Mchedlidze,"€ 10,692","€ 556,000","€ 565,638",F,28,Georgia,Empoli,Serie A,2018-2019
11,Miha Zajc,"€ 10,692","€ 556,000","€ 565,638",F,24,Slovenia,Empoli,Serie A,2018-2019
12,Domenico Maietta,"€ 10,692","€ 556,000","€ 565,638",D,35,Italy,Empoli,Serie A,2018-2019
13,Manuel Pucciarelli,"€ 10,692","€ 556,000","€ 565,638",F,27,Italy,Empoli,Serie A,2018-2019
14,Manuel Pasqual,"€ 10,692","€ 556,000","€ 565,638",D,36,Italy,Empoli,Serie A,2018-2019
15,Giovanni Di Lorenzo,"€ 10,692","€ 556,000","€ 565,638",D,24,Italy,Empoli,Serie A,2018-2019
16,Leonardo Capezzi,"€ 10,692","€ 556,000","€ 565,638",M,23,Italy,Empoli,Serie A,2018-2019
17,Marko Pajac,"€ 10,673","€ 555,000","€ 564,621",D,25,Croatia,Empoli,Serie A,2018-2019
18,Cristian Dell'Orco,"€ 10,673","€ 555,000","€ 564,621",D,24,Italy,Empoli,Serie A,2018-2019
