,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,398,836",M,31,Slovenia,Chievo Verona,Serie A,2018-2019
2,Nenad Tomović,"€ 24,923","€ 1,296,000","€ 1,318,466",D,30,Serbia,Chievo Verona,Serie A,2018-2019
3,Joel Obi,"€ 24,923","€ 1,296,000","€ 1,318,466",M,27,Nigeria,Chievo Verona,Serie A,2018-2019
4,Filip Djordjevic,"€ 24,923","€ 1,296,000","€ 1,318,466",F,30,Serbia,Chievo Verona,Serie A,2018-2019
5,Emanuele Giaccherini,"€ 24,923","€ 1,296,000","€ 1,318,466",M,33,Italy,Chievo Verona,Serie A,2018-2019
6,Perparim Hetemaj,"€ 21,365","€ 1,111,000","€ 1,130,259",M,31,Finland,Chievo Verona,Serie A,2018-2019
7,Luca Rossettini,"€ 21,365","€ 1,111,000","€ 1,130,259",D,33,Italy,Chievo Verona,Serie A,2018-2019
8,Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,129,242",M,29,Serbia,Chievo Verona,Serie A,2018-2019
9,Marco Andreolli,"€ 20,673","€ 1,075,000","€ 1,093,635",D,32,Italy,Chievo Verona,Serie A,2018-2019
10,Stefano Sorrentino,"€ 19,596","€ 1,019,000","€ 1,036,664",K,39,Italy,Chievo Verona,Serie A,2018-2019
11,Riccardo Meggiorini,"€ 19,596","€ 1,019,000","€ 1,036,664",F,32,Italy,Chievo Verona,Serie A,2018-2019
12,Fabrizio Cacciatore,"€ 17,788","€ 925,000","€ 941,035",D,31,Italy,Chievo Verona,Serie A,2018-2019
13,Ezequiel Schelotto,"€ 17,788","€ 925,000","€ 941,035",D,29,Italy,Chievo Verona,Serie A,2018-2019
14,Bostjan Cesar,"€ 16,019","€ 833,000","€ 847,440",D,35,Slovenia,Chievo Verona,Serie A,2018-2019
15,Nicola Rigoni,"€ 16,019","€ 833,000","€ 847,440",M,27,Italy,Chievo Verona,Serie A,2018-2019
16,Lucas Piazón,"€ 15,577","€ 810,000","€ 824,041",F,24,Brazil,Chievo Verona,Serie A,2018-2019
17,Federico Barba,"€ 14,250","€ 741,000","€ 753,845",D,24,Italy,Chievo Verona,Serie A,2018-2019
18,Mariusz Stepinski,"€ 14,250","€ 741,000","€ 753,845",F,23,Poland,Chievo Verona,Serie A,2018-2019
19,Sergio Pellissier,"€ 12,462","€ 648,000","€ 659,233",F,39,Italy,Chievo Verona,Serie A,2018-2019
20,Nicolas Frey,"€ 10,692","€ 556,000","€ 565,638",D,34,France,Chievo Verona,Serie A,2018-2019
21,Manuel Pucciarelli,"€ 10,692","€ 556,000","€ 565,638",F,27,Italy,Chievo Verona,Serie A,2018-2019
22,Mattia Bani,"€ 8,904","€ 463,000","€ 471,026",D,24,Italy,Chievo Verona,Serie A,2018-2019
23,Musa Juwara,"€ 8,904","€ 463,000","€ 471,026",F,16,The Gambia,Chievo Verona,Serie A,2018-2019
24,Andrea Seculin,"€ 7,115","€ 370,000","€ 376,414",K,27,Italy,Chievo Verona,Serie A,2018-2019
25,Alejandro Rodríguez,"€ 6,058","€ 315,000","€ 320,461",F,26,Spain,Chievo Verona,Serie A,2018-2019
26,Assane Dioussé,"€ 5,577","€ 290,000","€ 295,027",M,20,Senegal,Chievo Verona,Serie A,2018-2019
27,Pawel Jaroszynski,"€ 5,346","€ 278,000","€ 282,819",D,23,Poland,Chievo Verona,Serie A,2018-2019
28,Sofian Kiyine,"€ 3,558","€ 185,000","€ 188,207",M,20,Morocco,Chievo Verona,Serie A,2018-2019
29,Fabio Depaoli,"€ 3,558","€ 185,000","€ 188,207",D,21,Italy,Chievo Verona,Serie A,2018-2019
30,Mauro Burruchaga,"€ 2,846","€ 148,000","€ 150,566",M,20,Argentina,Chievo Verona,Serie A,2018-2019
31,Michele Rigione,"€ 2,846","€ 148,000","€ 150,566",D,27,Italy,Chievo Verona,Serie A,2018-2019
32,Alessandro Confente,"€ 1,904","€ 99,000","€ 100,716",K,20,Italy,Chievo Verona,Serie A,2018-2019
33,Sergej Grubac,"€ 1,788","€ 93,000","€ 94,612",F,18,Montenegro,Chievo Verona,Serie A,2018-2019
34,Emanuel Vignato,"€ 1,788","€ 93,000","€ 94,612",F,17,Italy,Chievo Verona,Serie A,2018-2019
35,Mehdi Léris,"€ 1,788","€ 93,000","€ 94,612",M,20,France,Chievo Verona,Serie A,2018-2019
36,Adrian Semper,"€ 1,788","€ 93,000","€ 94,612",K,20,Croatia,Chievo Verona,Serie A,2018-2019
37,Strahinja Tanasijevic,"€ 1,788","€ 93,000","€ 94,612",D,21,Serbia,Chievo Verona,Serie A,2018-2019
38,Nicola Danieli,"€ 1,404","€ 73,000","€ 74,265",M,20,Italy,Chievo Verona,Serie A,2018-2019
39,Lorenzo Rivi,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Chievo Verona,Serie A,2018-2019
40,Massimo Bertagnoli,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Chievo Verona,Serie A,2018-2019
41,Ibrahim Karamoko,€ 250,"€ 13,000","€ 13,225",M,16,France,Chievo Verona,Serie A,2018-2019
42,Andrea Isufaj,€ 250,"€ 13,000","€ 13,225",F,18,Italy,Chievo Verona,Serie A,2018-2019
43,Filippo Pavoni,€ 250,"€ 13,000","€ 13,225",K,18,Italy,Chievo Verona,Serie A,2018-2019
44,Elia Caprile,€ 250,"€ 13,000","€ 13,225",K,16,Italy,Chievo Verona,Serie A,2018-2019
45,Cesare Pogliano,€ 250,"€ 13,000","€ 13,225",D,20,Italy,Chievo Verona,Serie A,2018-2019
46,Angelo Ndrecka,€ 250,"€ 13,000","€ 13,225",D,16,Albania,Chievo Verona,Serie A,2018-2019
