,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Luis Muriel,"€ 82,500","€ 4,290,000","€ 4,364,367",F,27,Colombia,Fiorentina,Serie A,2018-2019
2,Federico Chiesa,"€ 60,538","€ 3,148,000","€ 3,202,570",F,20,Italy,Fiorentina,Serie A,2018-2019
3,Marko Pjaca,"€ 53,423","€ 2,778,000","€ 2,826,157",F,23,Croatia,Fiorentina,Serie A,2018-2019
4,Gerson,"€ 39,173","€ 2,037,000","€ 2,072,311",M,21,Brazil,Fiorentina,Serie A,2018-2019
5,Germán Pezzella,"€ 39,173","€ 2,037,000","€ 2,072,311",D,27,Argentina,Fiorentina,Serie A,2018-2019
6,Kevin Mirallas,"€ 39,173","€ 2,037,000","€ 2,072,311",F,30,Belgium,Fiorentina,Serie A,2018-2019
7,Giovanni Simeone,"€ 39,173","€ 2,037,000","€ 2,072,311",F,22,Argentina,Fiorentina,Serie A,2018-2019
8,Marco Benassi,"€ 39,173","€ 2,037,000","€ 2,072,311",M,23,Italy,Fiorentina,Serie A,2018-2019
9,Vitor Hugo,"€ 39,173","€ 2,037,000","€ 2,072,311",D,27,Brazil,Fiorentina,Serie A,2018-2019
10,Jordan Veretout,"€ 32,058","€ 1,667,000","€ 1,695,897",M,25,France,Fiorentina,Serie A,2018-2019
11,Riccardo Saponara,"€ 32,058","€ 1,667,000","€ 1,695,897",M,26,Italy,Fiorentina,Serie A,2018-2019
12,Edimilson Fernandes,"€ 30,269","€ 1,574,000","€ 1,601,285",M,22,Switzerland,Fiorentina,Serie A,2018-2019
13,Valentin Eysseric,"€ 26,712","€ 1,389,000","€ 1,413,078",M,26,France,Fiorentina,Serie A,2018-2019
14,Cyril Théréau,"€ 24,808","€ 1,290,000","€ 1,312,362",F,35,France,Fiorentina,Serie A,2018-2019
15,Sebastián Cristóforo,"€ 24,692","€ 1,284,000","€ 1,306,258",M,24,Uruguay,Fiorentina,Serie A,2018-2019
16,Cristiano Biraghi,"€ 21,365","€ 1,111,000","€ 1,130,259",D,25,Italy,Fiorentina,Serie A,2018-2019
17,Nikola Milenkovic,"€ 21,365","€ 1,111,000","€ 1,130,259",D,20,Serbia,Fiorentina,Serie A,2018-2019
18,Alban Lafont,"€ 21,365","€ 1,111,000","€ 1,130,259",K,19,France,Fiorentina,Serie A,2018-2019
19,Vincent Laurini,"€ 17,808","€ 926,000","€ 942,052",D,29,France,Fiorentina,Serie A,2018-2019
20,Federico Ceccherini,"€ 17,808","€ 926,000","€ 942,052",D,26,Italy,Fiorentina,Serie A,2018-2019
21,Bryan Dabo,"€ 17,808","€ 926,000","€ 942,052",M,26,Burkina Faso,Fiorentina,Serie A,2018-2019
22,Maximiliano Olivera,"€ 17,808","€ 926,000","€ 942,052",D,26,Uruguay,Fiorentina,Serie A,2018-2019
23,David Hancko,"€ 14,250","€ 741,000","€ 753,845",D,20,Slovakia,Fiorentina,Serie A,2018-2019
24,Christian Nörgaard,"€ 12,462","€ 648,000","€ 659,233",M,24,Denmark,Fiorentina,Serie A,2018-2019
25,Rafik Zekhnini,"€ 10,173","€ 529,000","€ 538,170",F,20,Norway,Fiorentina,Serie A,2018-2019
26,Kevin Diks,"€ 9,327","€ 485,000","€ 493,407",D,21,Netherlands,Fiorentina,Serie A,2018-2019
27,Jacob Rasmussen,"€ 8,904","€ 463,000","€ 471,026",D,21,Denmark,Fiorentina,Serie A,2018-2019
28,Bartlomiej Dragowski,"€ 7,115","€ 370,000","€ 376,414",K,20,Poland,Fiorentina,Serie A,2018-2019
29,Dusan Vlahovic,"€ 7,115","€ 370,000","€ 376,414",F,18,Serbia,Fiorentina,Serie A,2018-2019
30,Pietro Terracciano,"€ 6,058","€ 315,000","€ 320,461",K,28,Italy,Fiorentina,Serie A,2018-2019
31,Martin Graiciar,"€ 3,558","€ 185,000","€ 188,207",F,19,Czech Republic,Fiorentina,Serie A,2018-2019
32,Lorenzo Venuti,"€ 3,519","€ 183,000","€ 186,172",D,23,Italy,Fiorentina,Serie A,2018-2019
33,Riccardo Sottil,"€ 1,558","€ 81,000","€ 82,404",F,19,Italy,Fiorentina,Serie A,2018-2019
34,Petko Hristov,"€ 1,500","€ 78,000","€ 79,352",D,19,Bulgaria,Fiorentina,Serie A,2018-2019
35,Michele Cerofolini,€ 250,"€ 13,000","€ 13,225",K,19,Italy,Fiorentina,Serie A,2018-2019
36,Giuseppe Caso,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Fiorentina,Serie A,2018-2019
37,Luca Ranieri,€ 250,"€ 13,000","€ 13,225",D,19,Italy,Fiorentina,Serie A,2018-2019
