,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Juanfran,"€ 95,173","€ 4,949,000","€ 5,206,966",D,27,Spain,Deportivo,La Liga,2016-2017
2,Gaël Kakuta,"€ 66,154","€ 3,440,000","€ 3,619,309",F,25,Democratic Republic of Congo,Deportivo,La Liga,2016-2017
3,Marlos Moreno,"€ 50,000","€ 2,600,000","€ 2,735,525",F,19,Colombia,Deportivo,La Liga,2016-2017
4,Florin Andone,"€ 46,654","€ 2,426,000","€ 2,552,455",F,23,Romania,Deportivo,La Liga,2016-2017
5,Joselu,"€ 36,115","€ 1,878,000","€ 1,975,890",F,26,Spain,Deportivo,La Liga,2016-2017
6,Pedro Mosquera,"€ 31,404","€ 1,633,000","€ 1,718,120",M,28,Spain,Deportivo,La Liga,2016-2017
7,Carles Gil,"€ 31,115","€ 1,618,000","€ 1,702,338",M,23,Spain,Deportivo,La Liga,2016-2017
8,Ola John,"€ 25,308","€ 1,316,000","€ 1,384,596",F,24,Netherlands,Deportivo,La Liga,2016-2017
9,Fayçal Fajr,"€ 22,673","€ 1,179,000","€ 1,240,455",M,27,Morocco,Deportivo,La Liga,2016-2017
10,Guilherme,"€ 22,596","€ 1,175,000","€ 1,236,247",M,25,Brazil,Deportivo,La Liga,2016-2017
11,Alejandro Arribas,"€ 18,692","€ 972,000","€ 1,022,665",D,27,Spain,Deportivo,La Liga,2016-2017
12,Raúl Albentosa,"€ 18,596","€ 967,000","€ 1,017,405",D,27,Spain,Deportivo,La Liga,2016-2017
13,Celso Borges,"€ 14,827","€ 771,000","€ 811,188",M,28,Costa Rica,Deportivo,La Liga,2016-2017
14,Oriol Riera,"€ 14,346","€ 746,000","€ 784,885",F,29,Spain,Deportivo,La Liga,2016-2017
15,Przemyslaw Tyton,"€ 14,288","€ 743,000","€ 781,729",K,29,Poland,Deportivo,La Liga,2016-2017
16,Bruno Gama,"€ 13,904","€ 723,000","€ 760,686",F,28,Portugal,Deportivo,La Liga,2016-2017
17,Fernando Navarro,"€ 11,673","€ 607,000","€ 638,640",D,34,Spain,Deportivo,La Liga,2016-2017
18,Álex Bergantiños,"€ 10,942","€ 569,000","€ 598,659",M,31,Spain,Deportivo,La Liga,2016-2017
19,Germán Lux,"€ 7,654","€ 398,000","€ 418,746",K,33,Argentina,Deportivo,La Liga,2016-2017
20,Davy Roef,"€ 7,173","€ 373,000","€ 392,443",K,22,Belgium,Deportivo,La Liga,2016-2017
21,Laure,"€ 5,135","€ 267,000","€ 280,917",D,31,Spain,Deportivo,La Liga,2016-2017
22,Pinchi,"€ 4,712","€ 245,000","€ 257,771",F,20,Spain,Deportivo,La Liga,2016-2017
23,Pablo Insua,"€ 3,212","€ 167,000","€ 175,705",D,22,Spain,Deportivo,La Liga,2016-2017
24,Luisinho,"€ 2,385","€ 124,000","€ 130,463",D,31,Portugal,Deportivo,La Liga,2016-2017
25,Nacho Monsalve,"€ 1,462","€ 76,000","€ 79,961",D,22,Spain,Deportivo,La Liga,2016-2017
26,Edu Expósito,€ 442,"€ 23,000","€ 24,199",M,19,Spain,Deportivo,La Liga,2016-2017
27,Sidnei,€ 0,€ 0,€ 0,D,26,Brazil,Deportivo,La Liga,2016-2017
28,Bicho,€ 0,€ 0,€ 0,M,20,Spain,Deportivo,La Liga,2016-2017
29,Borja Valle,€ 0,€ 0,€ 0,F,23,Spain,Deportivo,La Liga,2016-2017
30,Emre Colak,€ 0,€ 0,€ 0,M,25,Turkey,Deportivo,La Liga,2016-2017
31,Federico Cartabia,€ 0,€ 0,€ 0,F,23,Argentina,Deportivo,La Liga,2016-2017
32,Juan Domínguez,€ 0,€ 0,€ 0,M,26,Spain,Deportivo,La Liga,2016-2017
33,Lucas Pérez,€ 0,€ 0,€ 0,F,27,Spain,Deportivo,La Liga,2016-2017
34,Rober Pier,€ 0,€ 0,€ 0,D,21,Spain,Deportivo,La Liga,2016-2017
35,Rubén Martínez,€ 0,€ 0,€ 0,K,32,Spain,Deportivo,La Liga,2016-2017
36,Ryan Babel,€ 0,€ 0,€ 0,F,29,Netherlands,Deportivo,La Liga,2016-2017
37,Saúl García,€ 0,€ 0,€ 0,D,21,Spain,Deportivo,La Liga,2016-2017
