,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Samir Nasri,"€ 166,673","€ 8,667,000","€ 9,118,766",M,29,France,Sevilla,La Liga,2016-2017
2,Stevan Jovetic,"€ 119,288","€ 6,203,000","€ 6,526,330",F,26,Montenegro,Sevilla,La Liga,2016-2017
3,Salvatore Sirigu,"€ 90,558","€ 4,709,000","€ 4,954,456",K,29,Italy,Sevilla,La Liga,2016-2017
4,Vitolo,"€ 89,192","€ 4,638,000","€ 4,879,755",F,26,Spain,Sevilla,La Liga,2016-2017
5,Franco Vázquez,"€ 69,462","€ 3,612,000","€ 3,800,275",M,27,Argentina,Sevilla,La Liga,2016-2017
6,Adil Rami,"€ 64,577","€ 3,358,000","€ 3,533,035",D,30,France,Sevilla,La Liga,2016-2017
7,Sergio Rico,"€ 60,038","€ 3,122,000","€ 3,284,734",K,22,Spain,Sevilla,La Liga,2016-2017
8,Luciano Vietto,"€ 59,038","€ 3,070,000","€ 3,230,023",F,22,Argentina,Sevilla,La Liga,2016-2017
9,Pablo Sarabia,"€ 55,500","€ 2,886,000","€ 3,036,432",M,24,Spain,Sevilla,La Liga,2016-2017
10,Nicolás Pareja,"€ 50,346","€ 2,618,000","€ 2,754,463",D,32,Argentina,Sevilla,La Liga,2016-2017
11,Vicente Iborra,"€ 49,481","€ 2,573,000","€ 2,707,117",M,28,Spain,Sevilla,La Liga,2016-2017
12,Wissam Ben Yedder,"€ 47,846","€ 2,488,000","€ 2,617,687",F,25,France,Sevilla,La Liga,2016-2017
13,Matías Kranevitter,"€ 45,346","€ 2,358,000","€ 2,480,910",M,23,Argentina,Sevilla,La Liga,2016-2017
14,Ganso,"€ 42,904","€ 2,231,000","€ 2,347,291",M,26,Brazil,Sevilla,La Liga,2016-2017
15,Michael Krohn-Dehli,"€ 41,673","€ 2,167,000","€ 2,279,955",M,33,Denmark,Sevilla,La Liga,2016-2017
16,Gabriel Mercado,"€ 37,923","€ 1,972,000","€ 2,074,790",D,29,Argentina,Sevilla,La Liga,2016-2017
17,Sergio Escudero,"€ 34,615","€ 1,800,000","€ 1,893,825",D,26,Spain,Sevilla,La Liga,2016-2017
18,Hiroshi Kiyotake,"€ 32,731","€ 1,702,000","€ 1,790,716",M,26,Japan,Sevilla,La Liga,2016-2017
19,Benoît Trémoulinas,"€ 32,346","€ 1,682,000","€ 1,769,674",D,30,France,Sevilla,La Liga,2016-2017
20,Mariano,"€ 29,115","€ 1,514,000","€ 1,592,917",D,30,Brazil,Sevilla,La Liga,2016-2017
21,Joaquín Correa,"€ 27,000","€ 1,404,000","€ 1,477,183",F,21,Argentina,Sevilla,La Liga,2016-2017
22,Daniel Carriço,"€ 23,923","€ 1,244,000","€ 1,308,843",D,27,Portugal,Sevilla,La Liga,2016-2017
23,David Soria,"€ 21,038","€ 1,094,000","€ 1,151,025",K,23,Spain,Sevilla,La Liga,2016-2017
24,Walter Montoya,"€ 13,481","€ 701,000","€ 737,540",M,22,Argentina,Sevilla,La Liga,2016-2017
25,Clément Lenglet,"€ 11,692","€ 608,000","€ 639,692",D,21,France,Sevilla,La Liga,2016-2017
26,Borja Lasso,"€ 7,385","€ 384,000","€ 404,016",M,22,Spain,Sevilla,La Liga,2016-2017
27,Diego González,"€ 6,019","€ 313,000","€ 329,315",D,21,Spain,Sevilla,La Liga,2016-2017
28,Carlos Fernández,"€ 3,942","€ 205,000","€ 215,686",F,20,Spain,Sevilla,La Liga,2016-2017
29,Álex Muñoz,"€ 3,750","€ 195,000","€ 205,164",D,21,Spain,Sevilla,La Liga,2016-2017
30,David Carmona,"€ 2,923","€ 152,000","€ 159,923",D,19,Spain,Sevilla,La Liga,2016-2017
31,Cristian González,"€ 2,269","€ 118,000","€ 124,151",D,19,Uruguay,Sevilla,La Liga,2016-2017
32,José Mena,€ 38,"€ 2,000","€ 2,104",M,18,Spain,Sevilla,La Liga,2016-2017
33,Alejandro Pozo,€ 38,"€ 2,000","€ 2,104",M,17,Spain,Sevilla,La Liga,2016-2017
34,Yevhen Konoplyanka,€ 0,€ 0,€ 0,F,26,Ukraine,Sevilla,La Liga,2016-2017
35,José Antonio Caro,€ 0,€ 0,€ 0,K,22,Spain,Sevilla,La Liga,2016-2017
36,José Matos,€ 0,€ 0,€ 0,D,21,Spain,Sevilla,La Liga,2016-2017
37,Juan Muñoz,€ 0,€ 0,€ 0,F,20,Spain,Sevilla,La Liga,2016-2017
38,Sebastián Cristóforo,€ 0,€ 0,€ 0,M,22,Uruguay,Sevilla,La Liga,2016-2017
39,Steven Nzonzi,€ 0,€ 0,€ 0,M,27,France,Sevilla,La Liga,2016-2017
40,Timothée Kolodziejczak,€ 0,€ 0,€ 0,D,24,France,Sevilla,La Liga,2016-2017
