,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Cédric Bakambu,"€ 57,250","€ 2,977,000","€ 3,132,176",F,25,Democratic Republic of Congo,Villarreal,La Liga,2016-2017
2,Jonathan dos Santos,"€ 53,192","€ 2,766,000","€ 2,910,177",M,26,Mexico,Villarreal,La Liga,2016-2017
3,Roberto Soldado,"€ 50,615","€ 2,632,000","€ 2,769,193",F,31,Spain,Villarreal,La Liga,2016-2017
4,Sergio Asenjo,"€ 48,077","€ 2,500,000","€ 2,630,312",K,27,Spain,Villarreal,La Liga,2016-2017
5,Samu Castillejo,"€ 47,096","€ 2,449,000","€ 2,576,654",F,21,Spain,Villarreal,La Liga,2016-2017
6,Mateo Musacchio,"€ 46,808","€ 2,434,000","€ 2,560,872",D,25,Argentina,Villarreal,La Liga,2016-2017
7,Manu Trigueros,"€ 45,058","€ 2,343,000","€ 2,465,129",M,24,Spain,Villarreal,La Liga,2016-2017
8,Denis Cheryshev,"€ 41,442","€ 2,155,000","€ 2,267,329",F,25,Russia,Villarreal,La Liga,2016-2017
9,José Ángel,"€ 22,942","€ 1,193,000","€ 1,255,185",D,26,Spain,Villarreal,La Liga,2016-2017
10,Jaume Costa,"€ 22,750","€ 1,183,000","€ 1,244,664",D,28,Spain,Villarreal,La Liga,2016-2017
11,Roberto Soriano,"€ 22,596","€ 1,175,000","€ 1,236,247",M,25,Italy,Villarreal,La Liga,2016-2017
12,Nicola Sansone,"€ 22,596","€ 1,175,000","€ 1,236,247",F,24,Italy,Villarreal,La Liga,2016-2017
13,Antonio Rukavina,"€ 15,231","€ 792,000","€ 833,283",D,32,Serbia,Villarreal,La Liga,2016-2017
14,Andrés Fernández,"€ 14,346","€ 746,000","€ 784,885",K,29,Spain,Villarreal,La Liga,2016-2017
15,Daniele Bonera,"€ 11,923","€ 620,000","€ 652,317",D,35,Italy,Villarreal,La Liga,2016-2017
16,Mariano Barbosa,"€ 8,769","€ 456,000","€ 479,769",K,31,Argentina,Villarreal,La Liga,2016-2017
17,Aitor Cantalapiedra,"€ 3,346","€ 174,000","€ 183,070",F,20,Spain,Villarreal,La Liga,2016-2017
18,José Carlos Lazo,"€ 2,250","€ 117,000","€ 123,099",F,20,Spain,Villarreal,La Liga,2016-2017
19,Akram Afif,"€ 1,904","€ 99,000","€ 104,160",F,19,Qatar,Villarreal,La Liga,2016-2017
20,Víctor Ruiz,"€ 1,231","€ 64,000","€ 67,336",D,27,Spain,Villarreal,La Liga,2016-2017
21,Daniel Raba,€ 558,"€ 29,000","€ 30,512",F,20,Spain,Villarreal,La Liga,2016-2017
22,Darío Poveda,€ 519,"€ 27,000","€ 28,407",F,19,Spain,Villarreal,La Liga,2016-2017
23,Pablo Larrea,€ 481,"€ 25,000","€ 26,303",M,22,Spain,Villarreal,La Liga,2016-2017
24,Ramón Bueno,€ 404,"€ 21,000","€ 22,095",D,21,Spain,Villarreal,La Liga,2016-2017
25,Rodri,€ 385,"€ 20,000","€ 21,042",M,20,Spain,Villarreal,La Liga,2016-2017
26,Adrián Marín,€ 58,"€ 3,000","€ 3,156",D,19,Spain,Villarreal,La Liga,2016-2017
27,Pau Torres,€ 58,"€ 3,000","€ 3,156",D,19,Spain,Villarreal,La Liga,2016-2017
28,Álvaro González,€ 38,"€ 2,000","€ 2,104",D,26,Spain,Villarreal,La Liga,2016-2017
29,Leo Suárez,€ 0,€ 0,€ 0,F,20,Argentina,Villarreal,La Liga,2016-2017
30,Alfred N'Diaye,€ 0,€ 0,€ 0,M,26,Senegal,Villarreal,La Liga,2016-2017
31,Alfonso Pedraza,€ 0,€ 0,€ 0,F,20,Spain,Villarreal,La Liga,2016-2017
32,Alexandre Pato,€ 0,€ 0,€ 0,F,26,Brazil,Villarreal,La Liga,2016-2017
33,Santos Borré,€ 0,€ 0,€ 0,F,20,Colombia,Villarreal,La Liga,2016-2017
34,Cristian Espinoza,€ 0,€ 0,€ 0,F,21,Argentina,Villarreal,La Liga,2016-2017
35,Adrián López,€ 0,€ 0,€ 0,M,28,Spain,Villarreal,La Liga,2016-2017
36,Mario Gaspar,€ 0,€ 0,€ 0,D,25,Spain,Villarreal,La Liga,2016-2017
37,Mario González,€ 0,€ 0,€ 0,F,20,Spain,Villarreal,La Liga,2016-2017
38,Bruno Soriano,€ 0,€ 0,€ 0,M,32,Spain,Villarreal,La Liga,2016-2017
39,Pablo Iñiguez,€ 0,€ 0,€ 0,D,22,Spain,Villarreal,La Liga,2016-2017
