,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Juanfran,"€ 95,173","€ 4,949,000","€ 5,206,966",F,24,Spain,Eibar,La Liga,2016-2017
2,Pedro León,"€ 26,981","€ 1,403,000","€ 1,476,131",F,29,Spain,Eibar,La Liga,2016-2017
3,Takashi Inui,"€ 19,865","€ 1,033,000","€ 1,086,845",F,28,Japan,Eibar,La Liga,2016-2017
4,Gonzalo Escalante,"€ 19,269","€ 1,002,000","€ 1,054,229",M,23,Argentina,Eibar,La Liga,2016-2017
5,Sergi Enrich,"€ 18,462","€ 960,000","€ 1,010,040",F,26,Spain,Eibar,La Liga,2016-2017
6,Iván Ramis,"€ 17,692","€ 920,000","€ 967,955",D,31,Spain,Eibar,La Liga,2016-2017
7,Antonio Luna,"€ 16,519","€ 859,000","€ 903,775",D,25,Spain,Eibar,La Liga,2016-2017
8,Florian Lejeune,"€ 15,615","€ 812,000","€ 854,325",D,25,France,Eibar,La Liga,2016-2017
9,Rubén Peña,"€ 15,000","€ 780,000","€ 820,657",D,24,Spain,Eibar,La Liga,2016-2017
10,Kike García,"€ 14,942","€ 777,000","€ 817,501",F,26,Spain,Eibar,La Liga,2016-2017
11,Asier Riesgo,"€ 13,654","€ 710,000","€ 747,009",K,32,Spain,Eibar,La Liga,2016-2017
12,Adrián González,"€ 12,192","€ 634,000","€ 667,047",M,28,Spain,Eibar,La Liga,2016-2017
13,Ander Capa,"€ 11,885","€ 618,000","€ 650,213",D,24,Spain,Eibar,La Liga,2016-2017
14,Fran Rico,"€ 11,000","€ 572,000","€ 601,815",M,28,Spain,Eibar,La Liga,2016-2017
15,Mauro dos Santos,"€ 10,615","€ 552,000","€ 580,773",D,26,Argentina,Eibar,La Liga,2016-2017
16,David Juncà,"€ 9,923","€ 516,000","€ 542,896",D,22,Spain,Eibar,La Liga,2016-2017
17,Nano Mesa,"€ 9,885","€ 514,000","€ 540,792",F,21,Spain,Eibar,La Liga,2016-2017
18,Anaitz Arbilla,"€ 2,750","€ 143,000","€ 150,454",D,29,Spain,Eibar,La Liga,2016-2017
19,Dani García,€ 327,"€ 17,000","€ 17,886",M,26,Spain,Eibar,La Liga,2016-2017
20,Yoel Rodríguez,€ 0,€ 0,€ 0,K,27,Spain,Eibar,La Liga,2016-2017
21,Alejandro Gálvez,€ 0,€ 0,€ 0,D,27,Spain,Eibar,La Liga,2016-2017
22,Bebé,€ 0,€ 0,€ 0,F,25,Portugal,Eibar,La Liga,2016-2017
23,Christian Rivera,€ 0,€ 0,€ 0,M,18,Spain,Eibar,La Liga,2016-2017
24,Imanol Sarriegi,€ 0,€ 0,€ 0,M,21,Spain,Eibar,La Liga,2016-2017
25,Íñigo Barrenetxea,€ 0,€ 0,€ 0,M,22,Spain,Eibar,La Liga,2016-2017
26,Jon Ander Amelibia,€ 0,€ 0,€ 0,D,22,Spain,Eibar,La Liga,2016-2017
27,Jon Ander Felipe,€ 0,€ 0,€ 0,K,21,Spain,Eibar,La Liga,2016-2017
28,Jordi Calavera,€ 0,€ 0,€ 0,D,20,Spain,Eibar,La Liga,2016-2017
29,Josué Dorrio,€ 0,€ 0,€ 0,F,22,Spain,Eibar,La Liga,2016-2017
30,Jota Peleteiro,€ 0,€ 0,€ 0,F,25,Spain,Eibar,La Liga,2016-2017
31,Julen López,€ 0,€ 0,€ 0,D,20,Spain,Eibar,La Liga,2016-2017
32,Markel Areitio,€ 0,€ 0,€ 0,K,19,Spain,Eibar,La Liga,2016-2017
33,Pere Milla,€ 0,€ 0,€ 0,F,23,Spain,Eibar,La Liga,2016-2017
34,Quique Cebriá,€ 0,€ 0,€ 0,K,21,Spain,Eibar,La Liga,2016-2017
35,Roger Escoruela,€ 0,€ 0,€ 0,D,20,Spain,Eibar,La Liga,2016-2017
36,Sergio García,€ 0,€ 0,€ 0,F,26,Spain,Eibar,La Liga,2016-2017
37,Thaylor,€ 0,€ 0,€ 0,F,22,Angola,Eibar,La Liga,2016-2017
38,Unai Elgezabal,€ 0,€ 0,€ 0,D,23,Spain,Eibar,La Liga,2016-2017
