,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Asier Illarramendi,"€ 52,654","€ 2,738,000","€ 2,880,718",M,26,Spain,Real Sociedad,La Liga,2016-2017
2,Iñigo Martínez,"€ 45,846","€ 2,384,000","€ 2,508,266",D,25,Spain,Real Sociedad,La Liga,2016-2017
3,Gerónimo Rulli,"€ 44,019","€ 2,289,000","€ 2,408,314",K,24,Argentina,Real Sociedad,La Liga,2016-2017
4,Carlos Vela,"€ 40,346","€ 2,098,000","€ 2,207,358",F,27,Mexico,Real Sociedad,La Liga,2016-2017
5,Xabi Prieto,"€ 34,058","€ 1,771,000","€ 1,863,313",M,32,Spain,Real Sociedad,La Liga,2016-2017
6,Sergio Canales,"€ 29,904","€ 1,555,000","€ 1,636,054",M,25,Spain,Real Sociedad,La Liga,2016-2017
7,Esteban Granero,"€ 29,346","€ 1,526,000","€ 1,605,543",M,28,Spain,Real Sociedad,La Liga,2016-2017
8,Juanmi,"€ 28,731","€ 1,494,000","€ 1,571,875",F,23,Spain,Real Sociedad,La Liga,2016-2017
9,Willian José,"€ 25,885","€ 1,346,000","€ 1,416,160",F,24,Brazil,Real Sociedad,La Liga,2016-2017
10,Joseba Zaldua,"€ 18,462","€ 960,000","€ 1,010,040",D,24,Spain,Real Sociedad,La Liga,2016-2017
11,Imanol Agirretxe,"€ 18,346","€ 954,000","€ 1,003,727",F,29,Spain,Real Sociedad,La Liga,2016-2017
12,David Zurutuza,"€ 14,673","€ 763,000","€ 802,771",M,29,Spain,Real Sociedad,La Liga,2016-2017
13,Aritz Elustondo,"€ 12,654","€ 658,000","€ 692,298",D,22,Spain,Real Sociedad,La Liga,2016-2017
14,Raúl Navas,"€ 12,365","€ 643,000","€ 676,516",D,28,Spain,Real Sociedad,La Liga,2016-2017
15,David Concha,"€ 11,712","€ 609,000","€ 640,744",F,19,Spain,Real Sociedad,La Liga,2016-2017
16,Jon Gaztañaga,"€ 11,596","€ 603,000","€ 634,431",M,25,Spain,Real Sociedad,La Liga,2016-2017
17,Mikel González,"€ 9,192","€ 478,000","€ 502,916",D,30,Spain,Real Sociedad,La Liga,2016-2017
18,Rubén Pardo,"€ 7,327","€ 381,000","€ 400,860",M,23,Spain,Real Sociedad,La Liga,2016-2017
19,Carlos Martínez,"€ 6,423","€ 334,000","€ 351,410",D,30,Spain,Real Sociedad,La Liga,2016-2017
20,Toño,"€ 6,192","€ 322,000","€ 338,784",K,29,Spain,Real Sociedad,La Liga,2016-2017
21,Jon Bautista,"€ 3,519","€ 183,000","€ 192,539",F,20,Spain,Real Sociedad,La Liga,2016-2017
22,Ander Bardají,"€ 2,885","€ 150,000","€ 157,819",K,21,Spain,Real Sociedad,La Liga,2016-2017
23,Jon Guridi,"€ 1,808","€ 94,000","€ 98,900",M,21,Spain,Real Sociedad,La Liga,2016-2017
24,Kévin Rodrigues,"€ 1,558","€ 81,000","€ 85,222",D,22,Portugal,Real Sociedad,La Liga,2016-2017
25,Álvaro Odriozola,"€ 1,308","€ 68,000","€ 71,544",D,20,Spain,Real Sociedad,La Liga,2016-2017
26,Igor Zubeldia,€ 58,"€ 3,000","€ 3,156",M,19,Spain,Real Sociedad,La Liga,2016-2017
27,Yuri Berchiche,€ 0,€ 0,€ 0,D,26,Spain,Real Sociedad,La Liga,2016-2017
28,Eneko Capilla,€ 0,€ 0,€ 0,M,21,Spain,Real Sociedad,La Liga,2016-2017
29,Héctor Hernández,€ 0,€ 0,€ 0,D,25,Spain,Real Sociedad,La Liga,2016-2017
30,Markel Bergara,€ 0,€ 0,€ 0,M,30,Spain,Real Sociedad,La Liga,2016-2017
31,Mikel Oyarzabal,€ 0,€ 0,€ 0,F,19,Spain,Real Sociedad,La Liga,2016-2017
32,Pablo Hervías,€ 0,€ 0,€ 0,F,23,Spain,Real Sociedad,La Liga,2016-2017
33,Srdjan Babic,€ 0,€ 0,€ 0,D,20,Serbia,Real Sociedad,La Liga,2016-2017
34,Alain Oyarzun,€ 0,€ 0,€ 0,F,22,Spain,Real Sociedad,La Liga,2016-2017
