,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Giuseppe Rossi,"€ 77,500","€ 4,030,000","€ 4,240,063",F,29,Italy,Celta Vigo,La Liga,2016-2017
2,Iago Aspas,"€ 50,385","€ 2,620,000","€ 2,756,567",F,28,Spain,Celta Vigo,La Liga,2016-2017
3,Pablo Hernández,"€ 46,038","€ 2,394,000","€ 2,518,787",M,29,Chile,Celta Vigo,La Liga,2016-2017
4,John Guidetti,"€ 31,019","€ 1,613,000","€ 1,697,077",F,24,Sweden,Celta Vigo,La Liga,2016-2017
5,Alberto Bueno,"€ 30,827","€ 1,603,000","€ 1,686,556",F,28,Spain,Celta Vigo,La Liga,2016-2017
6,Gustavo Cabral,"€ 28,731","€ 1,494,000","€ 1,571,875",D,30,Argentina,Celta Vigo,La Liga,2016-2017
7,Facundo Roncaglia,"€ 24,038","€ 1,250,000","€ 1,315,156",D,29,Argentina,Celta Vigo,La Liga,2016-2017
8,Andreu Fontàs,"€ 23,981","€ 1,247,000","€ 1,312,000",D,26,Spain,Celta Vigo,La Liga,2016-2017
9,Daniel Wass,"€ 22,962","€ 1,194,000","€ 1,256,237",D,27,Denmark,Celta Vigo,La Liga,2016-2017
10,Marcelo Díaz,"€ 22,250","€ 1,157,000","€ 1,217,308",M,29,Chile,Celta Vigo,La Liga,2016-2017
11,Nemanja Radoja,"€ 21,558","€ 1,121,000","€ 1,179,432",M,23,Serbia,Celta Vigo,La Liga,2016-2017
12,Claudio Beauvue,"€ 20,154","€ 1,048,000","€ 1,102,627",F,28,Guadeloupe,Celta Vigo,La Liga,2016-2017
13,Rubén Pérez,"€ 18,404","€ 957,000","€ 1,006,883",M,27,Spain,Celta Vigo,La Liga,2016-2017
14,Sergi Gómez,"€ 17,673","€ 919,000","€ 966,903",D,24,Spain,Celta Vigo,La Liga,2016-2017
15,Pione Sisto,"€ 15,692","€ 816,000","€ 858,534",F,21,Denmark,Celta Vigo,La Liga,2016-2017
16,Gabriel,"€ 15,019","€ 781,000","€ 821,710",M,22,Brazil,Celta Vigo,La Liga,2016-2017
17,Tito,"€ 14,288","€ 743,000","€ 781,729",D,30,Spain,Celta Vigo,La Liga,2016-2017
18,Nabil El Zhar,"€ 13,750","€ 715,000","€ 752,269",F,29,Morocco,Celta Vigo,La Liga,2016-2017
19,Carles Planas,"€ 13,577","€ 706,000","€ 742,800",D,25,Spain,Celta Vigo,La Liga,2016-2017
20,David Timor,"€ 13,558","€ 705,000","€ 741,748",M,26,Spain,Celta Vigo,La Liga,2016-2017
21,Iago Herrerín,"€ 12,962","€ 674,000","€ 709,132",K,28,Spain,Celta Vigo,La Liga,2016-2017
