,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Salvatore Sirigu,"€ 90,558","€ 4,709,000","€ 4,954,456",K,29,Italy,Osasuna,La Liga,2016-2017
2,Emmanuel Rivière,"€ 38,885","€ 2,022,000","€ 2,127,396",F,26,France,Osasuna,La Liga,2016-2017
3,Sergio León,"€ 20,596","€ 1,071,000","€ 1,126,826",F,27,Spain,Osasuna,La Liga,2016-2017
4,Oriol Riera,"€ 14,346","€ 746,000","€ 784,885",F,29,Spain,Osasuna,La Liga,2016-2017
5,Fran Mérida,"€ 12,481","€ 649,000","€ 682,829",M,26,Spain,Osasuna,La Liga,2016-2017
6,Álex Berenguer,"€ 12,192","€ 634,000","€ 667,047",F,20,Spain,Osasuna,La Liga,2016-2017
7,Miguel de las Cuevas,"€ 10,231","€ 532,000","€ 559,730",F,30,Spain,Osasuna,La Liga,2016-2017
8,Didier Digard,"€ 9,885","€ 514,000","€ 540,792",M,29,France,Osasuna,La Liga,2016-2017
9,Carlos Clerc,"€ 9,538","€ 496,000","€ 521,854",D,24,Spain,Osasuna,La Liga,2016-2017
10,David García,"€ 8,942","€ 465,000","€ 489,238",D,22,Spain,Osasuna,La Liga,2016-2017
11,Kenan Kodro,"€ 8,750","€ 455,000","€ 478,717",F,22,Bosnia-Herzegovina,Osasuna,La Liga,2016-2017
12,Roberto Torres,"€ 8,519","€ 443,000","€ 466,091",M,27,Spain,Osasuna,La Liga,2016-2017
13,Goran Causic,"€ 7,750","€ 403,000","€ 424,006",M,24,Serbia,Osasuna,La Liga,2016-2017
14,Nikola Vujadinovic,"€ 6,635","€ 345,000","€ 362,983",D,29,Montenegro,Osasuna,La Liga,2016-2017
15,Miguel Olavide,"€ 5,135","€ 267,000","€ 280,917",F,20,Spain,Osasuna,La Liga,2016-2017
16,Antonio Otegui,"€ 3,942","€ 205,000","€ 215,686",M,18,Spain,Osasuna,La Liga,2016-2017
17,Unai García,"€ 3,692","€ 192,000","€ 202,008",D,23,Spain,Osasuna,La Liga,2016-2017
18,Miguel Flaño,"€ 3,115","€ 162,000","€ 170,444",D,31,Spain,Osasuna,La Liga,2016-2017
19,Iván Márquez,€ 827,"€ 43,000","€ 45,241",D,22,Spain,Osasuna,La Liga,2016-2017
20,Kike Barja,€ 692,"€ 36,000","€ 37,876",F,19,Spain,Osasuna,La Liga,2016-2017
21,Álvaro Fernández,€ 365,"€ 19,000","€ 19,990",K,18,Spain,Osasuna,La Liga,2016-2017
22,Aitor Lorea,€ 365,"€ 19,000","€ 19,990",F,18,Spain,Osasuna,La Liga,2016-2017
23,Aitor Buñuel,€ 58,"€ 3,000","€ 3,156",D,18,Spain,Osasuna,La Liga,2016-2017
24,Luis Perea,€ 58,"€ 3,000","€ 3,156",M,18,Spain,Osasuna,La Liga,2016-2017
25,Mario Fernández,€ 0,€ 0,€ 0,K,28,Spain,Osasuna,La Liga,2016-2017
26,Juan Rafael Fuentes,€ 0,€ 0,€ 0,D,26,Spain,Osasuna,La Liga,2016-2017
27,Juan Pérez,€ 0,€ 0,€ 0,K,19,Spain,Osasuna,La Liga,2016-2017
28,Nauzet Pérez,€ 0,€ 0,€ 0,K,31,Spain,Osasuna,La Liga,2016-2017
29,Jhon Mondragón,€ 0,€ 0,€ 0,D,21,Colombia,Osasuna,La Liga,2016-2017
30,Oier,€ 0,€ 0,€ 0,M,30,Spain,Osasuna,La Liga,2016-2017
31,Javier Flaño,€ 0,€ 0,€ 0,D,31,Spain,Osasuna,La Liga,2016-2017
32,Raoul Loé,€ 0,€ 0,€ 0,M,27,Cameroon,Osasuna,La Liga,2016-2017
33,Javi Álamo,€ 0,€ 0,€ 0,F,27,Spain,Osasuna,La Liga,2016-2017
34,Jaime Romero,€ 0,€ 0,€ 0,F,25,Spain,Osasuna,La Liga,2016-2017
35,Imanol García,€ 0,€ 0,€ 0,M,20,Spain,Osasuna,La Liga,2016-2017
36,Tano Bonnín,€ 0,€ 0,€ 0,D,26,Dominican Republic,Osasuna,La Liga,2016-2017
37,Fausto Tienza,€ 0,€ 0,€ 0,M,26,Spain,Osasuna,La Liga,2016-2017
