,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
15,16,Theo Hernández,"€ 7,731","€ 402,000","€ 422,954",D,18,France,Alaves,La Liga,2016-2017
16,17,Marcos Llorente,"€ 6,442","€ 335,000","€ 352,462",M,21,Spain,Alaves,La Liga,2016-2017
17,18,Manu García,"€ 3,596","€ 187,000","€ 196,747",M,30,Spain,Alaves,La Liga,2016-2017
18,19,Manu García,"€ 3,596","€ 187,000","€ 196,747",M,18,Spain,Alaves,La Liga,2016-2017
19,20,Aleksandar Katai,"€ 2,865","€ 149,000","€ 156,767",F,25,Serbia,Alaves,La Liga,2016-2017
20,21,Einar Galilea,"€ 2,519","€ 131,000","€ 137,828",M,22,Spain,Alaves,La Liga,2016-2017
21,22,Sergio Llamas,"€ 1,577","€ 82,000","€ 86,274",M,23,Spain,Alaves,La Liga,2016-2017
22,23,Víctor Camarasa,"€ 1,288","€ 67,000","€ 70,492",M,22,Spain,Alaves,La Liga,2016-2017
23,24,Manu Barreiro,€ 0,€ 0,€ 0,F,29,Spain,Alaves,La Liga,2016-2017
24,25,Aleksandar Pantic,€ 0,€ 0,€ 0,D,24,Serbia,Alaves,La Liga,2016-2017
25,26,Cristian Espinoza,€ 0,€ 0,€ 0,F,21,Argentina,Alaves,La Liga,2016-2017
26,27,Edgar Méndez,€ 0,€ 0,€ 0,F,26,Spain,Alaves,La Liga,2016-2017
27,28,Adrián Ortolá,€ 0,€ 0,€ 0,K,22,Spain,Alaves,La Liga,2016-2017
28,29,Martin Aguirregabiria,€ 0,€ 0,€ 0,D,20,Spain,Alaves,La Liga,2016-2017
29,30,Raúl Carnero,€ 0,€ 0,€ 0,D,27,Spain,Alaves,La Liga,2016-2017
0,1,Aymeric Laporte,"€ 156,269","€ 8,126,000","€ 8,549,567",D,22,France,Athletic Club,La Liga,2016-2017
1,2,Raúl García,"€ 106,231","€ 5,524,000","€ 5,811,938",M,29,Spain,Athletic Club,La Liga,2016-2017
2,3,Iñaki Williams,"€ 67,904","€ 3,531,000","€ 3,715,053",F,22,Spain,Athletic Club,La Liga,2016-2017
3,4,Óscar de Marcos,"€ 47,346","€ 2,462,000","€ 2,590,331",D,27,Spain,Athletic Club,La Liga,2016-2017
4,5,Markel Susaeta,"€ 44,827","€ 2,331,000","€ 2,452,503",F,28,Spain,Athletic Club,La Liga,2016-2017
5,6,Iker Muniain,"€ 40,346","€ 2,098,000","€ 2,207,358",F,23,Spain,Athletic Club,La Liga,2016-2017
6,7,Ander Iturraspe,"€ 39,788","€ 2,069,000","€ 2,176,846",M,27,Spain,Athletic Club,La Liga,2016-2017
7,8,Aritz Aduriz,"€ 29,346","€ 1,526,000","€ 1,605,543",F,35,Spain,Athletic Club,La Liga,2016-2017
8,9,Gorka Iraizoz,"€ 27,904","€ 1,451,000","€ 1,526,633",K,35,Spain,Athletic Club,La Liga,2016-2017
9,10,Mikel Balenziaga,"€ 23,885","€ 1,242,000","€ 1,306,739",D,28,Spain,Athletic Club,La Liga,2016-2017
10,11,Kepa,"€ 19,558","€ 1,017,000","€ 1,070,011",K,21,Spain,Athletic Club,La Liga,2016-2017
11,12,Mikel San José,"€ 18,346","€ 954,000","€ 1,003,727",M,27,Spain,Athletic Club,La Liga,2016-2017
12,13,Iñigo Lekue,"€ 17,346","€ 902,000","€ 949,017",D,23,Spain,Athletic Club,La Liga,2016-2017
13,14,Mikel Rico,"€ 17,058","€ 887,000","€ 933,235",M,31,Spain,Athletic Club,La Liga,2016-2017
14,15,Eneko Bóveda,"€ 15,750","€ 819,000","€ 861,690",D,27,Spain,Athletic Club,La Liga,2016-2017
15,16,Gorka Elustondo,"€ 15,692","€ 816,000","€ 858,534",M,29,Spain,Athletic Club,La Liga,2016-2017
16,17,Iago Herrerín,"€ 12,962","€ 674,000","€ 709,132",K,28,Spain,Athletic Club,La Liga,2016-2017
17,18,Borja Viguera,"€ 11,904","€ 619,000","€ 651,265",F,29,Spain,Athletic Club,La Liga,2016-2017
18,19,Mikel Vesga,"€ 11,750","€ 611,000","€ 642,848",M,23,Spain,Athletic Club,La Liga,2016-2017
19,20,Enric Saborit,"€ 9,615","€ 500,000","€ 526,062",D,24,Spain,Athletic Club,La Liga,2016-2017
20,21,Unai López,"€ 6,615","€ 344,000","€ 361,931",M,20,Spain,Athletic Club,La Liga,2016-2017
21,22,Asier Villalibre,"€ 3,981","€ 207,000","€ 217,790",F,18,Spain,Athletic Club,La Liga,2016-2017
22,23,Unai Simón,€ 654,"€ 34,000","€ 35,772",K,19,Spain,Athletic Club,La Liga,2016-2017
23,24,Yeray Álvarez,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
24,25,Alex Remiro,€ 0,€ 0,€ 0,K,21,Spain,Athletic Club,La Liga,2016-2017
25,26,Beñat Etxebarria,€ 0,€ 0,€ 0,M,29,Spain,Athletic Club,La Liga,2016-2017
26,27,Gorka Santamaría,€ 0,€ 0,€ 0,F,20,Spain,Athletic Club,La Liga,2016-2017
27,28,Javi Eraso,€ 0,€ 0,€ 0,M,26,Spain,Athletic Club,La Liga,2016-2017
28,29,Kike Sola,€ 0,€ 0,€ 0,F,30,Spain,Athletic Club,La Liga,2016-2017
29,30,Markel Etxeberria,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
30,31,Óscar Gil,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
31,32,Sabin Merino,€ 0,€ 0,€ 0,F,24,Spain,Athletic Club,La Liga,2016-2017
32,33,Urtzi Iriondo,€ 0,€ 0,€ 0,D,21,Spain,Athletic Club,La Liga,2016-2017
33,34,Xabier Etxeita,€ 0,€ 0,€ 0,D,28,Spain,Athletic Club,La Liga,2016-2017
34,35,Ager Aketxe,€ 0,€ 0,€ 0,M,22,Spain,Athletic Club,La Liga,2016-2017
0,1,Koke,"€ 220,115","€ 11,446,000","€ 12,042,621",M,24,Spain,Atletico Madrid,La Liga,2016-2017
1,2,Antoine Griezmann,"€ 155,904","€ 8,107,000","€ 8,529,576",F,25,France,Atletico Madrid,La Liga,2016-2017
2,3,Diego Godín,"€ 138,442","€ 7,199,000","€ 7,574,247",D,30,Uruguay,Atletico Madrid,La Liga,2016-2017
3,4,Fernando Torres,"€ 103,827","€ 5,399,000","€ 5,680,422",F,32,Spain,Atletico Madrid,La Liga,2016-2017
4,5,Juanfran,"€ 95,173","€ 4,949,000","€ 5,206,966",D,31,Spain,Atletico Madrid,La Liga,2016-2017
5,6,Filipe Luís,"€ 86,519","€ 4,499,000","€ 4,733,510",D,30,Brazil,Atletico Madrid,La Liga,2016-2017
6,7,Alessio Cerci,"€ 80,731","€ 4,198,000","€ 4,416,820",F,28,Italy,Atletico Madrid,La Liga,2016-2017
7,8,Guilherme Siqueira,"€ 73,365","€ 3,815,000","€ 4,013,856",D,30,Brazil,Atletico Madrid,La Liga,2016-2017
8,9,Sime Vrsaljko,"€ 69,231","€ 3,600,000","€ 3,787,649",D,24,Croatia,Atletico Madrid,La Liga,2016-2017
9,10,Stefan Savic,"€ 69,231","€ 3,600,000","€ 3,787,649",D,25,Montenegro,Atletico Madrid,La Liga,2016-2017
10,11,Gabi,"€ 69,231","€ 3,600,000","€ 3,787,649",M,32,Spain,Atletico Madrid,La Liga,2016-2017
11,12,Yannick Carrasco,"€ 69,231","€ 3,600,000","€ 3,787,649",F,22,Belgium,Atletico Madrid,La Liga,2016-2017
12,13,Augusto Fernández,"€ 67,269","€ 3,498,000","€ 3,680,333",M,30,Argentina,Atletico Madrid,La Liga,2016-2017
13,14,Jan Oblak,"€ 62,519","€ 3,251,000","€ 3,420,458",K,23,Slovenia,Atletico Madrid,La Liga,2016-2017
14,15,José Giménez,"€ 60,885","€ 3,166,000","€ 3,331,027",D,21,Uruguay,Atletico Madrid,La Liga,2016-2017
15,16,Tiago,"€ 60,769","€ 3,160,000","€ 3,324,715",M,35,Portugal,Atletico Madrid,La Liga,2016-2017
16,17,Luciano Vietto,"€ 59,038","€ 3,070,000","€ 3,230,023",F,22,Argentina,Atletico Madrid,La Liga,2016-2017
17,18,Matías Kranevitter,"€ 45,346","€ 2,358,000","€ 2,480,910",M,23,Argentina,Atletico Madrid,La Liga,2016-2017
18,19,Ángel Correa,"€ 34,731","€ 1,806,000","€ 1,900,137",F,21,Argentina,Atletico Madrid,La Liga,2016-2017
19,20,Miguel Ángel Moyà,"€ 29,519","€ 1,535,000","€ 1,615,012",K,32,Spain,Atletico Madrid,La Liga,2016-2017
20,21,Theo Hernández,"€ 7,731","€ 402,000","€ 422,954",D,18,France,Atletico Madrid,La Liga,2016-2017
21,22,André Moreira,"€ 1,904","€ 99,000","€ 104,160",K,20,Portugal,Atletico Madrid,La Liga,2016-2017
22,23,Rafa Muñoz,"€ 1,673","€ 87,000","€ 91,535",D,22,Spain,Atletico Madrid,La Liga,2016-2017
23,24,Roberto Olabe,"€ 1,615","€ 84,000","€ 88,378",M,20,Spain,Atletico Madrid,La Liga,2016-2017
24,25,Roberto Núñez,"€ 1,288","€ 67,000","€ 70,492",F,20,Spain,Atletico Madrid,La Liga,2016-2017
25,26,Nicolás Schiappacasse,€ 58,"€ 3,000","€ 3,156",F,17,Uruguay,Atletico Madrid,La Liga,2016-2017
26,27,Juan Moreno,€ 58,"€ 3,000","€ 3,156",F,19,Spain,Atletico Madrid,La Liga,2016-2017
27,28,Keidi Bare,€ 58,"€ 3,000","€ 3,156",M,18,Albania,Atletico Madrid,La Liga,2016-2017
28,29,Santos Borré,€ 0,€ 0,€ 0,F,20,Colombia,Atletico Madrid,La Liga,2016-2017
29,30,Saúl Ñíguez,€ 0,€ 0,€ 0,M,21,Spain,Atletico Madrid,La Liga,2016-2017
30,31,Tachi,€ 0,€ 0,€ 0,D,18,Spain,Atletico Madrid,La Liga,2016-2017
31,32,Thomas Partey,€ 0,€ 0,€ 0,M,23,Ghana,Atletico Madrid,La Liga,2016-2017
32,33,Amath Ndiaye,€ 0,€ 0,€ 0,F,19,Senegal,Atletico Madrid,La Liga,2016-2017
33,34,Toni Moya,€ 0,€ 0,€ 0,M,18,Spain,Atletico Madrid,La Liga,2016-2017
34,35,Álex García,€ 0,€ 0,€ 0,D,22,Spain,Atletico Madrid,La Liga,2016-2017
35,36,Ferni,€ 0,€ 0,€ 0,F,18,Spain,Atletico Madrid,La Liga,2016-2017
36,37,Zaka,€ 0,€ 0,€ 0,F,19,Algeria,Atletico Madrid,La Liga,2016-2017
37,38,Emiliano Velázquez,€ 0,€ 0,€ 0,D,22,Uruguay,Atletico Madrid,La Liga,2016-2017
38,39,Diogo Jota,€ 0,€ 0,€ 0,F,19,Portugal,Atletico Madrid,La Liga,2016-2017
39,40,Javier Manquillo,€ 0,€ 0,€ 0,D,22,Spain,Atletico Madrid,La Liga,2016-2017
40,41,Caio Henrique,€ 0,€ 0,€ 0,M,18,Brazil,Atletico Madrid,La Liga,2016-2017
41,42,Bernard Mensah,€ 0,€ 0,€ 0,M,21,Ghana,Atletico Madrid,La Liga,2016-2017
42,43,Kévin Gameiro,€ 0,€ 0,€ 0,F,29,France,Atletico Madrid,La Liga,2016-2017
43,44,Bernabé Barragán,€ 0,€ 0,€ 0,K,23,Spain,Atletico Madrid,La Liga,2016-2017
44,45,Lucas Hernández,€ 0,€ 0,€ 0,D,20,France,Atletico Madrid,La Liga,2016-2017
45,46,Axel Werner,€ 0,€ 0,€ 0,K,20,Argentina,Atletico Madrid,La Liga,2016-2017
46,47,Nicolás Gaitán,€ 0,€ 0,€ 0,M,28,Argentina,Atletico Madrid,La Liga,2016-2017
0,1,Lionel Messi,"€ 736,231","€ 38,284,000","€ 40,279,548",F,29,Argentina,Barcelona,La Liga,2016-2017
1,2,Samuel Umtiti,"€ 615,385","€ 32,000,000","€ 33,667,995",D,22,France,Barcelona,La Liga,2016-2017
2,3,Neymar,"€ 550,288","€ 28,615,000","€ 30,106,553",F,24,Brazil,Barcelona,La Liga,2016-2017
3,4,Luis Suárez,"€ 430,692","€ 22,396,000","€ 23,563,388",F,29,Uruguay,Barcelona,La Liga,2016-2017
4,5,Andrés Iniesta,"€ 296,692","€ 15,428,000","€ 16,232,182",M,32,Spain,Barcelona,La Liga,2016-2017
5,6,Sergio Busquets,"€ 275,154","€ 14,308,000","€ 15,053,802",M,27,Spain,Barcelona,La Liga,2016-2017
6,7,Ivan Rakitic,"€ 245,788","€ 12,781,000","€ 13,447,208",M,28,Croatia,Barcelona,La Liga,2016-2017
7,8,Gerard Piqué,"€ 234,481","€ 12,193,000","€ 12,828,558",D,29,Spain,Barcelona,La Liga,2016-2017
8,9,Javier Mascherano,"€ 194,442","€ 10,111,000","€ 10,638,034",M,32,Argentina,Barcelona,La Liga,2016-2017
9,10,Jordi Alba,"€ 157,923","€ 8,212,000","€ 8,640,049",D,27,Spain,Barcelona,La Liga,2016-2017
10,11,Arda Turan,"€ 157,923","€ 8,212,000","€ 8,640,049",F,29,Turkey,Barcelona,La Liga,2016-2017
11,12,Marc-André ter Stegen,"€ 119,635","€ 6,221,000","€ 6,545,269",K,24,Germany,Barcelona,La Liga,2016-2017
12,13,André Gomes,"€ 119,635","€ 6,221,000","€ 6,545,269",M,22,Portugal,Barcelona,La Liga,2016-2017
13,14,Jérémy Mathieu,"€ 119,635","€ 6,221,000","€ 6,545,269",D,32,France,Barcelona,La Liga,2016-2017
14,15,Denis Suárez,"€ 92,019","€ 4,785,000","€ 5,034,417",M,22,Spain,Barcelona,La Liga,2016-2017
15,16,Lucas Digne,"€ 92,019","€ 4,785,000","€ 5,034,417",D,22,France,Barcelona,La Liga,2016-2017
16,17,Aleix Vidal,"€ 85,212","€ 4,431,000","€ 4,661,965",M,26,Spain,Barcelona,La Liga,2016-2017
17,18,Jasper Cillessen,"€ 82,308","€ 4,280,000","€ 4,503,094",K,27,Netherlands,Barcelona,La Liga,2016-2017
18,19,Rafinha,"€ 82,308","€ 4,280,000","€ 4,503,094",M,23,Brazil,Barcelona,La Liga,2016-2017
19,20,Paco Alcácer,"€ 73,365","€ 3,815,000","€ 4,013,856",F,22,Spain,Barcelona,La Liga,2016-2017
20,21,Sergi Roberto,"€ 57,423","€ 2,986,000","€ 3,141,645",D,24,Spain,Barcelona,La Liga,2016-2017
21,22,Douglas,"€ 51,346","€ 2,670,000","€ 2,809,173",D,25,Brazil,Barcelona,La Liga,2016-2017
22,23,Jordi Masip,"€ 34,077","€ 1,772,000","€ 1,864,365",K,27,Spain,Barcelona,La Liga,2016-2017
23,24,Sergi Samper,"€ 28,731","€ 1,494,000","€ 1,571,875",M,21,Spain,Barcelona,La Liga,2016-2017
24,25,Marlon,"€ 6,596","€ 343,000","€ 360,879",D,20,Brazil,Barcelona,La Liga,2016-2017
25,26,Marc Cardona,"€ 2,673","€ 139,000","€ 146,245",F,20,Spain,Barcelona,La Liga,2016-2017
26,27,Wilfrid Kaptoum,"€ 1,750","€ 91,000","€ 95,743",M,19,Cameroon,Barcelona,La Liga,2016-2017
27,28,Àlex Carbonell,"€ 1,019","€ 53,000","€ 55,763",M,18,Spain,Barcelona,La Liga,2016-2017
28,29,Juan Cámara,€ 0,€ 0,€ 0,F,22,Spain,Barcelona,La Liga,2016-2017
29,30,Francisco Nili,€ 0,€ 0,€ 0,M,22,Spain,Barcelona,La Liga,2016-2017
30,31,Cristian Tello,€ 0,€ 0,€ 0,F,24,Spain,Barcelona,La Liga,2016-2017
31,32,Claudio Bravo,€ 0,€ 0,€ 0,K,33,Chile,Barcelona,La Liga,2016-2017
32,33,Carles Aleñà,€ 0,€ 0,€ 0,M,18,Spain,Barcelona,La Liga,2016-2017
33,34,Borja López,€ 0,€ 0,€ 0,D,22,Spain,Barcelona,La Liga,2016-2017
34,35,Thomas Vermaelen,€ 0,€ 0,€ 0,D,30,Belgium,Barcelona,La Liga,2016-2017
35,36,Munir El Haddadi,€ 0,€ 0,€ 0,F,20,Spain,Barcelona,La Liga,2016-2017
36,37,Adrián Ortolá,€ 0,€ 0,€ 0,K,22,Spain,Barcelona,La Liga,2016-2017
0,1,Giuseppe Rossi,"€ 77,500","€ 4,030,000","€ 4,240,063",F,29,Italy,Celta Vigo,La Liga,2016-2017
1,2,Iago Aspas,"€ 50,385","€ 2,620,000","€ 2,756,567",F,28,Spain,Celta Vigo,La Liga,2016-2017
2,3,Pablo Hernández,"€ 46,038","€ 2,394,000","€ 2,518,787",M,29,Chile,Celta Vigo,La Liga,2016-2017
3,4,John Guidetti,"€ 31,019","€ 1,613,000","€ 1,697,077",F,24,Sweden,Celta Vigo,La Liga,2016-2017
4,5,Alberto Bueno,"€ 30,827","€ 1,603,000","€ 1,686,556",F,28,Spain,Celta Vigo,La Liga,2016-2017
5,6,Gustavo Cabral,"€ 28,731","€ 1,494,000","€ 1,571,875",D,30,Argentina,Celta Vigo,La Liga,2016-2017
6,7,Facundo Roncaglia,"€ 24,038","€ 1,250,000","€ 1,315,156",D,29,Argentina,Celta Vigo,La Liga,2016-2017
7,8,Andreu Fontàs,"€ 23,981","€ 1,247,000","€ 1,312,000",D,26,Spain,Celta Vigo,La Liga,2016-2017
8,9,Daniel Wass,"€ 22,962","€ 1,194,000","€ 1,256,237",D,27,Denmark,Celta Vigo,La Liga,2016-2017
9,10,Marcelo Díaz,"€ 22,250","€ 1,157,000","€ 1,217,308",M,29,Chile,Celta Vigo,La Liga,2016-2017
10,11,Nemanja Radoja,"€ 21,558","€ 1,121,000","€ 1,179,432",M,23,Serbia,Celta Vigo,La Liga,2016-2017
11,12,Claudio Beauvue,"€ 20,154","€ 1,048,000","€ 1,102,627",F,28,Guadeloupe,Celta Vigo,La Liga,2016-2017
12,13,Rubén Pérez,"€ 18,404","€ 957,000","€ 1,006,883",M,27,Spain,Celta Vigo,La Liga,2016-2017
13,14,Sergi Gómez,"€ 17,673","€ 919,000","€ 966,903",D,24,Spain,Celta Vigo,La Liga,2016-2017
14,15,Pione Sisto,"€ 15,692","€ 816,000","€ 858,534",F,21,Denmark,Celta Vigo,La Liga,2016-2017
15,16,Gabriel,"€ 15,019","€ 781,000","€ 821,710",M,22,Brazil,Celta Vigo,La Liga,2016-2017
16,17,Tito,"€ 14,288","€ 743,000","€ 781,729",D,30,Spain,Celta Vigo,La Liga,2016-2017
17,18,Nabil El Zhar,"€ 13,750","€ 715,000","€ 752,269",F,29,Morocco,Celta Vigo,La Liga,2016-2017
18,19,Carles Planas,"€ 13,577","€ 706,000","€ 742,800",D,25,Spain,Celta Vigo,La Liga,2016-2017
19,20,David Timor,"€ 13,558","€ 705,000","€ 741,748",M,26,Spain,Celta Vigo,La Liga,2016-2017
20,21,Iago Herrerín,"€ 12,962","€ 674,000","€ 709,132",K,28,Spain,Celta Vigo,La Liga,2016-2017
21,22,Alexander Szymanowski,"€ 12,115","€ 630,000","€ 662,839",F,27,Argentina,Celta Vigo,La Liga,2016-2017
22,23,Rubén Blanco,"€ 11,962","€ 622,000","€ 654,422",K,20,Spain,Celta Vigo,La Liga,2016-2017
23,24,Andrew Hjulsager,"€ 11,519","€ 599,000","€ 630,223",F,21,Denmark,Celta Vigo,La Liga,2016-2017
24,25,Josep Señé,"€ 10,442","€ 543,000","€ 571,304",M,24,Spain,Celta Vigo,La Liga,2016-2017
25,26,Jon Ander Serantes,"€ 10,000","€ 520,000","€ 547,105",K,26,Spain,Celta Vigo,La Liga,2016-2017
26,27,Víctor Díaz,"€ 9,615","€ 500,000","€ 526,062",D,28,Spain,Celta Vigo,La Liga,2016-2017
27,28,Álvaro Lemos,"€ 9,558","€ 497,000","€ 522,906",D,23,Spain,Celta Vigo,La Liga,2016-2017
28,29,Miguel Ángel Guerrero,"€ 9,385","€ 488,000","€ 513,437",F,25,Spain,Celta Vigo,La Liga,2016-2017
29,30,Fabián Orellana,"€ 9,173","€ 477,000","€ 501,864",F,30,Chile,Celta Vigo,La Liga,2016-2017
30,31,Darwin Machís,"€ 8,846","€ 460,000","€ 483,977",F,23,Venezuela,Celta Vigo,La Liga,2016-2017
31,32,Diego Rico,"€ 8,827","€ 459,000","€ 482,925",D,23,Spain,Celta Vigo,La Liga,2016-2017
32,33,Erik Morán,"€ 8,173","€ 425,000","€ 447,153",M,25,Spain,Celta Vigo,La Liga,2016-2017
33,34,Unai Bustinza,"€ 7,808","€ 406,000","€ 427,163",D,24,Spain,Celta Vigo,La Liga,2016-2017
34,35,Mamadou Koné,"€ 7,385","€ 384,000","€ 404,016",F,24,Cote d'Ivoire,Celta Vigo,La Liga,2016-2017
35,36,Unai López,"€ 6,615","€ 344,000","€ 361,931",M,20,Spain,Celta Vigo,La Liga,2016-2017
36,37,Pape Cheikh,"€ 6,519","€ 339,000","€ 356,670",M,18,Spain,Celta Vigo,La Liga,2016-2017
37,38,Theo Bongonda,"€ 6,231","€ 324,000","€ 340,888",F,20,Belgium,Celta Vigo,La Liga,2016-2017
38,39,Hugo Mallo,"€ 5,500","€ 286,000","€ 300,908",D,25,Spain,Celta Vigo,La Liga,2016-2017
39,40,Pablo Insua,"€ 3,212","€ 167,000","€ 175,705",D,22,Spain,Celta Vigo,La Liga,2016-2017
40,41,Nereo Champagne,"€ 2,846","€ 148,000","€ 155,714",K,31,Argentina,Celta Vigo,La Liga,2016-2017
41,42,Sergio Álvarez,"€ 2,558","€ 133,000","€ 139,933",K,29,Spain,Celta Vigo,La Liga,2016-2017
42,43,Martín Mantovani,"€ 2,462","€ 128,000","€ 134,672",D,31,Argentina,Celta Vigo,La Liga,2016-2017
43,44,Alberto Martín,"€ 2,404","€ 125,000","€ 131,516",M,27,Spain,Celta Vigo,La Liga,2016-2017
44,45,Iván Villar,€ 58,"€ 3,000","€ 3,156",K,18,Spain,Celta Vigo,La Liga,2016-2017
45,46,Adrián Marín,€ 58,"€ 3,000","€ 3,156",D,19,Spain,Celta Vigo,La Liga,2016-2017
46,47,Diego Barrios,€ 0,€ 0,€ 0,K,22,Spain,Celta Vigo,La Liga,2016-2017
47,48,Pedro Martín,€ 0,€ 0,€ 0,F,24,Spain,Celta Vigo,La Liga,2016-2017
48,49,Dejan Drazic,€ 0,€ 0,€ 0,F,20,Serbia,Celta Vigo,La Liga,2016-2017
49,50,Robert Ibáñez,€ 0,€ 0,€ 0,F,23,Spain,Celta Vigo,La Liga,2016-2017
50,51,David Costas,€ 0,€ 0,€ 0,D,21,Spain,Celta Vigo,La Liga,2016-2017
51,52,Carl Medjani,€ 0,€ 0,€ 0,M,31,Algeria,Celta Vigo,La Liga,2016-2017
52,53,Samu García,€ 0,€ 0,€ 0,F,25,Spain,Celta Vigo,La Liga,2016-2017
53,54,Álvaro Molina,€ 0,€ 0,€ 0,D,22,Spain,Celta Vigo,La Liga,2016-2017
54,55,Sergio Arribas,€ 0,€ 0,€ 0,F,20,Spain,Celta Vigo,La Liga,2016-2017
55,56,Sergio Segura,€ 0,€ 0,€ 0,D,20,Spain,Celta Vigo,La Liga,2016-2017
56,57,Álex Mozo,€ 0,€ 0,€ 0,M,21,Spain,Celta Vigo,La Liga,2016-2017
57,58,Toni Dovale,€ 0,€ 0,€ 0,F,26,Spain,Celta Vigo,La Liga,2016-2017
58,59,Álex López,€ 0,€ 0,€ 0,M,28,Spain,Celta Vigo,La Liga,2016-2017
59,60,José Naranjo,€ 0,€ 0,€ 0,F,21,Spain,Celta Vigo,La Liga,2016-2017
60,61,Alberto Brignoli,€ 0,€ 0,€ 0,K,24,Italy,Celta Vigo,La Liga,2016-2017
61,62,Jozabed Sánchez,€ 0,€ 0,€ 0,M,25,Spain,Celta Vigo,La Liga,2016-2017
62,63,Levy Madinda,€ 0,€ 0,€ 0,M,24,Gabon,Celta Vigo,La Liga,2016-2017
63,64,Lluis Sastre,€ 0,€ 0,€ 0,M,30,Spain,Celta Vigo,La Liga,2016-2017
64,65,Luciano Neves,€ 0,€ 0,€ 0,F,23,Brazil,Celta Vigo,La Liga,2016-2017
65,66,Jonny Otto,€ 0,€ 0,€ 0,D,22,Spain,Celta Vigo,La Liga,2016-2017
66,67,Iu Ranera,€ 0,€ 0,€ 0,M,21,Spain,Celta Vigo,La Liga,2016-2017
67,68,Dimitrios Siovas,€ 0,€ 0,€ 0,D,27,Greece,Celta Vigo,La Liga,2016-2017
68,69,Omar Ramos,€ 0,€ 0,€ 0,F,28,Spain,Celta Vigo,La Liga,2016-2017
0,1,Juanfran,"€ 95,173","€ 4,949,000","€ 5,206,966",D,27,Spain,Deportivo,La Liga,2016-2017
1,2,Gaël Kakuta,"€ 66,154","€ 3,440,000","€ 3,619,309",F,25,Democratic Republic of Congo,Deportivo,La Liga,2016-2017
2,3,Marlos Moreno,"€ 50,000","€ 2,600,000","€ 2,735,525",F,19,Colombia,Deportivo,La Liga,2016-2017
3,4,Florin Andone,"€ 46,654","€ 2,426,000","€ 2,552,455",F,23,Romania,Deportivo,La Liga,2016-2017
4,5,Joselu,"€ 36,115","€ 1,878,000","€ 1,975,890",F,26,Spain,Deportivo,La Liga,2016-2017
5,6,Pedro Mosquera,"€ 31,404","€ 1,633,000","€ 1,718,120",M,28,Spain,Deportivo,La Liga,2016-2017
6,7,Carles Gil,"€ 31,115","€ 1,618,000","€ 1,702,338",M,23,Spain,Deportivo,La Liga,2016-2017
7,8,Ola John,"€ 25,308","€ 1,316,000","€ 1,384,596",F,24,Netherlands,Deportivo,La Liga,2016-2017
8,9,Fayçal Fajr,"€ 22,673","€ 1,179,000","€ 1,240,455",M,27,Morocco,Deportivo,La Liga,2016-2017
9,10,Guilherme,"€ 22,596","€ 1,175,000","€ 1,236,247",M,25,Brazil,Deportivo,La Liga,2016-2017
10,11,Alejandro Arribas,"€ 18,692","€ 972,000","€ 1,022,665",D,27,Spain,Deportivo,La Liga,2016-2017
