,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Cristiano Ronaldo,"€ 647,500","€ 33,670,000","€ 35,425,044",F,31,Portugal,Real Madrid,La Liga,2016-2017
2,Gareth Bale,"€ 514,288","€ 26,743,000","€ 28,136,975",F,26,Wales,Real Madrid,La Liga,2016-2017
3,Toni Kroos,"€ 368,115","€ 19,142,000","€ 20,139,774",M,26,Germany,Real Madrid,La Liga,2016-2017
4,Sergio Ramos,"€ 343,019","€ 17,837,000","€ 18,766,751",D,30,Spain,Real Madrid,La Liga,2016-2017
5,Karim Benzema,"€ 304,481","€ 15,833,000","€ 16,658,293",F,28,France,Real Madrid,La Liga,2016-2017
6,Luka Modric,"€ 272,673","€ 14,179,000","€ 14,918,078",M,30,Croatia,Real Madrid,La Liga,2016-2017
7,James Rodríguez,"€ 204,500","€ 10,634,000","€ 11,188,296",M,24,Colombia,Real Madrid,La Liga,2016-2017
8,Marcelo,"€ 152,250","€ 7,917,000","€ 8,329,672",D,28,Brazil,Real Madrid,La Liga,2016-2017
9,Pepe,"€ 144,904","€ 7,535,000","€ 7,927,761",D,33,Portugal,Real Madrid,La Liga,2016-2017
10,Mateo Kovacic,"€ 113,731","€ 5,914,000","€ 6,222,266",M,22,Croatia,Real Madrid,La Liga,2016-2017
11,Raphaël Varane,"€ 91,712","€ 4,769,000","€ 5,017,583",D,23,France,Real Madrid,La Liga,2016-2017
12,Álvaro Morata,"€ 80,731","€ 4,198,000","€ 4,416,820",F,23,Spain,Real Madrid,La Liga,2016-2017
13,Danilo,"€ 75,192","€ 3,910,000","€ 4,113,808",D,24,Brazil,Real Madrid,La Liga,2016-2017
14,Keylor Navas,"€ 75,192","€ 3,910,000","€ 4,113,808",K,29,Costa Rica,Real Madrid,La Liga,2016-2017
15,Lucas Vázquez,"€ 74,058","€ 3,851,000","€ 4,051,733",F,25,Spain,Real Madrid,La Liga,2016-2017
16,Kiko Casilla,"€ 67,308","€ 3,500,000","€ 3,682,437",K,29,Spain,Real Madrid,La Liga,2016-2017
17,Fábio Coentrão,"€ 64,192","€ 3,338,000","€ 3,511,993",D,28,Portugal,Real Madrid,La Liga,2016-2017
18,Isco,"€ 60,000","€ 3,120,000","€ 3,282,630",M,24,Spain,Real Madrid,La Liga,2016-2017
19,Nacho Fernández,"€ 45,846","€ 2,384,000","€ 2,508,266",D,26,Spain,Real Madrid,La Liga,2016-2017
20,Casemiro,"€ 45,846","€ 2,384,000","€ 2,508,266",M,24,Brazil,Real Madrid,La Liga,2016-2017
21,Diego Llorente,"€ 38,538","€ 2,004,000","€ 2,108,458",D,22,Spain,Real Madrid,La Liga,2016-2017
22,Marco Asensio,"€ 16,519","€ 859,000","€ 903,775",F,20,Spain,Real Madrid,La Liga,2016-2017
23,Rubén Yáñez,"€ 6,808","€ 354,000","€ 372,452",K,22,Spain,Real Madrid,La Liga,2016-2017
24,Marcos Llorente,"€ 6,442","€ 335,000","€ 352,462",M,21,Spain,Real Madrid,La Liga,2016-2017
25,Burgui,"€ 5,923","€ 308,000","€ 324,054",F,22,Spain,Real Madrid,La Liga,2016-2017
26,Enzo Zidane,"€ 2,846","€ 148,000","€ 155,714",M,21,France,Real Madrid,La Liga,2016-2017
27,Álvaro Tejero,"€ 2,308","€ 120,000","€ 126,255",D,19,Spain,Real Madrid,La Liga,2016-2017
28,Mariano Díaz,€ 0,€ 0,€ 0,F,22,Dominican Republic,Real Madrid,La Liga,2016-2017
29,Achraf Hakimi,€ 0,€ 0,€ 0,D,17,Morocco,Real Madrid,La Liga,2016-2017
30,Borja Mayoral,€ 0,€ 0,€ 0,F,19,Spain,Real Madrid,La Liga,2016-2017
31,Jesús Vallejo,€ 0,€ 0,€ 0,D,19,Spain,Real Madrid,La Liga,2016-2017
32,Martin Ödegaard,€ 0,€ 0,€ 0,F,17,Norway,Real Madrid,La Liga,2016-2017
33,Daniel Carvajal,€ 0,€ 0,€ 0,D,24,Spain,Real Madrid,La Liga,2016-2017
