,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Adrián Ramos,"€ 51,538","€ 2,680,000","€ 2,819,695",F,30,Colombia,Granada,La Liga,2016-2017
2,Franck Tabanou,"€ 38,885","€ 2,022,000","€ 2,127,396",D,27,France,Granada,La Liga,2016-2017
3,Ezequiel Ponce,"€ 36,692","€ 1,908,000","€ 2,007,454",F,19,Argentina,Granada,La Liga,2016-2017
4,Alberto Bueno,"€ 30,827","€ 1,603,000","€ 1,686,556",F,28,Spain,Granada,La Liga,2016-2017
5,Sergi Samper,"€ 28,731","€ 1,494,000","€ 1,571,875",M,21,Spain,Granada,La Liga,2016-2017
6,Guillermo Ochoa,"€ 25,962","€ 1,350,000","€ 1,420,369",K,30,Mexico,Granada,La Liga,2016-2017
7,Rúben Vezo,"€ 23,846","€ 1,240,000","€ 1,304,635",D,22,Portugal,Granada,La Liga,2016-2017
8,Panagiotis Kone,"€ 23,462","€ 1,220,000","€ 1,283,592",M,28,Greece,Granada,La Liga,2016-2017
9,Andreas Pereira,"€ 22,231","€ 1,156,000","€ 1,216,256",M,20,Brazil,Granada,La Liga,2016-2017
10,David Lombán,"€ 17,673","€ 919,000","€ 966,903",D,29,Spain,Granada,La Liga,2016-2017
11,Omer Atzili,"€ 17,038","€ 886,000","€ 932,183",F,22,Israel,Granada,La Liga,2016-2017
12,Artem Kravets,"€ 15,538","€ 808,000","€ 850,117",F,27,Ukraine,Granada,La Liga,2016-2017
13,Isaac Cuenca,"€ 15,404","€ 801,000","€ 842,752",M,25,Spain,Granada,La Liga,2016-2017
14,Tito,"€ 14,288","€ 743,000","€ 781,729",D,30,Spain,Granada,La Liga,2016-2017
15,Uche Agbo,"€ 14,135","€ 735,000","€ 773,312",M,20,Nigeria,Granada,La Liga,2016-2017
16,Rene Krhin,"€ 11,115","€ 578,000","€ 608,128",M,26,Slovenia,Granada,La Liga,2016-2017
17,Mubarak Wakaso,"€ 11,077","€ 576,000","€ 606,024",M,25,Ghana,Granada,La Liga,2016-2017
18,Fran Rico,"€ 11,000","€ 572,000","€ 601,815",M,28,Spain,Granada,La Liga,2016-2017
19,Dimitri Foulquier,"€ 9,962","€ 518,000","€ 545,001",D,23,Guadeloupe,Granada,La Liga,2016-2017
20,Victorien Angban,"€ 8,885","€ 462,000","€ 486,082",M,19,Cote d'Ivoire,Granada,La Liga,2016-2017
21,Darwin Machís,"€ 8,846","€ 460,000","€ 483,977",F,23,Venezuela,Granada,La Liga,2016-2017
22,Gastón Silva,"€ 8,058","€ 419,000","€ 440,840",D,22,Uruguay,Granada,La Liga,2016-2017
23,Matthieu Saunier,"€ 7,904","€ 411,000","€ 432,423",D,26,France,Granada,La Liga,2016-2017
24,Sverrir Ingi Ingason,"€ 7,173","€ 373,000","€ 392,443",D,22,Iceland,Granada,La Liga,2016-2017
25,Rui Silva,"€ 5,692","€ 296,000","€ 311,429",K,22,Portugal,Granada,La Liga,2016-2017
26,Jeremie Boga,"€ 2,769","€ 144,000","€ 151,506",F,19,Cote d'Ivoire,Granada,La Liga,2016-2017
27,Martin Hongla,€ 904,"€ 47,000","€ 49,450",M,18,Cameroon,Granada,La Liga,2016-2017
28,Oier Olazábal,€ 0,€ 0,€ 0,K,26,Spain,Granada,La Liga,2016-2017
29,Ivan Kelava,€ 0,€ 0,€ 0,K,28,Croatia,Granada,La Liga,2016-2017
30,Héctor Hernández,€ 0,€ 0,€ 0,D,25,Spain,Granada,La Liga,2016-2017
31,Pervis Estupiñán,€ 0,€ 0,€ 0,D,18,Ecuador,Granada,La Liga,2016-2017
32,Gabriel Silva,€ 0,€ 0,€ 0,D,25,Brazil,Granada,La Liga,2016-2017
33,Sergi Guardiola,€ 0,€ 0,€ 0,F,25,Spain,Granada,La Liga,2016-2017
34,David Barral,€ 0,€ 0,€ 0,F,33,Spain,Granada,La Liga,2016-2017
35,Christian Bravo,€ 0,€ 0,€ 0,F,22,Chile,Granada,La Liga,2016-2017
36,Jean Carlos Silva,€ 0,€ 0,€ 0,F,20,Brazil,Granada,La Liga,2016-2017
37,Aly Mallé,€ 0,€ 0,€ 0,F,18,Mali,Granada,La Liga,2016-2017
38,Jon Toral,€ 0,€ 0,€ 0,M,21,Spain,Granada,La Liga,2016-2017
39,Juanan Entrena,€ 0,€ 0,€ 0,F,20,Spain,Granada,La Liga,2016-2017
40,Luís Martins,€ 0,€ 0,€ 0,D,24,Portugal,Granada,La Liga,2016-2017
41,Mehdi Carcela-González,€ 0,€ 0,€ 0,F,27,Morocco,Granada,La Liga,2016-2017
42,Molla Wagué,€ 0,€ 0,€ 0,D,25,Mali,Granada,La Liga,2016-2017
43,Javi Márquez,€ 0,€ 0,€ 0,M,30,Spain,Granada,La Liga,2016-2017
