,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Daniel Torres,"€ 28,750","€ 1,495,000","€ 1,572,927",M,26,Colombia,Alaves,La Liga,2016-2017
2,Fernando Pacheco,"€ 19,038","€ 990,000","€ 1,041,604",K,24,Spain,Alaves,La Liga,2016-2017
3,Rubén Sobrino,"€ 16,673","€ 867,000","€ 912,192",F,24,Spain,Alaves,La Liga,2016-2017
4,Nenad Krsticic,"€ 16,154","€ 840,000","€ 883,785",M,25,Serbia,Alaves,La Liga,2016-2017
5,Alexis,"€ 15,712","€ 817,000","€ 859,586",D,30,Spain,Alaves,La Liga,2016-2017
6,Ibai Gómez,"€ 15,558","€ 809,000","€ 851,169",F,26,Spain,Alaves,La Liga,2016-2017
7,Óscar Romero,"€ 14,308","€ 744,000","€ 782,781",M,23,Paraguay,Alaves,La Liga,2016-2017
8,Deyverson,"€ 13,750","€ 715,000","€ 752,269",F,25,Brazil,Alaves,La Liga,2016-2017
9,Kiko Femenía,"€ 12,538","€ 652,000","€ 685,985",D,25,Spain,Alaves,La Liga,2016-2017
10,Rodrigo Ely,"€ 12,500","€ 650,000","€ 683,881",D,22,Brazil,Alaves,La Liga,2016-2017
11,Zouhair Feddal,"€ 10,769","€ 560,000","€ 589,190",D,26,Morocco,Alaves,La Liga,2016-2017
12,Víctor Laguardia,"€ 9,865","€ 513,000","€ 539,740",D,26,Spain,Alaves,La Liga,2016-2017
13,Christian Santos,"€ 9,788","€ 509,000","€ 535,532",F,28,Venezuela,Alaves,La Liga,2016-2017
14,Gaizka Toquero,"€ 9,250","€ 481,000","€ 506,072",F,31,Spain,Alaves,La Liga,2016-2017
15,Carlos Vigaray,"€ 8,000","€ 416,000","€ 437,684",D,21,Spain,Alaves,La Liga,2016-2017
16,Theo Hernández,"€ 7,731","€ 402,000","€ 422,954",D,18,France,Alaves,La Liga,2016-2017
17,Marcos Llorente,"€ 6,442","€ 335,000","€ 352,462",M,21,Spain,Alaves,La Liga,2016-2017
18,Manu García,"€ 3,596","€ 187,000","€ 196,747",M,30,Spain,Alaves,La Liga,2016-2017
19,Manu García,"€ 3,596","€ 187,000","€ 196,747",M,18,Spain,Alaves,La Liga,2016-2017
20,Aleksandar Katai,"€ 2,865","€ 149,000","€ 156,767",F,25,Serbia,Alaves,La Liga,2016-2017
21,Einar Galilea,"€ 2,519","€ 131,000","€ 137,828",M,22,Spain,Alaves,La Liga,2016-2017
22,Sergio Llamas,"€ 1,577","€ 82,000","€ 86,274",M,23,Spain,Alaves,La Liga,2016-2017
23,Víctor Camarasa,"€ 1,288","€ 67,000","€ 70,492",M,22,Spain,Alaves,La Liga,2016-2017
24,Manu Barreiro,€ 0,€ 0,€ 0,F,29,Spain,Alaves,La Liga,2016-2017
25,Aleksandar Pantic,€ 0,€ 0,€ 0,D,24,Serbia,Alaves,La Liga,2016-2017
26,Cristian Espinoza,€ 0,€ 0,€ 0,F,21,Argentina,Alaves,La Liga,2016-2017
27,Edgar Méndez,€ 0,€ 0,€ 0,F,26,Spain,Alaves,La Liga,2016-2017
28,Adrián Ortolá,€ 0,€ 0,€ 0,K,22,Spain,Alaves,La Liga,2016-2017
29,Martin Aguirregabiria,€ 0,€ 0,€ 0,D,20,Spain,Alaves,La Liga,2016-2017
30,Raúl Carnero,€ 0,€ 0,€ 0,D,27,Spain,Alaves,La Liga,2016-2017
