,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Martín Demichelis,"€ 71,769","€ 3,732,000","€ 3,926,530",D,35,Argentina,Malaga,La Liga,2016-2017
2,Diego Llorente,"€ 38,538","€ 2,004,000","€ 2,108,458",D,22,Spain,Malaga,La Liga,2016-2017
3,Keko,"€ 31,731","€ 1,650,000","€ 1,736,006",F,24,Spain,Malaga,La Liga,2016-2017
4,Recio,"€ 27,981","€ 1,455,000","€ 1,530,842",M,25,Spain,Malaga,La Liga,2016-2017
5,Charles,"€ 26,635","€ 1,385,000","€ 1,457,193",F,32,Brazil,Malaga,La Liga,2016-2017
6,Carlos Kameni,"€ 23,846","€ 1,240,000","€ 1,304,635",K,32,Cameroon,Malaga,La Liga,2016-2017
7,Pablo Fornals,"€ 22,673","€ 1,179,000","€ 1,240,455",M,20,Spain,Malaga,La Liga,2016-2017
8,Weligton,"€ 21,058","€ 1,095,000","€ 1,152,077",D,36,Brazil,Malaga,La Liga,2016-2017
9,Jony,"€ 18,346","€ 954,000","€ 1,003,727",F,24,Spain,Malaga,La Liga,2016-2017
10,Ignacio Camacho,"€ 18,192","€ 946,000","€ 995,310",M,26,Spain,Malaga,La Liga,2016-2017
11,Roberto Rosales,"€ 18,173","€ 945,000","€ 994,258",D,27,Venezuela,Malaga,La Liga,2016-2017
12,Duda,"€ 16,269","€ 846,000","€ 890,098",M,36,Portugal,Malaga,La Liga,2016-2017
13,Miguel Torres,"€ 15,846","€ 824,000","€ 866,951",D,30,Spain,Malaga,La Liga,2016-2017
14,José Rodríguez,"€ 14,346","€ 746,000","€ 784,885",M,21,Spain,Malaga,La Liga,2016-2017
15,Luis Hernández,"€ 13,000","€ 676,000","€ 711,236",D,27,Spain,Malaga,La Liga,2016-2017
16,Michael Santos,"€ 11,538","€ 600,000","€ 631,275",F,23,Uruguay,Malaga,La Liga,2016-2017
17,Adalberto Peñaranda,"€ 11,115","€ 578,000","€ 608,128",F,19,Venezuela,Malaga,La Liga,2016-2017
18,Federico Ricca,"€ 9,096","€ 473,000","€ 497,655",D,21,Uruguay,Malaga,La Liga,2016-2017
19,Javi Ontiveros,"€ 8,904","€ 463,000","€ 487,134",F,18,Spain,Malaga,La Liga,2016-2017
20,Bakary Koné,"€ 8,327","€ 433,000","€ 455,570",D,28,Burkina Faso,Malaga,La Liga,2016-2017
21,Mikel Villanueva,"€ 7,808","€ 406,000","€ 427,163",D,23,Venezuela,Malaga,La Liga,2016-2017
22,Luis Muñoz,"€ 4,596","€ 239,000","€ 251,458",D,19,Spain,Malaga,La Liga,2016-2017
23,Aarón Escandell,"€ 4,096","€ 213,000","€ 224,103",K,20,Spain,Malaga,La Liga,2016-2017
24,Juankar,"€ 3,827","€ 199,000","€ 209,373",D,26,Spain,Malaga,La Liga,2016-2017
25,Álex Mula,"€ 2,346","€ 122,000","€ 128,359",F,19,Spain,Malaga,La Liga,2016-2017
26,Zdravko Kuzmanović,€ 0,€ 0,€ 0,M,28,Serbia,Malaga,La Liga,2016-2017
27,Chory Castro,€ 0,€ 0,€ 0,F,31,Uruguay,Malaga,La Liga,2016-2017
28,Denys Boiko,€ 0,€ 0,€ 0,K,28,Ukraine,Malaga,La Liga,2016-2017
29,Juanpi Añor,€ 0,€ 0,€ 0,F,22,Venezuela,Malaga,La Liga,2016-2017
30,Kuki Zalazar,€ 0,€ 0,€ 0,F,18,Spain,Malaga,La Liga,2016-2017
31,Sandro Ramírez,€ 0,€ 0,€ 0,F,20,Spain,Malaga,La Liga,2016-2017
32,Youssef En-Nesyri,€ 0,€ 0,€ 0,F,19,Morocco,Malaga,La Liga,2016-2017
