,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Terem Moffi,"€ 17,308","€ 900,000","€ 900,000",F,21,Nigeria,Lorient,Ligue 1,2020-2021
2,Jérémy Morel,"€ 12,115","€ 630,000","€ 630,000",D,36,Madagascar,Lorient,Ligue 1,2020-2021
3,Paul Nardi,"€ 11,154","€ 580,000","€ 580,000",K,26,France,Lorient,Ligue 1,2020-2021
4,Fabien Lemoine,"€ 11,154","€ 580,000","€ 580,000",M,33,France,Lorient,Ligue 1,2020-2021
5,Sylvain Marveaux,"€ 10,769","€ 560,000","€ 560,000",F,34,France,Lorient,Ligue 1,2020-2021
6,Quentin Boisgard,"€ 10,577","€ 550,000","€ 550,000",F,23,France,Lorient,Ligue 1,2020-2021
7,Adrian Grbic,"€ 9,808","€ 510,000","€ 510,000",F,24,Austria,Lorient,Ligue 1,2020-2021
8,Trevoh Chalobah,"€ 9,615","€ 500,000","€ 500,000",M,21,England,Lorient,Ligue 1,2020-2021
9,Jonathan Delaplace,"€ 9,615","€ 500,000","€ 500,000",M,34,France,Lorient,Ligue 1,2020-2021
10,Julien Laporte,"€ 8,462","€ 440,000","€ 440,000",D,26,France,Lorient,Ligue 1,2020-2021
11,Thomas Monconduit,"€ 8,077","€ 420,000","€ 420,000",M,29,France,Lorient,Ligue 1,2020-2021
12,Yoane Wissa,"€ 7,308","€ 380,000","€ 380,000",F,24,Democratic Republic of the Congo,Lorient,Ligue 1,2020-2021
13,Matthieu Saunier,"€ 5,577","€ 290,000","€ 290,000",D,30,France,Lorient,Ligue 1,2020-2021
14,Houboulang Mendes,"€ 5,000","€ 260,000","€ 260,000",D,22,France,Lorient,Ligue 1,2020-2021
15,Thomas Fontaine,"€ 5,000","€ 260,000","€ 260,000",D,29,Madagascar,Lorient,Ligue 1,2020-2021
16,Vincent Le Goff,"€ 4,808","€ 250,000","€ 250,000",D,31,France,Lorient,Ligue 1,2020-2021
17,Armand Laurienté,"€ 4,808","€ 250,000","€ 250,000",F,21,France,Lorient,Ligue 1,2020-2021
18,Laurent Abergel,"€ 4,615","€ 240,000","€ 240,000",M,27,France,Lorient,Ligue 1,2020-2021
19,Matthieu Dreyer,"€ 4,231","€ 220,000","€ 220,000",K,31,France,Lorient,Ligue 1,2020-2021
20,Pierre-Yves Hamel,"€ 4,231","€ 220,000","€ 220,000",F,26,France,Lorient,Ligue 1,2020-2021
21,Stéphane Diarra,"€ 4,231","€ 220,000","€ 220,000",F,21,Cote d'Ivoire,Lorient,Ligue 1,2020-2021
22,Jérôme Hergault,"€ 3,654","€ 190,000","€ 190,000",D,34,France,Lorient,Ligue 1,2020-2021
23,Enzo Le Fée,"€ 1,923","€ 100,000","€ 100,000",M,20,France,Lorient,Ligue 1,2020-2021
24,Andreaw Gravillon,"€ 1,731","€ 90,000","€ 90,000",D,22,Guadeloupe,Lorient,Ligue 1,2020-2021
25,Tiago Ilori,"€ 1,538","€ 80,000","€ 80,000",D,27,Portugal,Lorient,Ligue 1,2020-2021
26,Teddy Bartouche,€ 577,"€ 30,000","€ 30,000",K,23,France,Lorient,Ligue 1,2020-2021
27,Franklin Wadja,€ 577,"€ 30,000","€ 30,000",M,25,Cameroon,Lorient,Ligue 1,2020-2021
28,Thomas Callens,€ 577,"€ 30,000","€ 30,000",K,22,France,Lorient,Ligue 1,2020-2021
29,Malamine Doumbouya,€ 385,"€ 20,000","€ 20,000",M,20,France,Lorient,Ligue 1,2020-2021
