,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Neymar,"€ 1,083,846","€ 56,360,000","€ 56,360,000",F,28,Brazil,Psg,Ligue 1,2020-2021
2,Kylian Mbappé,"€ 617,115","€ 32,090,000","€ 32,090,000",F,21,France,Psg,Ligue 1,2020-2021
3,Presnel Kimpembe,"€ 349,615","€ 18,180,000","€ 18,180,000",D,25,France,Psg,Ligue 1,2020-2021
4,Keylor Navas,"€ 314,615","€ 16,360,000","€ 16,360,000",K,34,Costa Rica,Psg,Ligue 1,2020-2021
5,Mauro Icardi,"€ 279,808","€ 14,550,000","€ 14,550,000",F,27,Argentina,Psg,Ligue 1,2020-2021
6,Marquinhos,"€ 276,923","€ 14,400,000","€ 14,400,000",D,26,Brazil,Psg,Ligue 1,2020-2021
7,Marco Verratti,"€ 276,923","€ 14,400,000","€ 14,400,000",M,27,Italy,Psg,Ligue 1,2020-2021
8,Ángel Di María,"€ 253,846","€ 13,200,000","€ 13,200,000",F,32,Argentina,Psg,Ligue 1,2020-2021
9,Leandro Paredes,"€ 173,077","€ 9,000,000","€ 9,000,000",M,26,Argentina,Psg,Ligue 1,2020-2021
10,Ander Herrera,"€ 150,000","€ 7,800,000","€ 7,800,000",M,31,Spain,Psg,Ligue 1,2020-2021
11,Julian Draxler,"€ 138,462","€ 7,200,000","€ 7,200,000",F,27,Germany,Psg,Ligue 1,2020-2021
12,Idrissa Gueye,"€ 115,385","€ 6,000,000","€ 6,000,000",M,31,Senegal,Psg,Ligue 1,2020-2021
13,Abdou Diallo,"€ 103,846","€ 5,400,000","€ 5,400,000",D,24,France,Psg,Ligue 1,2020-2021
14,Pablo Sarabia,"€ 103,846","€ 5,400,000","€ 5,400,000",F,28,Spain,Psg,Ligue 1,2020-2021
15,Alessandro Florenzi,"€ 100,962","€ 5,250,000","€ 5,250,000",D,29,Italy,Psg,Ligue 1,2020-2021
16,Thilo Kehrer,"€ 94,615","€ 4,920,000","€ 4,920,000",D,24,Germany,Psg,Ligue 1,2020-2021
17,Rafinha,"€ 62,500","€ 3,250,000","€ 3,250,000",F,27,Brazil,Psg,Ligue 1,2020-2021
18,Layvin Kurzawa,"€ 61,346","€ 3,190,000","€ 3,190,000",D,28,France,Psg,Ligue 1,2020-2021
19,Jesé,"€ 59,808","€ 3,110,000","€ 3,110,000",F,27,Spain,Psg,Ligue 1,2020-2021
20,Juan Bernat,"€ 49,038","€ 2,550,000","€ 2,550,000",D,27,Spain,Psg,Ligue 1,2020-2021
21,Sergio Rico,"€ 39,423","€ 2,050,000","€ 2,050,000",K,27,Spain,Psg,Ligue 1,2020-2021
22,Moise Kean,"€ 35,577","€ 1,850,000","€ 1,850,000",F,20,Italy,Psg,Ligue 1,2020-2021
23,Danilo Pereira,"€ 30,192","€ 1,570,000","€ 1,570,000",M,29,Portugal,Psg,Ligue 1,2020-2021
24,Colin Dagba,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,France,Psg,Ligue 1,2020-2021
25,Alexandre Letellier,"€ 11,538","€ 600,000","€ 600,000",K,29,France,Psg,Ligue 1,2020-2021
26,Timothée Pembélé,"€ 8,269","€ 430,000","€ 430,000",D,18,France,Psg,Ligue 1,2020-2021
27,Xavi Simons,"€ 7,308","€ 380,000","€ 380,000",M,17,Netherlands,Psg,Ligue 1,2020-2021
28,Mathyas Randriamamy,"€ 7,115","€ 370,000","€ 370,000",K,17,Madagascar,Psg,Ligue 1,2020-2021
29,Denis Franchi,"€ 7,115","€ 370,000","€ 370,000",K,18,Italy,Psg,Ligue 1,2020-2021
30,Mitchel Bakker,"€ 6,731","€ 350,000","€ 350,000",D,20,Netherlands,Psg,Ligue 1,2020-2021
31,Yanis Saidani,"€ 6,346","€ 330,000","€ 330,000",K,19,Algeria,Psg,Ligue 1,2020-2021
32,Bandiougou Fadiga,"€ 6,346","€ 330,000","€ 330,000",F,19,France,Psg,Ligue 1,2020-2021
33,Maxen Kapo,€ 577,"€ 30,000","€ 30,000",M,19,France,Psg,Ligue 1,2020-2021
34,Kays Ruiz-Atil,€ 385,"€ 20,000","€ 20,000",M,18,Morocco,Psg,Ligue 1,2020-2021
